Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VET,5,Ferrari,1.0,0 days 00:01:35.238000,95.238,,0 days 00:00:40.676000,0 days 00:00:23.491000,nan,,,,,1.0,False,21
BOT,77,Mercedes,1.0,0 days 00:01:36.705000,96.705,,0 days 00:00:41.160000,0 days 00:00:23.569000,nan,,,,,2.0,False,21
RAI,7,Ferrari,1.0,0 days 00:01:37.661000,97.661,,0 days 00:00:41.537000,0 days 00:00:23.627000,nan,,,,,3.0,False,21
RIC,3,Red Bull Racing,1.0,0 days 00:01:38.684000,98.684,,0 days 00:00:41.585000,0 days 00:00:23.559000,nan,,,,,4.0,False,21
GAS,10,Toro Rosso,1.0,0 days 00:01:40.323000,100.323,,0 days 00:00:42.641000,0 days 00:00:23.876000,nan,,,,,5.0,False,21
MAG,20,Haas F1 Team,1.0,0 days 00:01:40.943000,100.943,,0 days 00:00:42.408000,0 days 00:00:23.859000,nan,,,,,6.0,False,21
OCO,31,Force India,1.0,0 days 00:01:42.078000,102.078,,0 days 00:00:43.117000,0 days 00:00:24.132000,nan,,,,,7.0,False,21
HUL,27,Renault,1.0,0 days 00:01:42.566000,102.566,,0 days 00:00:43.408000,0 days 00:00:24.233000,nan,,,,,8.0,False,21
ALO,14,McLaren,1.0,0 days 00:01:42.922000,102.922,,0 days 00:00:42.743000,0 days 00:00:24.238000,nan,,,,,9.0,False,21
HAM,44,Mercedes,1.0,0 days 00:01:43.446000,103.446,,0 days 00:00:44.041000,0 days 00:00:24.238000,nan,,,,,10.0,False,21
VER,33,Red Bull Racing,1.0,0 days 00:01:43.654000,103.654,,0 days 00:00:43.420000,0 days 00:00:23.877000,nan,,,,,11.0,False,21
HAR,28,Toro Rosso,1.0,0 days 00:01:44.598000,104.598,,0 days 00:00:44.278000,0 days 00:00:24.147000,nan,,,,,12.0,False,21
SAI,55,Renault,1.0,0 days 00:01:45.131000,105.131,,0 days 00:00:44.242000,0 days 00:00:24.392000,nan,,,,,13.0,False,21
ERI,9,Sauber,1.0,0 days 00:01:45.617000,105.617,,0 days 00:00:44.637000,0 days 00:00:24.363000,nan,,,,,14.0,False,21
STR,18,Williams,1.0,0 days 00:01:46.109000,106.109,,0 days 00:00:44.683000,0 days 00:00:24.463000,nan,,,,,15.0,False,21
GRO,8,Haas F1 Team,1.0,0 days 00:01:46.740000,106.74,,0 days 00:00:45.103000,0 days 00:00:24.778000,nan,,,,,16.0,False,21
LEC,16,Sauber,1.0,0 days 00:01:46.956000,106.956,,0 days 00:00:44.843000,0 days 00:00:24.340000,nan,,,,,17.0,False,21
VAN,2,McLaren,1.0,0 days 00:01:47.506000,107.506,,0 days 00:00:45.460000,0 days 00:00:24.463000,nan,,,,,18.0,False,21
SIR,35,Williams,1.0,0 days 00:01:48.105000,108.105,,0 days 00:00:46.262000,0 days 00:00:24.557000,nan,,,,,19.0,False,21
PER,11,Force India,1.0,0 days 00:01:49.038000,109.038,,0 days 00:00:43.740000,0 days 00:00:24.083000,nan,,,,,20.0,False,21
VET,5,Ferrari,2.0,0 days 00:01:40.505000,100.505,0 days 00:00:30.485000,0 days 00:00:41.467000,0 days 00:00:28.553000,nan,,,,,1.0,True,126
BOT,77,Mercedes,2.0,0 days 00:01:41.541000,101.541,0 days 00:00:30.287000,0 days 00:00:41.638000,0 days 00:00:29.616000,SUPERSOFT,4.0,1.0,,,2.0,True,126
RAI,7,Ferrari,2.0,0 days 00:01:43.586000,103.586,0 days 00:00:30.493000,0 days 00:00:42.097000,0 days 00:00:30.996000,SUPERSOFT,4.0,1.0,,,3.0,True,126
GAS,10,Toro Rosso,2.0,0 days 00:01:44.485000,104.485,0 days 00:00:30.942000,0 days 00:00:41.954000,0 days 00:00:31.589000,SUPERSOFT,4.0,1.0,,,4.0,True,126
MAG,20,Haas F1 Team,2.0,0 days 00:01:45.054000,105.054,0 days 00:00:30.920000,0 days 00:00:42.329000,0 days 00:00:31.805000,SUPERSOFT,4.0,1.0,,,5.0,True,126
OCO,31,Force India,2.0,0 days 00:01:46.582000,106.582,0 days 00:00:30.857000,0 days 00:00:42.274000,0 days 00:00:33.451000,SUPERSOFT,4.0,1.0,,,6.0,True,126
HUL,27,Renault,2.0,0 days 00:01:47.648000,107.648,0 days 00:00:30.860000,0 days 00:00:42.448000,0 days 00:00:34.340000,SUPERSOFT,4.0,1.0,,,7.0,True,126
ALO,14,McLaren,2.0,0 days 00:01:48.812000,108.812,0 days 00:00:31.333000,0 days 00:00:42.354000,0 days 00:00:35.125000,SOFT,1.0,1.0,,,8.0,True,126
HAM,44,Mercedes,2.0,0 days 00:01:49.218000,109.218,0 days 00:00:31.826000,0 days 00:00:42.091000,0 days 00:00:35.301000,SOFT,4.0,1.0,,,9.0,True,126
HAR,28,Toro Rosso,2.0,0 days 00:01:51.224000,111.224,0 days 00:00:31.459000,0 days 00:00:43.142000,0 days 00:00:36.623000,SUPERSOFT,1.0,1.0,,,10.0,True,126
SAI,55,Renault,2.0,0 days 00:01:51.638000,111.638,0 days 00:00:31.476000,0 days 00:00:42.969000,0 days 00:00:37.193000,SUPERSOFT,4.0,1.0,,,11.0,True,126
ERI,9,Sauber,2.0,0 days 00:01:52.170000,112.17,0 days 00:00:31.689000,0 days 00:00:42.713000,0 days 00:00:37.768000,SOFT,1.0,1.0,,,12.0,True,126
STR,18,Williams,2.0,0 days 00:01:52.892000,112.892,0 days 00:00:31.611000,0 days 00:00:43.370000,0 days 00:00:37.911000,SOFT,1.0,1.0,,,13.0,True,126
GRO,8,Haas F1 Team,2.0,0 days 00:01:53.053000,113.053,0 days 00:00:31.621000,0 days 00:00:43.080000,0 days 00:00:38.352000,SUPERSOFT,1.0,1.0,,,14.0,True,126
LEC,16,Sauber,2.0,0 days 00:01:54.239000,114.239,0 days 00:00:31.665000,0 days 00:00:43.351000,0 days 00:00:39.223000,SOFT,1.0,1.0,,,15.0,True,126
VAN,2,McLaren,2.0,0 days 00:01:55.069000,115.069,0 days 00:00:31.674000,0 days 00:00:43.438000,0 days 00:00:39.957000,SUPERSOFT,1.0,1.0,,,16.0,True,126
