stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,MEDIUM,2.0,27.0,56.0,30,94.64,94.492,93.953
2,RAI,Ferrari,SOFT,2.0,20.0,33.0,14,94.77,94.748,94.337
3,ALO,McLaren,SUPERSOFT,3.0,41.0,55.0,15,94.909,94.838,94.168
4,BOT,Mercedes,MEDIUM,2.0,21.0,56.0,36,95.024,94.992,93.74
5,GAS,Toro Rosso,SUPERSOFT,3.0,36.0,57.0,22,95.122,95.095,94.863
6,GRO,Haas F1 Team,SUPERSOFT,4.0,47.0,56.0,10,95.137,95.34,94.053
7,VET,Ferrari,SOFT,2.0,19.0,56.0,38,95.185,95.055,94.453
8,HUL,Renault,SUPERSOFT,3.0,41.0,56.0,16,95.209,94.971,94.667
9,VET,Ferrari,nan,,1.0,1.0,1,95.238,95.238,95.238
10,MAG,Haas F1 Team,SOFT,3.0,29.0,57.0,29,95.535,95.315,94.327
11,LEC,Sauber,SUPERSOFT,3.0,36.0,56.0,21,95.563,95.524,95.058
12,HAR,Toro Rosso,SUPERSOFT,3.0,44.0,56.0,13,95.592,95.102,94.689
13,SIR,Williams,SUPERSOFT,3.0,42.0,56.0,15,95.908,95.636,94.563
14,VET,Ferrari,SUPERSOFT,1.0,5.0,16.0,12,95.977,95.892,95.369
15,VAN,McLaren,MEDIUM,3.0,30.0,56.0,27,96.069,95.943,95.131
16,OCO,Force India,SOFT,3.0,37.0,56.0,20,96.089,96.064,95.043
17,BOT,Mercedes,SUPERSOFT,1.0,5.0,18.0,14,96.101,96.146,95.692
18,HAM,Mercedes,SOFT,1.0,5.0,24.0,20,96.181,96.14,95.436
19,GAS,Toro Rosso,SOFT,2.0,17.0,33.0,17,96.185,96.15,95.585
20,GRO,Haas F1 Team,SUPERSOFT,3.0,32.0,44.0,13,96.207,95.821,94.578
21,PER,Force India,SUPERSOFT,3.0,34.0,56.0,23,96.226,95.877,95.075
22,STR,Williams,MEDIUM,3.0,31.0,55.0,25,96.521,96.457,95.266
23,SAI,Renault,SOFT,3.0,28.0,56.0,29,96.523,96.195,95.535
24,HUL,Renault,SOFT,2.0,17.0,38.0,22,96.591,96.573,95.586
25,HAR,Toro Rosso,SOFT,2.0,22.0,41.0,20,96.65,96.45,95.894
26,ERI,Sauber,MEDIUM,2.0,25.0,56.0,32,96.657,96.355,95.093
27,ALO,McLaren,MEDIUM,2.0,16.0,38.0,23,96.665,96.716,96.351
28,BOT,Mercedes,nan,,1.0,1.0,1,96.705,96.705,96.705
29,MAG,Haas F1 Team,SUPERSOFT,2.0,15.0,26.0,12,96.708,96.598,96.129
30,GRO,Haas F1 Team,SOFT,2.0,20.0,29.0,10,96.74,96.73,95.492
31,RAI,Ferrari,SUPERSOFT,1.0,2.0,17.0,14,96.806,96.252,95.755
32,SIR,Williams,MEDIUM,2.0,24.0,39.0,16,97.264,96.914,95.857
33,VAN,McLaren,SOFT,2.0,12.0,27.0,16,97.284,97.317,96.076
34,GAS,Toro Rosso,SUPERSOFT,1.0,5.0,14.0,9,97.308,97.084,96.862
35,OCO,Force India,MEDIUM,2.0,17.0,34.0,18,97.329,97.227,96.366
36,SAI,Renault,SUPERSOFT,2.0,18.0,25.0,8,97.423,97.371,95.939
37,RAI,Ferrari,nan,,1.0,1.0,1,97.661,97.661,97.661
38,MAG,Haas F1 Team,SUPERSOFT,1.0,5.0,12.0,8,97.678,97.572,97.2
39,PER,Force India,MEDIUM,2.0,11.0,31.0,21,97.688,97.74,95.832
40,PER,Force India,SOFT,1.0,5.0,8.0,4,97.925,97.486,97.067
41,VAN,McLaren,SUPERSOFT,1.0,5.0,9.0,5,97.954,97.955,97.755
42,STR,Williams,SUPERSOFT,2.0,12.0,28.0,17,98.053,97.94,97.083
43,HAR,Toro Rosso,SUPERSOFT,1.0,5.0,19.0,15,98.092,98.05,97.895
44,SAI,Renault,SUPERSOFT,1.0,5.0,15.0,11,98.119,98.101,97.921
45,GRO,Haas F1 Team,SUPERSOFT,1.0,5.0,17.0,13,98.153,97.986,97.599
46,ERI,Sauber,SOFT,1.0,5.0,22.0,18,98.157,98.106,97.824
47,OCO,Force India,SUPERSOFT,1.0,5.0,14.0,10,98.184,97.965,97.666
48,LEC,Sauber,MEDIUM,2.0,5.0,33.0,28,98.333,98.21,96.615
49,HUL,Renault,SUPERSOFT,1.0,2.0,14.0,11,98.541,97.628,97.317
50,RIC,Red Bull Racing,nan,,1.0,1.0,1,98.684,98.684,98.684
51,ALO,McLaren,SOFT,1.0,2.0,13.0,10,98.917,97.778,97.506
52,SIR,Williams,SOFT,1.0,5.0,21.0,17,99.152,99.007,97.953
53,STR,Williams,SOFT,1.0,5.0,9.0,5,99.434,98.971,98.943
54,GAS,Toro Rosso,nan,,1.0,1.0,1,100.323,100.323,100.323
55,MAG,Haas F1 Team,nan,,1.0,1.0,1,100.943,100.943,100.943
56,OCO,Force India,nan,,1.0,1.0,1,102.078,102.078,102.078
57,HUL,Renault,nan,,1.0,1.0,1,102.566,102.566,102.566
58,ALO,McLaren,nan,,1.0,1.0,1,102.922,102.922,102.922
59,HAM,Mercedes,nan,,1.0,1.0,1,103.446,103.446,103.446
60,VER,Red Bull Racing,nan,,1.0,1.0,1,103.654,103.654,103.654
