circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1969-03-01,1969-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,1,1969,,https://en.wikipedia.org/wiki/1969_South_African_Grand_Prix,1969
montjuic,Montjuïc,https://en.wikipedia.org/wiki/Montju%C3%AFc_circuit,Spain,1969-05-04,1969-barcelona,Spanish Grand Prix,barcelona,41.3664,Barcelona,2.15167,2,1969,,https://en.wikipedia.org/wiki/1969_Spanish_Grand_Prix,1969
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1969-05-18,1969-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,3,1969,,https://en.wikipedia.org/wiki/1969_Monaco_Grand_Prix,1969
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1969-06-21,1969-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,4,1969,,https://en.wikipedia.org/wiki/1969_Dutch_Grand_Prix,1969
charade,Charade Circuit,https://en.wikipedia.org/wiki/Circuit_de_Charade,France,1969-07-06,1969-clermont-ferrand,French Grand Prix,clermont-ferrand,45.7472,Clermont-Ferrand,3.03889,5,1969,,https://en.wikipedia.org/wiki/1969_French_Grand_Prix,1969
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1969-07-19,1969-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,6,1969,,https://en.wikipedia.org/wiki/1969_British_Grand_Prix,1969
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,1969-08-03,1969-n-rburg,German Grand Prix,n-rburg,50.3356,Nürburg,6.9475,7,1969,,https://en.wikipedia.org/wiki/1969_German_Grand_Prix,1969
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1969-09-07,1969-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,8,1969,,https://en.wikipedia.org/wiki/1969_Italian_Grand_Prix,1969
mosport,Mosport International Raceway,https://en.wikipedia.org/wiki/Canadian_Tire_Motorsport_Park,Canada,1969-09-20,1969-ontario,Canadian Grand Prix,ontario,44.0481,Ontario,-78.6756,9,1969,,https://en.wikipedia.org/wiki/1969_Canadian_Grand_Prix,1969
watkins_glen,Watkins Glen,https://en.wikipedia.org/wiki/Watkins_Glen_International,USA,1969-10-05,1969-new-york-state,United States Grand Prix,new-york-state,42.3369,New York State,-76.9272,10,1969,,https://en.wikipedia.org/wiki/1969_United_States_Grand_Prix,1969
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,1969-10-19,1969-mexico-city,Mexican Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,11,1969,,https://en.wikipedia.org/wiki/1969_Mexican_Grand_Prix,1969
