Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:39.987000,99.987,,0 days 00:00:39.463000,0 days 00:00:32.844000,MEDIUM,1.0,1.0,,,1.0,False,12
VER,1,Red Bull Racing,1.0,0 days 00:01:41.657000,101.657,,0 days 00:00:40.291000,0 days 00:00:33.295000,MEDIUM,1.0,1.0,,,2.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:42.273000,102.273,,0 days 00:00:39.891000,0 days 00:00:33.748000,MEDIUM,1.0,1.0,,,3.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:42.902000,102.902,,0 days 00:00:40.066000,0 days 00:00:33.837000,MEDIUM,1.0,1.0,,,4.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:43.937000,103.937,,0 days 00:00:40.472000,0 days 00:00:34.003000,MEDIUM,1.0,1.0,,,5.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:44.426000,104.426,,0 days 00:00:40.700000,0 days 00:00:34.001000,MEDIUM,1.0,1.0,,,6.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:45.073000,105.073,,0 days 00:00:40.962000,0 days 00:00:34.194000,MEDIUM,1.0,1.0,,,7.0,False,12
TSU,22,RB,1.0,0 days 00:01:45.613000,105.613,,0 days 00:00:40.939000,0 days 00:00:34.054000,MEDIUM,1.0,1.0,,,8.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:46.074000,106.074,,0 days 00:00:41.386000,0 days 00:00:34.360000,MEDIUM,1.0,1.0,,,9.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:46.421000,106.421,,0 days 00:00:41.460000,0 days 00:00:34.098000,MEDIUM,1.0,1.0,,,10.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:01:47.084000,107.084,,0 days 00:00:41.481000,0 days 00:00:34.540000,MEDIUM,1.0,1.0,,,11.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:48.064000,108.064,,0 days 00:00:42.336000,0 days 00:00:34.430000,HARD,1.0,1.0,,,12.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:48.520000,108.52,,0 days 00:00:42.404000,0 days 00:00:34.573000,HARD,2.0,1.0,,,13.0,False,12
LAW,30,RB,1.0,0 days 00:01:48.974000,108.974,,0 days 00:00:41.757000,0 days 00:00:34.744000,HARD,1.0,1.0,,,14.0,False,12
ZHO,24,Kick Sauber,1.0,0 days 00:01:49.473000,109.473,,0 days 00:00:41.247000,0 days 00:00:34.972000,MEDIUM,1.0,1.0,,,15.0,False,12
COL,43,Williams,1.0,0 days 00:01:49.923000,109.923,,0 days 00:00:42.770000,0 days 00:00:35.251000,HARD,1.0,1.0,,,16.0,False,12
BOT,77,Kick Sauber,1.0,0 days 00:01:50.705000,110.705,,0 days 00:00:41.680000,0 days 00:00:35.352000,MEDIUM,1.0,1.0,,,17.0,False,12
ALB,23,Williams,1.0,0 days 00:01:51.269000,111.269,,0 days 00:00:41.668000,0 days 00:00:35.637000,MEDIUM,1.0,1.0,,,18.0,False,12
RUS,63,Mercedes,1.0,0 days 00:01:51.647000,111.647,,0 days 00:00:41.177000,0 days 00:00:34.482000,HARD,1.0,1.0,0 days 00:57:20.820000,,19.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:56.745000,116.745,,0 days 00:00:40.494000,0 days 00:00:33.560000,MEDIUM,1.0,1.0,,,20.0,False,12
LEC,16,Ferrari,2.0,0 days 00:01:40.341000,100.341,0 days 00:00:27.122000,0 days 00:00:39.879000,0 days 00:00:33.340000,MEDIUM,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:39.991000,99.991,0 days 00:00:26.845000,0 days 00:00:39.996000,0 days 00:00:33.150000,MEDIUM,2.0,1.0,,,2.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:39.923000,99.923,0 days 00:00:26.992000,0 days 00:00:39.337000,0 days 00:00:33.594000,MEDIUM,2.0,1.0,,,3.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:40.864000,100.864,0 days 00:00:27.416000,0 days 00:00:39.906000,0 days 00:00:33.542000,MEDIUM,2.0,1.0,,,4.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:41.768000,101.768,0 days 00:00:27.734000,0 days 00:00:40.087000,0 days 00:00:33.947000,MEDIUM,2.0,1.0,,,5.0,True,12
GAS,10,Alpine,2.0,0 days 00:01:42.067000,102.067,0 days 00:00:27.858000,0 days 00:00:40.143000,0 days 00:00:34.066000,MEDIUM,2.0,1.0,,,6.0,True,12
MAG,20,Haas F1 Team,2.0,0 days 00:01:42.038000,102.038,0 days 00:00:27.762000,0 days 00:00:39.998000,0 days 00:00:34.278000,MEDIUM,2.0,1.0,,,7.0,True,12
TSU,22,RB,2.0,0 days 00:01:42.114000,102.114,0 days 00:00:28.040000,0 days 00:00:40.230000,0 days 00:00:33.844000,MEDIUM,2.0,1.0,,,8.0,True,12
PER,11,Red Bull Racing,2.0,0 days 00:01:42.416000,102.416,0 days 00:00:27.954000,0 days 00:00:40.175000,0 days 00:00:34.287000,MEDIUM,2.0,1.0,,,9.0,True,12
ALO,14,Aston Martin,2.0,0 days 00:01:42.720000,102.72,0 days 00:00:28.181000,0 days 00:00:40.465000,0 days 00:00:34.074000,MEDIUM,2.0,1.0,,,10.0,True,12
