stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RUS,Mercedes,MEDIUM,2.0,42.0,56.0,15,98.169,98.001,97.656
2,PIA,McLaren,HARD,2.0,34.0,56.0,23,98.32,98.206,97.883
3,COL,Williams,MEDIUM,2.0,41.0,56.0,16,98.327,98.369,97.611
4,NOR,McLaren,HARD,2.0,33.0,56.0,24,98.328,98.27,97.679
5,LEC,Ferrari,HARD,2.0,28.0,56.0,29,98.506,98.471,97.834
6,SAI,Ferrari,HARD,2.0,23.0,55.0,33,98.583,98.587,97.763
7,LAW,RB,MEDIUM,2.0,38.0,56.0,19,98.716,98.619,98.091
8,VER,Red Bull Racing,HARD,2.0,27.0,56.0,29,98.744,98.715,98.117
9,MAG,Haas F1 Team,MEDIUM,3.0,40.0,56.0,17,98.79,98.746,98.21
10,OCO,Alpine,SOFT,3.0,53.0,55.0,3,99.107,99.993,97.33
11,HUL,Haas F1 Team,HARD,2.0,29.0,56.0,28,99.169,99.089,98.404
12,PER,Red Bull Racing,HARD,2.0,28.0,56.0,29,99.269,99.176,98.514
13,LEC,Ferrari,MEDIUM,1.0,6.0,25.0,20,99.502,99.53,98.951
14,ALB,Williams,HARD,3.0,35.0,55.0,21,99.801,99.632,99.084
15,NOR,McLaren,MEDIUM,1.0,6.0,30.0,25,99.977,99.915,99.093
16,VER,Red Bull Racing,MEDIUM,1.0,2.0,24.0,20,100.035,100.012,99.731
17,ZHO,Kick Sauber,HARD,3.0,37.0,55.0,19,100.036,100.061,99.272
18,SAI,Ferrari,MEDIUM,1.0,2.0,20.0,16,100.067,100.018,99.684
19,ALO,Aston Martin,HARD,2.0,28.0,55.0,28,100.097,100.088,99.261
20,OCO,Alpine,HARD,2.0,33.0,50.0,18,100.113,100.043,99.573
21,STR,Aston Martin,MEDIUM,2.0,29.0,55.0,27,100.176,100.085,99.214
22,GAS,Alpine,HARD,2.0,20.0,56.0,37,100.192,100.435,98.311
23,PIA,McLaren,MEDIUM,1.0,2.0,31.0,27,100.238,100.229,99.016
24,TSU,RB,HARD,2.0,20.0,55.0,35,100.258,99.923,99.193
25,MAG,Haas F1 Team,HARD,2.0,19.0,37.0,19,100.439,100.479,99.585
26,RUS,Mercedes,HARD,1.0,2.0,39.0,34,100.534,100.166,98.997
27,PER,Red Bull Racing,MEDIUM,1.0,2.0,25.0,20,101.122,101.31,100.115
28,LAW,RB,HARD,1.0,2.0,35.0,30,101.181,101.18,100.235
29,COL,Williams,HARD,1.0,2.0,38.0,34,101.254,101.238,100.026
30,HUL,Haas F1 Team,MEDIUM,1.0,2.0,26.0,22,101.27,101.292,100.269
31,BOT,Kick Sauber,HARD,2.0,17.0,55.0,39,101.287,100.998,100.575
32,GAS,Alpine,MEDIUM,1.0,2.0,17.0,13,101.376,101.306,100.571
33,MAG,Haas F1 Team,MEDIUM,1.0,2.0,16.0,11,101.405,101.287,100.634
34,ZHO,Kick Sauber,MEDIUM,2.0,15.0,34.0,20,101.602,101.517,101.13
35,TSU,RB,MEDIUM,1.0,2.0,17.0,13,101.661,101.536,100.953
36,OCO,Alpine,MEDIUM,1.0,2.0,30.0,26,101.852,101.718,101.194
37,ALO,Aston Martin,MEDIUM,1.0,2.0,25.0,21,101.971,101.706,101.238
38,ALB,Williams,MEDIUM,2.0,7.0,32.0,26,102.055,102.072,101.287
39,STR,Aston Martin,HARD,1.0,2.0,26.0,21,102.11,102.062,101.416
40,BOT,Kick Sauber,MEDIUM,1.0,2.0,14.0,10,102.316,102.152,101.483
41,ZHO,Kick Sauber,MEDIUM,1.0,1.0,12.0,9,104.096,102.743,101.474
42,ALB,Williams,MEDIUM,1.0,2.0,2.0,1,104.544,104.544,104.544
43,HAM,Mercedes,HARD,1.0,1.0,1.0,1,108.064,108.064,108.064
