Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:43.267000,103.267,,0 days 00:00:33.383000,0 days 00:00:37.566000,MEDIUM,2.0,1.0,,,1.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:43.882000,103.882,,0 days 00:00:33.670000,0 days 00:00:37.251000,MEDIUM,1.0,1.0,,,2.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:44.812000,104.812,,0 days 00:00:33.928000,0 days 00:00:37.359000,MEDIUM,1.0,1.0,,,3.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:45.330000,105.33,,0 days 00:00:34.078000,0 days 00:00:37.211000,MEDIUM,1.0,1.0,,,4.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:45.917000,105.917,,0 days 00:00:34.022000,0 days 00:00:37.425000,MEDIUM,1.0,1.0,,,5.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:46.792000,106.792,,0 days 00:00:34.550000,0 days 00:00:37.361000,MEDIUM,1.0,1.0,,,6.0,False,1
TSU,22,RB,1.0,0 days 00:01:47.340000,107.34,,0 days 00:00:34.524000,0 days 00:00:37.322000,MEDIUM,1.0,1.0,,,7.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:48.433000,108.433,,0 days 00:00:35.155000,0 days 00:00:37.443000,MEDIUM,1.0,1.0,,,8.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:48.675000,108.675,,0 days 00:00:35.533000,0 days 00:00:37.228000,MEDIUM,1.0,1.0,,,9.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:49.116000,109.116,,0 days 00:00:35.485000,0 days 00:00:37.257000,MEDIUM,1.0,1.0,,,10.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:50.001000,110.001,,0 days 00:00:35.542000,0 days 00:00:37.628000,MEDIUM,1.0,1.0,,,11.0,False,1
ZHO,24,Kick Sauber,1.0,0 days 00:01:50.678000,110.678,,0 days 00:00:35.644000,0 days 00:00:37.911000,MEDIUM,2.0,1.0,,,12.0,False,1
LAW,30,RB,1.0,0 days 00:01:52.392000,112.392,,0 days 00:00:36.029000,0 days 00:00:39.196000,MEDIUM,1.0,1.0,,,13.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:52.614000,112.614,,0 days 00:00:36.031000,0 days 00:00:39.066000,MEDIUM,1.0,1.0,,,14.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:52.823000,112.823,,0 days 00:00:36.209000,0 days 00:00:38.793000,SOFT,1.0,1.0,,,15.0,False,1
ALB,23,Williams,1.0,0 days 00:01:53.147000,113.147,,0 days 00:00:36.196000,0 days 00:00:38.192000,MEDIUM,1.0,1.0,,,16.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:53.292000,113.292,,0 days 00:00:35.920000,0 days 00:00:39.005000,HARD,1.0,1.0,,,17.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:53.727000,113.727,,0 days 00:00:36.325000,0 days 00:00:38.345000,MEDIUM,2.0,1.0,,,18.0,False,1
BOT,77,Kick Sauber,1.0,0 days 00:01:54.609000,114.609,,0 days 00:00:36.886000,0 days 00:00:38.405000,HARD,1.0,1.0,,,19.0,False,1
COL,43,Williams,1.0,0 days 00:01:55.624000,115.624,,0 days 00:00:35.382000,0 days 00:00:38.044000,HARD,1.0,1.0,0 days 00:56:40.588000,,20.0,False,1
RUS,63,Mercedes,2.0,0 days 00:01:39.077000,99.077,0 days 00:00:28.738000,0 days 00:00:33.235000,0 days 00:00:37.104000,MEDIUM,3.0,1.0,,,1.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:39.333000,99.333,0 days 00:00:29.011000,0 days 00:00:33.345000,0 days 00:00:36.977000,MEDIUM,2.0,1.0,,,2.0,True,1
