Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:30.516000,90.516,,0 days 00:00:45.252000,0 days 00:00:18.681000,INTERMEDIATE,4.0,1.0,,,1.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:31.803000,91.803,,0 days 00:00:45.586000,0 days 00:00:18.477000,INTERMEDIATE,4.0,1.0,,,2.0,False,12
TSU,22,RB,1.0,0 days 00:01:33.749000,93.749,,0 days 00:00:46.780000,0 days 00:00:18.519000,INTERMEDIATE,4.0,1.0,,,3.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:34.467000,94.467,,0 days 00:00:46.939000,0 days 00:00:18.620000,INTERMEDIATE,3.0,1.0,,,4.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:34.968000,94.968,,0 days 00:00:47.029000,0 days 00:00:18.609000,INTERMEDIATE,3.0,1.0,,,5.0,False,12
LAW,30,RB,1.0,0 days 00:01:35.992000,95.992,,0 days 00:00:47.679000,0 days 00:00:18.433000,INTERMEDIATE,4.0,1.0,,,6.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:36.644000,96.644,,0 days 00:00:48.037000,0 days 00:00:18.573000,INTERMEDIATE,4.0,1.0,,,7.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:37.318000,97.318,,0 days 00:00:48.677000,0 days 00:00:18.570000,INTERMEDIATE,1.0,1.0,,,8.0,False,12
GAS,10,Alpine,1.0,0 days 00:01:38.052000,98.052,,0 days 00:00:49.014000,0 days 00:00:18.503000,INTERMEDIATE,1.0,1.0,,,9.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:38.874000,98.874,,0 days 00:00:48.921000,0 days 00:00:18.858000,INTERMEDIATE,1.0,1.0,,,10.0,False,12
VER,1,Red Bull Racing,1.0,0 days 00:01:39.161000,99.161,,0 days 00:00:49.176000,0 days 00:00:18.794000,INTERMEDIATE,1.0,1.0,,,11.0,False,12
COL,43,Williams,1.0,0 days 00:01:39.943000,99.943,,0 days 00:00:49.528000,0 days 00:00:18.740000,INTERMEDIATE,1.0,1.0,,,12.0,False,12
BEA,50,Haas F1 Team,1.0,0 days 00:01:40.491000,100.491,,0 days 00:00:49.847000,0 days 00:00:18.666000,INTERMEDIATE,1.0,1.0,,,13.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:01:41.582000,101.582,,0 days 00:00:50.279000,0 days 00:00:18.968000,INTERMEDIATE,1.0,1.0,,,14.0,False,12
BOT,77,Kick Sauber,1.0,0 days 00:01:41.650000,101.65,,0 days 00:00:50.556000,0 days 00:00:19.328000,INTERMEDIATE,1.0,1.0,,,15.0,False,12
ZHO,24,Kick Sauber,1.0,0 days 00:01:42.750000,102.75,,0 days 00:00:50.530000,0 days 00:00:19.352000,INTERMEDIATE,1.0,1.0,,,16.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:43.434000,103.434,,0 days 00:00:48.987000,0 days 00:00:19.379000,INTERMEDIATE,1.0,1.0,0 days 01:12:09.688000,,17.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:01:49.387000,109.387,,0 days 00:00:58.529000,0 days 00:00:18.892000,INTERMEDIATE,1.0,1.0,,,18.0,False,12
RUS,63,Mercedes,2.0,0 days 00:01:25.804000,85.804,0 days 00:00:21.592000,0 days 00:00:45.633000,0 days 00:00:18.579000,INTERMEDIATE,5.0,1.0,,,1.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:26.207000,86.207,0 days 00:00:21.920000,0 days 00:00:45.959000,0 days 00:00:18.328000,INTERMEDIATE,5.0,1.0,,,2.0,True,1
TSU,22,RB,2.0,0 days 00:01:26.351000,86.351,0 days 00:00:22.026000,0 days 00:00:45.848000,0 days 00:00:18.477000,INTERMEDIATE,5.0,1.0,,,3.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:26.376000,86.376,0 days 00:00:22.069000,0 days 00:00:45.797000,0 days 00:00:18.510000,INTERMEDIATE,4.0,1.0,,,4.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:26.521000,86.521,0 days 00:00:22.177000,0 days 00:00:45.952000,0 days 00:00:18.392000,INTERMEDIATE,4.0,1.0,,,5.0,True,1
