stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VET,Ferrari,MEDIUM,3.0,43.0,66.0,24,80.067,79.846,79.128
2,VET,Ferrari,MEDIUM,2.0,19.0,40.0,22,81.226,81.23,80.716
3,HAM,Mercedes,SOFT,1.0,7.0,24.0,18,81.586,81.568,80.849
4,VER,Red Bull Racing,SOFT,1.0,7.0,33.0,27,82.1,81.964,80.603
5,HAM,Mercedes,MEDIUM,2.0,27.0,66.0,40,82.158,80.378,79.133
6,BOT,Mercedes,MEDIUM,2.0,21.0,66.0,46,82.22,80.845,79.478
7,PER,Force India,SOFT,3.0,42.0,64.0,23,82.276,82.227,81.128
8,RIC,Red Bull Racing,SOFT,1.0,7.0,32.0,26,82.413,82.312,81.285
9,BOT,Mercedes,SOFT,1.0,7.0,18.0,12,82.442,82.324,81.485
10,PER,Force India,MEDIUM,2.0,28.0,39.0,12,82.601,82.234,81.406
11,VER,Red Bull Racing,MEDIUM,2.0,36.0,66.0,31,82.693,80.355,79.422
12,OCO,Force India,MEDIUM,2.0,31.0,38.0,8,83.094,82.794,82.117
13,RIC,Red Bull Racing,MEDIUM,2.0,35.0,66.0,32,83.132,80.604,78.441
14,MAG,Haas F1 Team,SOFT,1.0,7.0,31.0,25,83.457,83.194,82.505
15,MAG,Haas F1 Team,MEDIUM,2.0,34.0,65.0,32,83.718,81.394,80.246
16,SIR,Williams,SUPERSOFT,3.0,43.0,63.0,21,83.935,83.155,82.68
17,SAI,Renault,SOFT,1.0,7.0,24.0,18,84.079,83.776,83.464
18,ALO,McLaren,MEDIUM,2.0,23.0,65.0,43,84.206,82.525,80.727
19,SAI,Renault,MEDIUM,2.0,27.0,65.0,39,84.301,82.186,81.324
20,ALO,McLaren,SUPERSOFT,1.0,7.0,20.0,14,84.608,84.376,83.553
21,STR,Williams,MEDIUM,2.0,22.0,64.0,43,84.872,83.073,82.095
22,LEC,Sauber,MEDIUM,2.0,22.0,64.0,43,84.956,83.227,82.122
23,HAR,Toro Rosso,MEDIUM,2.0,35.0,64.0,30,85.135,82.369,81.439
24,ERI,Sauber,SOFT,2.0,37.0,64.0,28,85.757,83.077,82.487
25,VAN,McLaren,SOFT,1.0,6.0,33.0,28,85.805,84.285,83.269
26,HAR,Toro Rosso,MEDIUM,1.0,6.0,32.0,27,86.165,84.529,83.475
27,VET,Ferrari,SOFT,1.0,4.0,16.0,11,86.681,82.32,82.043
28,PER,Force India,SOFT,1.0,6.0,25.0,20,86.752,84.68,83.727
29,SIR,Williams,MEDIUM,1.0,6.0,23.0,18,87.022,84.876,83.907
30,ERI,Sauber,MEDIUM,1.0,5.0,34.0,30,87.133,84.586,83.027
31,SIR,Williams,MEDIUM,2.0,26.0,40.0,15,87.208,83.875,82.756
32,RAI,Ferrari,SOFT,1.0,4.0,24.0,20,87.296,82.456,81.531
33,LEC,Sauber,SOFT,1.0,6.0,19.0,14,87.642,84.238,83.736
34,STR,Williams,SOFT,1.0,6.0,19.0,14,87.851,84.79,84.245
35,OCO,Force India,SOFT,1.0,5.0,28.0,24,87.952,84.209,83.34
36,VAN,McLaren,MEDIUM,2.0,36.0,45.0,10,90.429,83.585,82.594
37,HAM,Mercedes,nan,,1.0,1.0,1,108.152,108.152,108.152
38,VET,Ferrari,nan,,1.0,1.0,1,109.029,109.029,109.029
39,BOT,Mercedes,nan,,1.0,1.0,1,111.072,111.072,111.072
40,RAI,Ferrari,nan,,1.0,1.0,1,112.295,112.295,112.295
41,VER,Red Bull Racing,nan,,1.0,1.0,1,113.164,113.164,113.164
42,RIC,Red Bull Racing,nan,,1.0,1.0,1,114.044,114.044,114.044
43,MAG,Haas F1 Team,nan,,1.0,1.0,1,116.04,116.04,116.04
44,SAI,Renault,nan,,1.0,1.0,1,117.373,117.373,117.373
45,LEC,Sauber,nan,,1.0,1.0,1,118.679,118.679,118.679
46,OCO,Force India,nan,,1.0,1.0,1,120.261,120.261,120.261
47,ALO,McLaren,nan,,1.0,1.0,1,122.514,122.514,122.514
48,STR,Williams,nan,,1.0,1.0,1,123.922,123.922,123.922
49,PER,Force India,nan,,1.0,1.0,1,125.103,125.103,125.103
50,VAN,McLaren,nan,,1.0,1.0,1,126.642,126.642,126.642
