Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:48.152000,108.152,,0 days 00:00:41.737000,0 days 00:00:39.770000,nan,,,,,1.0,False,24
VET,5,Ferrari,1.0,0 days 00:01:49.029000,109.029,,0 days 00:00:43.485000,0 days 00:00:38.119000,nan,,,,,2.0,False,24
BOT,77,Mercedes,1.0,0 days 00:01:51.072000,111.072,,0 days 00:00:45.388000,0 days 00:00:37.845000,nan,,,,,3.0,False,24
RAI,7,Ferrari,1.0,0 days 00:01:52.295000,112.295,,0 days 00:00:46.419000,0 days 00:00:37.602000,nan,,,,,4.0,False,24
VER,33,Red Bull Racing,1.0,0 days 00:01:53.164000,113.164,,0 days 00:00:47.234000,0 days 00:00:36.941000,nan,,,,,5.0,False,24
RIC,3,Red Bull Racing,1.0,0 days 00:01:54.044000,114.044,,0 days 00:00:49.721000,0 days 00:00:34.951000,nan,,,,,6.0,False,24
MAG,20,Haas F1 Team,1.0,0 days 00:01:56.040000,116.04,,0 days 00:00:50.929000,0 days 00:00:34.881000,nan,,,,,7.0,False,24
SAI,55,Renault,1.0,0 days 00:01:57.373000,117.373,,0 days 00:00:51.385000,0 days 00:00:35.233000,nan,,,,,8.0,False,24
LEC,16,Sauber,1.0,0 days 00:01:58.679000,118.679,,0 days 00:00:52.323000,0 days 00:00:35.089000,nan,,,,,9.0,False,24
OCO,31,Force India,1.0,0 days 00:02:00.261000,120.261,,0 days 00:00:53.222000,0 days 00:00:35.127000,nan,,,,,10.0,False,24
ALO,14,McLaren,1.0,0 days 00:02:02.514000,122.514,,0 days 00:00:55.643000,0 days 00:00:34.199000,nan,,,,,11.0,False,24
STR,18,Williams,1.0,0 days 00:02:03.922000,123.922,,0 days 00:00:56.712000,0 days 00:00:34.528000,nan,,,,,12.0,False,24
PER,11,Force India,1.0,0 days 00:02:05.103000,125.103,,0 days 00:00:58.063000,0 days 00:00:33.866000,nan,,,,,13.0,False,24
VAN,2,McLaren,1.0,0 days 00:02:06.642000,126.642,,0 days 00:00:57.511000,0 days 00:00:34.339000,nan,,,,,14.0,False,24
HAR,28,Toro Rosso,1.0,0 days 00:02:11.078000,131.078,,0 days 00:00:57.230000,0 days 00:00:37.601000,nan,,,,0 days 00:09:12.755000,15.0,False,24
ERI,9,Sauber,1.0,0 days 00:02:11.849000,131.849,,0 days 00:00:57.115000,0 days 00:00:36.623000,nan,,,,,16.0,False,24
