stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,PIA,McLaren,MEDIUM,3.0,36.0,57.0,22,96.146,96.236,95.14
2,NOR,McLaren,MEDIUM,3.0,36.0,57.0,22,96.817,96.586,95.728
3,RUS,Mercedes,SOFT,3.0,36.0,57.0,22,96.828,96.746,95.518
4,ANT,Mercedes,SOFT,3.0,29.0,31.0,3,96.97,96.69,96.69
5,LEC,Ferrari,HARD,3.0,36.0,57.0,22,96.976,96.834,96.132
6,HAM,Ferrari,HARD,3.0,36.0,57.0,22,97.336,97.156,96.235
7,LEC,Ferrari,MEDIUM,2.0,19.0,31.0,13,97.611,97.619,96.876
8,PIA,McLaren,MEDIUM,2.0,16.0,31.0,16,97.676,97.69,97.142
9,HAM,Ferrari,MEDIUM,2.0,19.0,31.0,13,97.68,97.663,96.798
10,TSU,Red Bull Racing,SOFT,3.0,36.0,57.0,22,97.985,97.833,97.225
11,RUS,Mercedes,MEDIUM,2.0,15.0,31.0,17,97.988,98.018,97.653
12,NOR,McLaren,MEDIUM,2.0,12.0,31.0,20,98.008,97.938,97.453
13,LAW,Racing Bulls,SOFT,3.0,36.0,57.0,22,98.054,97.914,97.38
14,ANT,Mercedes,SOFT,4.0,36.0,57.0,22,98.076,97.739,96.985
15,BEA,Haas F1 Team,SOFT,3.0,36.0,57.0,22,98.084,97.86,97.303
16,ALB,Williams,MEDIUM,3.0,36.0,57.0,22,98.132,97.836,97.141
17,VER,Red Bull Racing,MEDIUM,3.0,28.0,57.0,27,98.321,97.385,96.167
18,ALB,Williams,HARD,2.0,18.0,31.0,14,98.388,98.342,97.209
19,PIA,McLaren,SOFT,1.0,1.0,13.0,12,98.389,98.524,97.492
20,GAS,Alpine,MEDIUM,2.0,12.0,27.0,16,98.426,98.393,97.388
21,NOR,McLaren,SOFT,1.0,2.0,9.0,8,98.535,98.519,97.91
22,OCO,Haas F1 Team,MEDIUM,2.0,10.0,26.0,17,98.571,98.465,97.553
23,ALO,Aston Martin,HARD,3.0,36.0,57.0,22,98.576,98.486,97.906
24,RUS,Mercedes,SOFT,1.0,2.0,12.0,11,98.662,98.686,97.817
25,GAS,Alpine,HARD,3.0,30.0,57.0,25,98.692,97.499,96.531
26,ALO,Aston Martin,MEDIUM,2.0,18.0,31.0,14,98.702,98.614,97.955
27,SAI,Williams,MEDIUM,2.0,16.0,31.0,16,98.711,98.75,96.954
28,HUL,Kick Sauber,MEDIUM,3.0,29.0,57.0,26,98.713,98.088,97.338
29,ANT,Mercedes,MEDIUM,2.0,14.0,26.0,13,98.74,98.744,97.732
30,STR,Aston Martin,HARD,3.0,36.0,57.0,22,98.749,98.652,98.064
31,BEA,Haas F1 Team,HARD,2.0,16.0,31.0,16,98.761,98.663,97.48
32,LEC,Ferrari,MEDIUM,1.0,2.0,16.0,15,98.768,98.856,98.048
33,VER,Red Bull Racing,HARD,2.0,12.0,25.0,14,98.781,98.534,97.204
34,OCO,Haas F1 Team,HARD,3.0,29.0,57.0,26,98.808,97.858,97.098
35,BOR,Kick Sauber,MEDIUM,3.0,36.0,57.0,22,98.81,98.646,98.006
36,DOO,Alpine,MEDIUM,2.0,11.0,27.0,17,98.834,98.842,97.745
37,HAD,Racing Bulls,HARD,3.0,30.0,57.0,25,98.867,98.297,96.952
38,ANT,Mercedes,SOFT,1.0,2.0,11.0,10,98.921,98.77,98.187
39,DOO,Alpine,HARD,3.0,30.0,57.0,25,98.934,98.395,96.682
40,TSU,Red Bull Racing,MEDIUM,2.0,13.0,31.0,19,98.945,98.713,98.009
41,SAI,Williams,HARD,3.0,36.0,43.0,8,98.974,98.539,97.832
42,LAW,Racing Bulls,HARD,2.0,16.0,31.0,16,99.186,99.13,97.86
43,GAS,Alpine,SOFT,1.0,1.0,9.0,9,99.206,98.867,98.064
44,HAM,Ferrari,MEDIUM,1.0,2.0,16.0,15,99.22,99.146,98.419
45,HAD,Racing Bulls,MEDIUM,2.0,8.0,27.0,20,99.255,99.298,97.392
46,TSU,Red Bull Racing,SOFT,1.0,2.0,10.0,9,99.357,99.366,98.565
47,STR,Aston Martin,MEDIUM,2.0,14.0,31.0,18,99.369,99.32,98.667
48,VER,Red Bull Racing,SOFT,1.0,1.0,9.0,9,99.405,98.76,98.403
49,HUL,Kick Sauber,MEDIUM,2.0,7.0,26.0,20,99.423,99.406,97.95
50,BOR,Kick Sauber,HARD,2.0,15.0,31.0,17,99.439,99.32,98.456
51,BEA,Haas F1 Team,SOFT,1.0,2.0,13.0,12,99.728,99.745,99.246
52,ALB,Williams,SOFT,1.0,2.0,15.0,14,99.748,99.832,98.699
53,DOO,Alpine,SOFT,1.0,1.0,8.0,8,99.954,99.291,98.714
54,LAW,Racing Bulls,MEDIUM,1.0,2.0,13.0,12,99.956,99.977,99.609
55,SAI,Williams,SOFT,1.0,1.0,13.0,13,100.065,100.015,98.185
56,OCO,Haas F1 Team,SOFT,1.0,1.0,7.0,7,100.089,99.24,98.726
57,STR,Aston Martin,SOFT,1.0,2.0,11.0,10,100.097,100.061,99.708
58,ALO,Aston Martin,MEDIUM,1.0,2.0,15.0,14,100.11,100.106,99.318
59,BOR,Kick Sauber,MEDIUM,1.0,2.0,12.0,11,100.254,100.248,99.772
60,HAD,Racing Bulls,SOFT,1.0,1.0,5.0,5,101.357,99.669,99.603
61,HUL,Kick Sauber,SOFT,1.0,1.0,4.0,4,102.491,100.327,99.829
