Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:51.912000,111.912,,0 days 00:00:48.663000,0 days 00:00:29.571000,MEDIUM,1.0,1.0,,,1.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:52.700000,112.7,,0 days 00:00:49.406000,0 days 00:00:29.478000,MEDIUM,1.0,1.0,,,2.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:53.439000,113.439,,0 days 00:00:50.038000,0 days 00:00:29.491000,MEDIUM,1.0,1.0,,,3.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:54.248000,114.248,,0 days 00:00:50.480000,0 days 00:00:29.643000,MEDIUM,1.0,1.0,,,4.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:54.763000,114.763,,0 days 00:00:51.125000,0 days 00:00:29.496000,MEDIUM,1.0,1.0,,,5.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:55.270000,115.27,,0 days 00:00:51.338000,0 days 00:00:29.464000,HARD,1.0,1.0,,,6.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:55.727000,115.727,,0 days 00:00:51.462000,0 days 00:00:29.456000,MEDIUM,1.0,1.0,,,7.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:56.577000,116.577,,0 days 00:00:51.662000,0 days 00:00:29.580000,MEDIUM,1.0,1.0,,,8.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:57.183000,117.183,,0 days 00:00:52.573000,0 days 00:00:29.298000,MEDIUM,1.0,1.0,,,9.0,False,1
ALB,23,Williams,1.0,0 days 00:01:57.321000,117.321,,0 days 00:00:52.352000,0 days 00:00:29.753000,MEDIUM,1.0,1.0,,,10.0,False,1
