constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-melbourne,Australian Grand Prix,205.376,kph,14,18,1:32.955,13,57,6578964,0.0,11,11,1,Finished,+1:23.399,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-melbourne,Australian Grand Prix,206.494,kph,45,10,1:32.452,14,57,6581171,0.0,12,12,1,Finished,+1:25.606,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-melbourne,Australian Grand Prix,205.764,kph,39,15,1:32.780,9,57,6587264,0.0,13,13,1,Finished,+1:31.699,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-melbourne,Australian Grand Prix,208.223,kph,33,8,1:31.684,12,56,,0.0,14,14,1,+1 Lap,,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-melbourne,Australian Grand Prix,205.917,kph,48,13,1:32.711,17,56,,0.0,15,15,1,+1 Lap,,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-melbourne,Australian Grand Prix,206.001,kph,34,12,1:32.673,21,56,,0.0,16,16,1,+1 Lap,,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-melbourne,Australian Grand Prix,203.327,kph,15,21,1:33.892,15,38,,0.0,17,R,1,Engine,,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-melbourne,Australian Grand Prix,210.48,kph,21,5,1:30.701,4,21,,0.0,18,R,1,Engine,,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-melbourne,Australian Grand Prix,203.424,kph,15,20,1:33.847,22,17,,0.0,19,R,1,Mechanical,,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-melbourne,Australian Grand Prix,205.281,kph,4,19,1:32.998,20,16,,0.0,20,R,1,Collision,,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-melbourne,Australian Grand Prix,206.268,kph,14,11,1:32.553,11,16,,0.0,21,R,1,Collision,,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-melbourne,Australian Grand Prix,,,,,,18,0,,0.0,22,W,1,Retired,,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-sakhir,Bahrain Grand Prix,206.21,kph,41,1,1:34.482,2,57,5614696,25.0,1,1,2,Finished,1:33:34.696,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-sakhir,Bahrain Grand Prix,204.745,kph,39,3,1:35.158,4,57,5624978,18.0,2,2,2,Finished,+10.282,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-sakhir,Bahrain Grand Prix,205.785,kph,43,2,1:34.677,1,57,5644844,15.0,3,3,2,Finished,+30.148,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-sakhir,Bahrain Grand Prix,202.814,kph,44,9,1:36.064,5,57,5677190,12.0,4,4,2,Finished,+1:02.494,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-sakhir,Bahrain Grand Prix,202.749,kph,42,11,1:36.095,9,57,5692995,10.0,5,5,2,Finished,+1:18.299,2016
Toro Rosso,toro_rosso,Italian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-sakhir,Bahrain Grand Prix,204.004,kph,49,7,1:35.504,10,57,5695625,8.0,6,6,2,Finished,+1:20.929,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-sakhir,Bahrain Grand Prix,203.633,kph,36,8,1:35.678,15,56,,6.0,7,7,2,+1 Lap,,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-sakhir,Bahrain Grand Prix,199.704,kph,31,16,1:37.560,7,56,,4.0,8,8,2,+1 Lap,,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-sakhir,Bahrain Grand Prix,200.698,kph,37,15,1:37.077,6,56,,2.0,9,9,2,+1 Lap,,2016
McLaren,mclaren,British,VAN,vandoorne,Stoffel Vandoorne,Belgian,2,2016-sakhir,Bahrain Grand Prix,202.694,kph,44,12,1:36.121,12,56,,1.0,10,10,2,+1 Lap,,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-sakhir,Bahrain Grand Prix,201.418,kph,40,14,1:36.730,22,56,,0.0,11,11,2,+1 Lap,,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-sakhir,Bahrain Grand Prix,198.802,kph,32,17,1:38.003,17,56,,0.0,12,12,2,+1 Lap,,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-sakhir,Bahrain Grand Prix,204.123,kph,43,6,1:35.448,16,56,,0.0,13,13,2,+1 Lap,,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-sakhir,Bahrain Grand Prix,204.312,kph,49,5,1:35.360,21,56,,0.0,14,14,2,+1 Lap,,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-sakhir,Bahrain Grand Prix,204.681,kph,53,4,1:35.188,8,56,,0.0,15,15,2,+1 Lap,,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-sakhir,Bahrain Grand Prix,202.808,kph,39,10,1:36.067,18,56,,0.0,16,16,2,+1 Lap,,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-sakhir,Bahrain Grand Prix,201.512,kph,47,13,1:36.685,20,56,,0.0,17,17,2,+1 Lap,,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-sakhir,Bahrain Grand Prix,197.983,kph,22,18,1:38.408,11,29,,0.0,18,R,2,Retired,,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-sakhir,Bahrain Grand Prix,196.124,kph,2,19,1:39.341,13,9,,0.0,19,R,2,Retired,,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-sakhir,Bahrain Grand Prix,195.954,kph,3,20,1:39.427,14,6,,0.0,20,R,2,Power Unit,,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-sakhir,Bahrain Grand Prix,,,,,,3,0,,0.0,21,W,2,Engine,,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-sakhir,Bahrain Grand Prix,,,,,,19,0,,0.0,22,W,2,Hydraulics,,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-shanghai,Chinese Grand Prix,195.419,kph,38,6,1:40.418,1,56,5933891,25.0,1,1,3,Finished,1:38:53.891,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-shanghai,Chinese Grand Prix,195.046,kph,37,9,1:40.610,4,56,5971667,18.0,2,2,3,Finished,+37.776,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-shanghai,Chinese Grand Prix,193.248,kph,38,14,1:41.546,6,56,5979827,15.0,3,3,3,Finished,+45.936,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-shanghai,Chinese Grand Prix,194.264,kph,55,11,1:41.015,2,56,5986579,12.0,4,4,3,Finished,+52.688,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-shanghai,Chinese Grand Prix,195.079,kph,40,8,1:40.593,3,56,5999763,10.0,5,5,3,Finished,+1:05.872,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-shanghai,Chinese Grand Prix,192.737,kph,34,16,1:41.815,10,56,6009402,8.0,6,6,3,Finished,+1:15.511,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-shanghai,Chinese Grand Prix,194.945,kph,32,10,1:40.662,22,56,6012121,6.0,7,7,3,Finished,+1:18.230,2016
Toro Rosso,toro_rosso,Italian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-shanghai,Chinese Grand Prix,195.456,kph,41,5,1:40.399,9,56,6013159,4.0,8,8,3,Finished,+1:19.268,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-shanghai,Chinese Grand Prix,193.364,kph,35,12,1:41.485,8,56,6018018,2.0,9,9,3,Finished,+1:24.127,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-shanghai,Chinese Grand Prix,193.225,kph,23,15,1:41.558,5,56,6020083,1.0,10,10,3,Finished,+1:26.192,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-shanghai,Chinese Grand Prix,192.679,kph,30,17,1:41.846,7,56,6028174,0.0,11,11,3,Finished,+1:34.283,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-shanghai,Chinese Grand Prix,191.962,kph,36,19,1:42.226,11,56,6031144,0.0,12,12,3,Finished,+1:37.253,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-shanghai,Chinese Grand Prix,195.652,kph,46,3,1:40.298,12,56,6035881,0.0,13,13,3,Finished,+1:41.990,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-shanghai,Chinese Grand Prix,195.516,kph,45,4,1:40.368,18,55,,0.0,14,14,3,+1 Lap,,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-shanghai,Chinese Grand Prix,196.581,kph,48,1,1:39.824,13,55,,0.0,15,15,3,+1 Lap,,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-shanghai,Chinese Grand Prix,190.024,kph,41,22,1:43.269,15,55,,0.0,16,16,3,+1 Lap,,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-shanghai,Chinese Grand Prix,191.803,kph,22,21,1:42.311,17,55,,0.0,17,17,3,+1 Lap,,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-shanghai,Chinese Grand Prix,193.356,kph,48,13,1:41.489,21,55,,0.0,18,18,3,+1 Lap,,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-shanghai,Chinese Grand Prix,196.387,kph,47,2,1:39.923,14,55,,0.0,19,19,3,+1 Lap,,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-shanghai,Chinese Grand Prix,195.1,kph,42,7,1:40.582,16,55,,0.0,20,20,3,+1 Lap,,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-shanghai,Chinese Grand Prix,192.371,kph,42,18,1:42.009,20,55,,0.0,21,21,3,+1 Lap,,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-shanghai,Chinese Grand Prix,191.951,kph,26,20,1:42.232,19,55,,0.0,22,22,3,+1 Lap,,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-sochi,Russian Grand Prix,212.452,kph,52,1,1:39.094,1,53,5561997,25.0,1,1,4,Finished,1:32:41.997,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-sochi,Russian Grand Prix,209.969,kph,36,4,1:40.266,10,53,5587019,18.0,2,2,4,Finished,+25.022,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-sochi,Russian Grand Prix,210.315,kph,47,3,1:40.101,3,53,5593995,15.0,3,3,4,Finished,+31.998,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-sochi,Russian Grand Prix,208.115,kph,37,6,1:41.159,2,53,5612214,12.0,4,4,4,Finished,+50.217,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-sochi,Russian Grand Prix,211.07,kph,52,2,1:39.743,4,53,5636424,10.0,5,5,4,Finished,+1:14.427,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-sochi,Russian Grand Prix,209.799,kph,52,5,1:40.347,14,52,,8.0,6,6,4,+1 Lap,,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-sochi,Russian Grand Prix,206.74,kph,50,9,1:41.832,17,52,,6.0,7,7,4,+1 Lap,,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-sochi,Russian Grand Prix,206.347,kph,51,12,1:42.026,15,52,,4.0,8,8,4,+1 Lap,,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-sochi,Russian Grand Prix,206.608,kph,47,10,1:41.897,6,52,,2.0,9,9,4,+1 Lap,,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-sochi,Russian Grand Prix,206.968,kph,50,8,1:41.720,12,52,,1.0,10,10,4,+1 Lap,,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-sochi,Russian Grand Prix,208.074,kph,46,7,1:41.179,5,52,,0.0,11,11,4,+1 Lap,,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-sochi,Russian Grand Prix,205.986,kph,41,15,1:42.205,11,52,,0.0,12,12,4,+1 Lap,,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-sochi,Russian Grand Prix,205.073,kph,37,19,1:42.660,18,52,,0.0,13,13,4,+1 Lap,,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-sochi,Russian Grand Prix,206.298,kph,45,14,1:42.050,22,52,,0.0,14,14,4,+1 Lap,,2016
Red Bull,red_bull,Austrian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-sochi,Russian Grand Prix,205.706,kph,44,17,1:42.344,8,52,,0.0,15,15,4,+1 Lap,,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-sochi,Russian Grand Prix,205.889,kph,50,16,1:42.253,19,52,,0.0,16,16,4,+1 Lap,,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-sochi,Russian Grand Prix,205.637,kph,52,18,1:42.378,16,52,,0.0,17,17,4,+1 Lap,,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-sochi,Russian Grand Prix,206.588,kph,43,11,1:41.907,20,51,,0.0,18,18,4,+2 Laps,,2016
Toro Rosso,toro_rosso,Italian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-sochi,Russian Grand Prix,206.341,kph,32,13,1:42.029,9,33,,0.0,19,R,4,Power Unit,,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-sochi,Russian Grand Prix,,,,,,7,0,,0.0,20,R,4,Collision,,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-sochi,Russian Grand Prix,,,,,,13,0,,0.0,21,R,4,Collision,,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-sochi,Russian Grand Prix,,,,,,21,0,,0.0,22,R,4,Collision,,2016
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-barcelona,Spanish Grand Prix,188.682,kph,36,6,1:28.816,4,66,6100017,25.0,1,1,5,Finished,1:41:40.017,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-barcelona,Spanish Grand Prix,189.274,kph,38,4,1:28.538,5,66,6100633,18.0,2,2,5,Finished,+0.616,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-barcelona,Spanish Grand Prix,190.488,kph,39,2,1:27.974,6,66,6105598,15.0,3,3,5,Finished,+5.581,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-barcelona,Spanish Grand Prix,189.98,kph,46,3,1:28.209,3,66,6143967,12.0,4,4,5,Finished,+43.950,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-barcelona,Spanish Grand Prix,188.12,kph,60,8,1:29.081,7,66,6145288,10.0,5,5,5,Finished,+45.271,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-barcelona,Spanish Grand Prix,186.899,kph,42,11,1:29.663,8,66,6161412,8.0,6,6,5,Finished,+1:01.395,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-barcelona,Spanish Grand Prix,186.612,kph,37,15,1:29.801,9,66,6179555,6.0,7,7,5,Finished,+1:19.538,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-barcelona,Spanish Grand Prix,187.789,kph,43,9,1:29.238,18,66,6180724,4.0,8,8,5,Finished,+1:20.707,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-barcelona,Spanish Grand Prix,185.663,kph,39,18,1:30.260,12,65,,2.0,9,9,5,+1 Lap,,2016
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-barcelona,Spanish Grand Prix,192.735,kph,53,1,1:26.948,13,65,,1.0,10,10,5,+1 Lap,,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-barcelona,Spanish Grand Prix,185.912,kph,34,17,1:30.139,16,65,,0.0,11,11,5,+1 Lap,,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-barcelona,Spanish Grand Prix,186.791,kph,42,12,1:29.715,19,65,,0.0,12,12,5,+1 Lap,,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-barcelona,Spanish Grand Prix,186.658,kph,35,14,1:29.779,17,65,,0.0,13,13,5,+1 Lap,,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-barcelona,Spanish Grand Prix,188.894,kph,57,5,1:28.716,15,65,,0.0,14,14,5,+1 Lap,,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-barcelona,Spanish Grand Prix,186.396,kph,38,16,1:29.905,20,65,,0.0,15,15,5,+1 Lap,,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-barcelona,Spanish Grand Prix,183.786,kph,37,19,1:31.182,21,65,,0.0,16,16,5,+1 Lap,,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-barcelona,Spanish Grand Prix,187.445,kph,52,10,1:29.402,22,65,,0.0,17,17,5,+1 Lap,,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-barcelona,Spanish Grand Prix,188.347,kph,41,7,1:28.974,14,56,,0.0,18,R,5,Engine,,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-barcelona,Spanish Grand Prix,186.718,kph,41,13,1:29.750,10,45,,0.0,19,R,5,Engine,,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-barcelona,Spanish Grand Prix,182.529,kph,8,20,1:31.810,11,20,,0.0,20,R,5,Engine,,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-barcelona,Spanish Grand Prix,,,,,,1,0,,0.0,21,R,5,Collision,,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-barcelona,Spanish Grand Prix,,,,,,2,0,,0.0,22,R,5,Collision,,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-monte-carlo,Monaco Grand Prix,154.135,kph,71,1,1:17.939,3,78,7169133,25.0,1,1,6,Finished,1:59:29.133,2016
Red Bull,red_bull,Austrian,RIC,ricciardo,Daniel Ricciardo,Australian,3,2016-monte-carlo,Monaco Grand Prix,153.437,kph,67,3,1:18.294,1,78,7176385,18.0,2,2,6,Finished,+7.252,2016
Force India,force_india,Indian,PER,perez,Sergio Pérez,Mexican,11,2016-monte-carlo,Monaco Grand Prix,153.139,kph,64,4,1:18.446,7,78,7182958,15.0,3,3,6,Finished,+13.825,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-monte-carlo,Monaco Grand Prix,154.005,kph,62,2,1:18.005,4,78,7184979,12.0,4,4,6,Finished,+15.846,2016
McLaren,mclaren,British,ALO,alonso,Fernando Alonso,Spanish,14,2016-monte-carlo,Monaco Grand Prix,151.739,kph,72,8,1:19.170,9,78,7254209,10.0,5,5,6,Finished,+1:25.076,2016
Force India,force_india,Indian,HUL,hulkenberg,Nico Hülkenberg,German,27,2016-monte-carlo,Monaco Grand Prix,151.62,kph,74,11,1:19.232,5,78,7262132,8.0,6,6,6,Finished,+1:32.999,2016
Mercedes,mercedes,German,ROS,rosberg,Nico Rosberg,German,6,2016-monte-carlo,Monaco Grand Prix,152.523,kph,74,6,1:18.763,2,78,7262423,6.0,7,7,6,Finished,+1:33.290,2016
Toro Rosso,toro_rosso,Italian,SAI,sainz,Carlos Sainz,Spanish,55,2016-monte-carlo,Monaco Grand Prix,152.997,kph,70,5,1:18.519,6,77,,4.0,8,8,6,+1 Lap,,2016
McLaren,mclaren,British,BUT,button,Jenson Button,British,22,2016-monte-carlo,Monaco Grand Prix,150.786,kph,66,12,1:19.670,13,77,,2.0,9,9,6,+1 Lap,,2016
Williams,williams,British,MAS,massa,Felipe Massa,Brazilian,19,2016-monte-carlo,Monaco Grand Prix,151.656,kph,69,9,1:19.213,14,77,,1.0,10,10,6,+1 Lap,,2016
Haas F1 Team,haas,American,GUT,gutierrez,Esteban Gutiérrez,Mexican,21,2016-monte-carlo,Monaco Grand Prix,151.814,kph,69,7,1:19.131,12,77,,0.0,11,11,6,+1 Lap,,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-monte-carlo,Monaco Grand Prix,151.637,kph,66,10,1:19.223,10,77,,0.0,12,12,6,+1 Lap,,2016
Haas F1 Team,haas,American,GRO,grosjean,Romain Grosjean,French,8,2016-monte-carlo,Monaco Grand Prix,149.755,kph,65,14,1:20.219,15,76,,0.0,13,13,6,+2 Laps,,2016
Manor Marussia,manor,British,WEH,wehrlein,Pascal Wehrlein,German,94,2016-monte-carlo,Monaco Grand Prix,149.469,kph,60,15,1:20.372,20,76,,0.0,14,14,6,+2 Laps,,2016
Manor Marussia,manor,British,HAR,haryanto,Rio Haryanto,Indonesian,88,2016-monte-carlo,Monaco Grand Prix,150.413,kph,70,13,1:19.868,19,74,,0.0,15,15,6,+4 Laps,,2016
Sauber,sauber,Swiss,ERI,ericsson,Marcus Ericsson,Swedish,9,2016-monte-carlo,Monaco Grand Prix,147.687,kph,51,16,1:21.342,17,51,,0.0,16,R,6,Collision,,2016
Sauber,sauber,Swiss,NAS,nasr,Felipe Nasr,Brazilian,12,2016-monte-carlo,Monaco Grand Prix,146.701,kph,46,17,1:21.889,0,48,,0.0,17,R,6,Retired,,2016
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-monte-carlo,Monaco Grand Prix,138.779,kph,34,18,1:26.563,0,34,,0.0,18,R,6,Accident,,2016
Renault,renault,French,MAG,kevin_magnussen,Kevin Magnussen,Danish,20,2016-monte-carlo,Monaco Grand Prix,133.774,kph,27,19,1:29.802,16,32,,0.0,19,R,6,Retired,,2016
Toro Rosso,toro_rosso,Italian,KVY,kvyat,Daniil Kvyat,Russian,26,2016-monte-carlo,Monaco Grand Prix,122.715,kph,14,20,1:37.895,8,18,,0.0,20,R,6,Accident,,2016
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2016-monte-carlo,Monaco Grand Prix,112.116,kph,10,21,1:47.149,11,10,,0.0,21,R,6,Accident,,2016
Renault,renault,French,PAL,jolyon_palmer,Jolyon Palmer,British,30,2016-monte-carlo,Monaco Grand Prix,101.399,kph,2,22,1:58.474,18,7,,0.0,22,R,6,Accident,,2016
Mercedes,mercedes,German,HAM,hamilton,Lewis Hamilton,British,44,2016-montreal,Canadian Grand Prix,206.625,kph,68,2,1:15.981,1,70,5465296,25.0,1,1,7,Finished,1:31:05.296,2016
Ferrari,ferrari,Italian,VET,vettel,Sebastian Vettel,German,5,2016-montreal,Canadian Grand Prix,205.769,kph,70,3,1:16.297,3,70,5470307,18.0,2,2,7,Finished,+5.011,2016
Williams,williams,British,BOT,bottas,Valtteri Bottas,Finnish,77,2016-montreal,Canadian Grand Prix,204.055,kph,68,10,1:16.938,7,70,5511718,15.0,3,3,7,Finished,+46.422,2016
Red Bull,red_bull,Austrian,VER,max_verstappen,Max Verstappen,Dutch,3,2016-montreal,Canadian Grand Prix,205.71,kph,49,4,1:16.319,5,70,5518316,12.0,4,4,7,Finished,+53.020,2016
