Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:49.604000,109.604,,0 days 00:00:41.783000,0 days 00:00:37.214000,SOFT,4.0,1.0,,,1.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:50.683000,110.683,,0 days 00:00:41.622000,0 days 00:00:37.249000,SOFT,4.0,1.0,,,2.0,False,1
VET,5,Ferrari,1.0,0 days 00:01:51.679000,111.679,,0 days 00:00:42.348000,0 days 00:00:37.427000,SOFT,4.0,1.0,,,3.0,False,1
VER,33,Red Bull Racing,1.0,0 days 00:01:52.184000,112.184,,0 days 00:00:42.339000,0 days 00:00:37.124000,SOFT,4.0,1.0,,,4.0,False,1
BOT,77,Mercedes,1.0,0 days 00:01:52.860000,112.86,,0 days 00:00:42.694000,0 days 00:00:37.106000,SOFT,4.0,1.0,,,5.0,False,1
ALB,23,Red Bull Racing,1.0,0 days 00:01:53.830000,113.83,,0 days 00:00:42.801000,0 days 00:00:37.294000,SOFT,4.0,1.0,,,6.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:57.650000,117.65,,0 days 00:00:43.806000,0 days 00:00:39.021000,SOFT,4.0,1.0,,,7.0,False,1
GIO,99,Alfa Romeo Racing,1.0,0 days 00:01:58.280000,118.28,,0 days 00:00:44.190000,0 days 00:00:38.815000,MEDIUM,1.0,1.0,,,8.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:58.793000,118.793,,0 days 00:00:44.700000,0 days 00:00:38.737000,MEDIUM,1.0,1.0,,,9.0,False,1
GAS,10,Toro Rosso,1.0,0 days 00:01:59.586000,119.586,,0 days 00:00:45.209000,0 days 00:00:38.906000,HARD,1.0,1.0,,,10.0,False,1
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:00.020000,120.02,,0 days 00:00:45.091000,0 days 00:00:39.181000,MEDIUM,1.0,1.0,,,11.0,False,1
KVY,26,Toro Rosso,1.0,0 days 00:02:00.864000,120.864,,0 days 00:00:45.872000,0 days 00:00:38.957000,MEDIUM,1.0,1.0,,,12.0,False,1
STR,18,Racing Point,1.0,0 days 00:02:01.499000,121.499,,0 days 00:00:46.119000,0 days 00:00:39.130000,MEDIUM,1.0,1.0,,,13.0,False,1
PER,11,Racing Point,1.0,0 days 00:02:02.205000,122.205,,0 days 00:00:46.098000,0 days 00:00:39.242000,MEDIUM,1.0,1.0,,,14.0,False,1
RIC,3,Renault,1.0,0 days 00:02:02.741000,122.741,,0 days 00:00:46.155000,0 days 00:00:39.502000,MEDIUM,1.0,1.0,,,15.0,False,1
KUB,88,Williams,1.0,0 days 00:02:03.517000,123.517,,0 days 00:00:46.948000,0 days 00:00:39.442000,MEDIUM,1.0,1.0,,,16.0,False,1
GRO,8,Haas F1 Team,1.0,0 days 00:02:03.877000,123.877,,0 days 00:00:46.820000,0 days 00:00:39.500000,MEDIUM,1.0,1.0,,,17.0,False,1
HUL,27,Renault,1.0,0 days 00:02:04.660000,124.66,,0 days 00:00:43.555000,0 days 00:00:46.566000,SOFT,4.0,1.0,,0 days 00:35:38.052000,18.0,False,1
RUS,63,Williams,1.0,0 days 00:02:23.654000,143.654,,0 days 00:00:50.073000,0 days 00:00:55.771000,MEDIUM,1.0,1.0,,0 days 00:35:56.662000,19.0,False,1
SAI,55,McLaren,1.0,0 days 00:02:44.711000,164.711,,0 days 00:01:05.706000,0 days 00:01:01.572000,SOFT,4.0,1.0,,0 days 00:36:18.112000,20.0,False,1
LEC,16,Ferrari,2.0,0 days 00:01:48.967000,108.967,0 days 00:00:29.108000,0 days 00:00:42.321000,0 days 00:00:37.538000,SOFT,5.0,1.0,,,1.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:48.666000,108.666,0 days 00:00:29.342000,0 days 00:00:42.330000,0 days 00:00:36.994000,SOFT,5.0,1.0,,,2.0,True,1
VET,5,Ferrari,2.0,0 days 00:01:49.025000,109.025,0 days 00:00:29.168000,0 days 00:00:42.580000,0 days 00:00:37.277000,SOFT,5.0,1.0,,,3.0,True,1
VER,33,Red Bull Racing,2.0,0 days 00:01:49.305000,109.305,0 days 00:00:29.485000,0 days 00:00:42.453000,0 days 00:00:37.367000,SOFT,5.0,1.0,,,4.0,True,1
BOT,77,Mercedes,2.0,0 days 00:01:49.999000,109.999,0 days 00:00:29.642000,0 days 00:00:42.877000,0 days 00:00:37.480000,SOFT,5.0,1.0,,,5.0,True,1
ALB,23,Red Bull Racing,2.0,0 days 00:01:49.682000,109.682,0 days 00:00:29.467000,0 days 00:00:42.707000,0 days 00:00:37.508000,SOFT,5.0,1.0,,,6.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:49.722000,109.722,0 days 00:00:29.494000,0 days 00:00:42.423000,0 days 00:00:37.805000,SOFT,5.0,1.0,,,7.0,True,1
GIO,99,Alfa Romeo Racing,2.0,0 days 00:01:50.236000,110.236,0 days 00:00:29.896000,0 days 00:00:42.711000,0 days 00:00:37.629000,MEDIUM,2.0,1.0,,,8.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:50.762000,110.762,0 days 00:00:29.986000,0 days 00:00:43.011000,0 days 00:00:37.765000,MEDIUM,2.0,1.0,,,9.0,True,1
GAS,10,Toro Rosso,2.0,0 days 00:01:50.833000,110.833,0 days 00:00:29.936000,0 days 00:00:42.990000,0 days 00:00:37.907000,HARD,2.0,1.0,,,10.0,True,1
