stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,STR,Racing Point,SOFT,3.0,43.0,43.0,1,105.896,105.896,105.896
2,VET,Ferrari,HARD,2.0,21.0,61.0,30,106.32,106.276,104.802
3,LEC,Ferrari,HARD,2.0,22.0,61.0,29,106.534,106.564,104.723
4,VER,Red Bull Racing,HARD,2.0,21.0,61.0,30,106.625,106.144,105.176
5,HAM,Mercedes,HARD,2.0,28.0,61.0,23,106.745,106.673,104.914
6,MAG,Haas F1 Team,SOFT,3.0,58.0,61.0,4,106.762,106.863,102.301
7,STR,Racing Point,HARD,2.0,33.0,35.0,3,106.999,107.114,106.699
8,BOT,Mercedes,HARD,2.0,24.0,61.0,27,107.169,107.347,103.534
9,HUL,Renault,MEDIUM,3.0,41.0,61.0,15,107.298,106.464,105.765
10,ALB,Red Bull Racing,HARD,2.0,22.0,61.0,30,108.06,107.43,105.26
11,GRO,Haas F1 Team,HARD,2.0,25.0,34.0,10,108.065,107.856,106.965
12,SAI,McLaren,MEDIUM,3.0,37.0,61.0,18,108.096,107.122,105.969
13,GIO,Alfa Romeo Racing,SOFT,3.0,38.0,61.0,16,108.114,106.473,105.63
14,KVY,Toro Rosso,HARD,2.0,14.0,35.0,22,108.22,107.857,107.08
15,NOR,McLaren,HARD,2.0,22.0,61.0,30,108.326,107.47,105.716
16,PER,Racing Point,HARD,2.0,15.0,42.0,23,108.461,107.827,106.683
17,GAS,Toro Rosso,MEDIUM,2.0,34.0,61.0,18,108.505,106.614,105.769
18,HUL,Renault,HARD,2.0,3.0,35.0,33,108.883,108.645,107.328
19,KVY,Toro Rosso,SOFT,3.0,41.0,61.0,15,108.897,108.749,104.371
20,HAM,Mercedes,SOFT,1.0,1.0,25.0,25,108.999,109.147,107.085
21,RUS,Williams,HARD,2.0,3.0,34.0,30,109.052,109.048,108.285
22,LEC,Ferrari,SOFT,1.0,1.0,19.0,19,109.203,109.357,107.825
23,KUB,Williams,MEDIUM,3.0,48.0,61.0,12,109.332,108.929,106.793
24,VET,Ferrari,SOFT,1.0,1.0,18.0,18,109.38,109.21,108.309
25,BOT,Mercedes,SOFT,1.0,1.0,21.0,21,109.401,109.236,107.432
26,RAI,Alfa Romeo Racing,HARD,2.0,17.0,49.0,25,109.482,108.05,107.062
27,VER,Red Bull Racing,SOFT,1.0,1.0,18.0,18,109.493,109.331,108.466
28,RIC,Renault,HARD,2.0,38.0,61.0,16,109.568,107.9,105.915
29,GAS,Toro Rosso,HARD,1.0,1.0,31.0,31,109.579,109.264,107.417
30,GRO,Haas F1 Team,SOFT,3.0,38.0,61.0,17,109.658,108.451,106.274
31,ALB,Red Bull Racing,SOFT,1.0,1.0,19.0,19,109.672,109.484,108.851
32,GIO,Alfa Romeo Racing,MEDIUM,1.0,1.0,33.0,33,109.745,109.296,108.45
33,STR,Racing Point,MEDIUM,1.0,1.0,30.0,30,109.759,109.075,108.224
34,NOR,McLaren,SOFT,1.0,1.0,19.0,19,109.759,109.384,108.651
35,RIC,Renault,MEDIUM,1.0,1.0,33.0,33,109.8,108.918,108.015
36,MAG,Haas F1 Team,HARD,2.0,20.0,55.0,26,110.048,108.448,107.437
37,SAI,McLaren,HARD,2.0,3.0,34.0,32,110.057,109.286,108.317
38,MAG,Haas F1 Team,MEDIUM,1.0,1.0,17.0,17,110.202,109.542,109.208
39,STR,Racing Point,SOFT,4.0,46.0,61.0,14,110.375,109.388,104.896
40,RAI,Alfa Romeo Racing,MEDIUM,1.0,1.0,14.0,14,110.541,109.796,108.973
41,GRO,Haas F1 Team,MEDIUM,1.0,1.0,22.0,22,111.172,110.166,109.265
42,KUB,Williams,HARD,2.0,23.0,43.0,18,111.291,108.681,107.715
43,PER,Racing Point,MEDIUM,1.0,1.0,12.0,12,111.445,110.058,108.462
44,KVY,Toro Rosso,MEDIUM,1.0,1.0,11.0,11,111.658,110.338,109.195
45,KUB,Williams,MEDIUM,1.0,1.0,20.0,20,112.326,111.19,110.207
