Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
NOR,4,McLaren,1.0,0 days 00:01:36.551000,96.551,,0 days 00:00:37.869000,0 days 00:00:25.971000,MEDIUM,1.0,1.0,,,1.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:37.167000,97.167,,0 days 00:00:38.051000,0 days 00:00:26.073000,MEDIUM,1.0,1.0,,,2.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:37.773000,97.773,,0 days 00:00:38.393000,0 days 00:00:26.200000,MEDIUM,1.0,1.0,,,3.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:38.300000,98.3,,0 days 00:00:38.716000,0 days 00:00:26.084000,MEDIUM,1.0,1.0,,,4.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:38.651000,98.651,,0 days 00:00:38.881000,0 days 00:00:25.997000,SOFT,4.0,1.0,,,5.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:39.284000,99.284,,0 days 00:00:39.047000,0 days 00:00:26.226000,MEDIUM,1.0,1.0,,,6.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:40.026000,100.026,,0 days 00:00:38.930000,0 days 00:00:26.578000,MEDIUM,2.0,1.0,,,7.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:40.664000,100.664,,0 days 00:00:39.336000,0 days 00:00:26.167000,MEDIUM,1.0,1.0,,,8.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:41.014000,101.014,,0 days 00:00:39.270000,0 days 00:00:26.911000,MEDIUM,1.0,1.0,,,9.0,False,1
ALB,23,Williams,1.0,0 days 00:01:41.364000,101.364,,0 days 00:00:39.814000,0 days 00:00:26.347000,MEDIUM,1.0,1.0,,,10.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:42.049000,102.049,,0 days 00:00:40.178000,0 days 00:00:26.538000,MEDIUM,2.0,1.0,,,11.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:42.516000,102.516,,0 days 00:00:40.549000,0 days 00:00:26.555000,SOFT,1.0,1.0,,,12.0,False,1
TSU,22,AlphaTauri,1.0,0 days 00:01:43.165000,103.165,,0 days 00:00:40.490000,0 days 00:00:26.535000,SOFT,1.0,1.0,,,13.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:43.503000,103.503,,0 days 00:00:40.665000,0 days 00:00:27.066000,HARD,1.0,1.0,,,14.0,False,1
SAR,2,Williams,1.0,0 days 00:01:43.792000,103.792,,0 days 00:00:40.544000,0 days 00:00:26.950000,MEDIUM,1.0,1.0,,,15.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:44.033000,104.033,,0 days 00:00:40.304000,0 days 00:00:26.999000,MEDIUM,1.0,1.0,,,16.0,False,1
DEV,21,AlphaTauri,1.0,0 days 00:01:44.444000,104.444,,0 days 00:00:40.637000,0 days 00:00:26.947000,SOFT,1.0,1.0,,,17.0,False,1
BOT,77,Alfa Romeo,1.0,0 days 00:01:44.975000,104.975,,0 days 00:00:40.871000,0 days 00:00:27.112000,HARD,1.0,1.0,,,18.0,False,1
ZHO,24,Alfa Romeo,1.0,0 days 00:01:45.239000,105.239,,0 days 00:00:40.598000,0 days 00:00:27.092000,MEDIUM,1.0,1.0,,,19.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:45.771000,105.771,,0 days 00:00:41.080000,0 days 00:00:27.183000,MEDIUM,1.0,1.0,,,20.0,False,1
NOR,4,McLaren,2.0,0 days 00:01:33.046000,93.046,0 days 00:00:29.667000,0 days 00:00:37.481000,0 days 00:00:25.898000,MEDIUM,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:33.433000,93.433,0 days 00:00:29.616000,0 days 00:00:38,0 days 00:00:25.817000,MEDIUM,2.0,1.0,,,2.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:33.845000,93.845,0 days 00:00:29.690000,0 days 00:00:38.097000,0 days 00:00:26.058000,MEDIUM,2.0,1.0,,,3.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:33.994000,93.994,0 days 00:00:29.616000,0 days 00:00:38.175000,0 days 00:00:26.203000,MEDIUM,2.0,1.0,,,4.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:34.115000,94.115,0 days 00:00:29.665000,0 days 00:00:38.479000,0 days 00:00:25.971000,SOFT,5.0,1.0,,,5.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:34.177000,94.177,0 days 00:00:29.700000,0 days 00:00:38.454000,0 days 00:00:26.023000,MEDIUM,2.0,1.0,,,6.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:34.419000,94.419,0 days 00:00:30.019000,0 days 00:00:38.184000,0 days 00:00:26.216000,MEDIUM,3.0,1.0,,,7.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:34.361000,94.361,0 days 00:00:29.569000,0 days 00:00:38.433000,0 days 00:00:26.359000,MEDIUM,2.0,1.0,,,8.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:34.706000,94.706,0 days 00:00:29.954000,0 days 00:00:38.367000,0 days 00:00:26.385000,MEDIUM,2.0,1.0,,,9.0,True,1
ALB,23,Williams,2.0,0 days 00:01:35.004000,95.004,0 days 00:00:29.913000,0 days 00:00:38.718000,0 days 00:00:26.373000,MEDIUM,2.0,1.0,,,10.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:35.093000,95.093,0 days 00:00:29.989000,0 days 00:00:38.710000,0 days 00:00:26.394000,MEDIUM,3.0,1.0,,,11.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:35.230000,95.23,0 days 00:00:29.953000,0 days 00:00:38.718000,0 days 00:00:26.559000,SOFT,2.0,1.0,,,12.0,True,1
TSU,22,AlphaTauri,2.0,0 days 00:01:35.252000,95.252,0 days 00:00:30.105000,0 days 00:00:38.657000,0 days 00:00:26.490000,SOFT,2.0,1.0,,,13.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:35.277000,95.277,0 days 00:00:30.229000,0 days 00:00:38.722000,0 days 00:00:26.326000,HARD,2.0,1.0,,,14.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:35.482000,95.482,0 days 00:00:30.357000,0 days 00:00:38.727000,0 days 00:00:26.398000,MEDIUM,2.0,1.0,,,15.0,True,1
SAR,2,Williams,2.0,0 days 00:01:36.266000,96.266,0 days 00:00:30.851000,0 days 00:00:39.046000,0 days 00:00:26.369000,MEDIUM,2.0,1.0,,,16.0,True,1
DEV,21,AlphaTauri,2.0,0 days 00:01:36.208000,96.208,0 days 00:00:30.296000,0 days 00:00:39.300000,0 days 00:00:26.612000,SOFT,2.0,1.0,,,17.0,True,1
ZHO,24,Alfa Romeo,2.0,0 days 00:01:35.912000,95.912,0 days 00:00:30.211000,0 days 00:00:38.929000,0 days 00:00:26.772000,MEDIUM,2.0,1.0,,,18.0,True,1
BOT,77,Alfa Romeo,2.0,0 days 00:01:36.741000,96.741,0 days 00:00:30.424000,0 days 00:00:39.379000,0 days 00:00:26.938000,HARD,2.0,1.0,,,19.0,True,1
