circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
jacarepagua,Autódromo Internacional Nelson Piquet,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Brazil,1988-04-03,1988-rio-de-janeiro,Brazilian Grand Prix,rio-de-janeiro,-22.9756,Rio de Janeiro,-43.395,1,1988,,https://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix,1988
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1988-05-01,1988-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,2,1988,,https://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix,1988
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1988-05-15,1988-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,3,1988,,https://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix,1988
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,1988-05-29,1988-mexico-city,Mexican Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,4,1988,,https://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix,1988
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1988-06-12,1988-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,5,1988,,https://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix,1988
detroit,Detroit Street Circuit,https://en.wikipedia.org/wiki/Detroit_street_circuit,USA,1988-06-19,1988-detroit,Detroit Grand Prix,detroit,42.3298,Detroit,-83.0401,6,1988,,https://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix,1988
ricard,Circuit Paul Ricard,https://en.wikipedia.org/wiki/Circuit_Paul_Ricard,France,1988-07-03,1988-le-castellet,French Grand Prix,le-castellet,43.2506,Le Castellet,5.79167,7,1988,,https://en.wikipedia.org/wiki/1988_French_Grand_Prix,1988
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1988-07-10,1988-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,8,1988,,https://en.wikipedia.org/wiki/1988_British_Grand_Prix,1988
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1988-07-24,1988-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,9,1988,,https://en.wikipedia.org/wiki/1988_German_Grand_Prix,1988
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,1988-08-07,1988-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,10,1988,,https://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix,1988
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1988-08-28,1988-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,11,1988,,https://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix,1988
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1988-09-11,1988-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,12,1988,,https://en.wikipedia.org/wiki/1988_Italian_Grand_Prix,1988
estoril,Autódromo do Estoril,https://en.wikipedia.org/wiki/Circuito_do_Estoril,Portugal,1988-09-25,1988-estoril,Portuguese Grand Prix,estoril,38.7506,Estoril,-9.39417,13,1988,,https://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix,1988
jerez,Circuito de Jerez,https://en.wikipedia.org/wiki/Circuito_de_Jerez,Spain,1988-10-02,1988-jerez-de-la-frontera,Spanish Grand Prix,jerez-de-la-frontera,36.7083,Jerez de la Frontera,-6.03417,14,1988,,https://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix,1988
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,1988-10-30,1988-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,15,1988,,https://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix,1988
adelaide,Adelaide Street Circuit,https://en.wikipedia.org/wiki/Adelaide_Street_Circuit,Australia,1988-11-13,1988-adelaide,Australian Grand Prix,adelaide,-34.9272,Adelaide,138.617,16,1988,,https://en.wikipedia.org/wiki/1988_Australian_Grand_Prix,1988
