stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VET,Ferrari,SOFT,2.0,24.0,43.0,20,107.09,107.04,106.644
2,BOT,Mercedes,SOFT,3.0,31.0,44.0,14,107.408,107.454,106.286
3,VER,Red Bull Racing,SOFT,2.0,28.0,44.0,17,107.474,107.396,106.946
4,HAM,Mercedes,SOFT,2.0,23.0,43.0,21,107.504,107.397,106.721
5,MAG,Haas F1 Team,SUPERSOFT,2.0,28.0,44.0,17,108.172,108.187,107.937
6,PER,Racing Point,SOFT,2.0,27.0,44.0,18,108.532,108.362,108.08
7,VET,Ferrari,SUPERSOFT,1.0,5.0,21.0,16,108.692,108.687,108.399
8,OCO,Racing Point,SOFT,2.0,26.0,44.0,19,108.719,108.71,108.078
9,HAM,Mercedes,SUPERSOFT,1.0,6.0,20.0,15,108.821,108.742,108.208
10,GRO,Haas F1 Team,SUPERSOFT,2.0,25.0,44.0,20,108.836,108.881,108.283
11,GAS,Toro Rosso,SOFT,2.0,27.0,44.0,18,109.108,109.129,108.588
12,VER,Red Bull Racing,SUPERSOFT,1.0,7.0,25.0,19,109.314,109.219,108.536
13,ERI,Sauber,SUPERSOFT,2.0,28.0,43.0,16,109.352,109.046,108.694
14,HAR,Toro Rosso,SUPERSOFT,2.0,33.0,43.0,11,109.389,109.236,108.756
15,VAN,McLaren,SUPERSOFT,3.0,30.0,43.0,14,109.655,109.623,108.956
16,SAI,Renault,SUPERSOFT,2.0,24.0,43.0,20,109.66,109.572,108.67
17,SIR,Williams,SUPERSOFT,2.0,26.0,43.0,18,109.898,109.698,109.113
18,STR,Williams,SUPERSOFT,2.0,25.0,43.0,19,109.904,109.855,109.287
19,BOT,Mercedes,SUPERSOFT,2.0,7.0,28.0,22,110.163,109.974,108.253
20,PER,Racing Point,SUPERSOFT,1.0,5.0,24.0,18,110.429,110.335,109.729
21,RIC,Red Bull Racing,SOFT,1.0,5.0,27.0,23,110.589,110.54,109.242
22,OCO,Racing Point,SUPERSOFT,1.0,6.0,23.0,17,110.691,110.581,110.199
23,GRO,Haas F1 Team,SUPERSOFT,1.0,7.0,22.0,16,110.982,110.926,110.528
24,MAG,Haas F1 Team,SUPERSOFT,1.0,6.0,25.0,19,111.232,111.039,110.403
25,ERI,Sauber,SOFT,1.0,7.0,25.0,19,111.404,111.231,110.757
26,GAS,Toro Rosso,SUPERSOFT,1.0,7.0,24.0,18,111.416,111.198,110.672
27,HAR,Toro Rosso,SOFT,1.0,5.0,30.0,24,111.93,111.78,110.476
28,SIR,Williams,SOFT,1.0,5.0,23.0,17,111.984,111.722,111.284
29,STR,Williams,SOFT,1.0,7.0,22.0,16,112.082,111.98,111.286
30,SAI,Renault,MEDIUM,1.0,6.0,21.0,15,112.197,111.968,111.537
31,VAN,McLaren,MEDIUM,2.0,6.0,27.0,21,112.531,112.424,111.752
32,RAI,Ferrari,MEDIUM,1.0,5.0,6.0,2,114.848,114.848,114.32
