Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
BOT,77,Mercedes,1.0,0 days 00:01:35.953000,95.953,,0 days 00:00:37.812000,0 days 00:00:29.743000,MEDIUM,4.0,1.0,,,1.0,False,12
SAI,55,McLaren,1.0,0 days 00:01:37.026000,97.026,,0 days 00:00:37.729000,0 days 00:00:29.550000,SOFT,6.0,1.0,,,2.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:38.260000,98.26,,0 days 00:00:39.888000,0 days 00:00:30.581000,MEDIUM,6.0,1.0,,,3.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:38.586000,98.586,,0 days 00:00:38.082000,0 days 00:00:30.221000,SOFT,5.0,1.0,,,4.0,False,12
VER,33,Red Bull Racing,1.0,0 days 00:01:38.693000,98.693,,0 days 00:00:38.479000,0 days 00:00:30.579000,SOFT,5.0,1.0,,,5.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:38.712000,98.712,,0 days 00:00:38.744000,0 days 00:00:29.998000,MEDIUM,6.0,1.0,,,6.0,False,12
RAI,7,Alfa Romeo Racing,1.0,0 days 00:01:38.918000,98.918,,0 days 00:00:36.988000,0 days 00:00:29.436000,SOFT,1.0,1.0,,,7.0,False,12
RIC,3,Renault,1.0,0 days 00:01:39.757000,99.757,,0 days 00:00:38.428000,0 days 00:00:30.162000,SOFT,6.0,1.0,,,8.0,False,12
ALB,23,Red Bull Racing,1.0,0 days 00:01:40.073000,100.073,,0 days 00:00:38.352000,0 days 00:00:31.028000,SOFT,6.0,1.0,,,9.0,False,12
GAS,10,AlphaTauri,1.0,0 days 00:01:40.283000,100.283,,0 days 00:00:38.735000,0 days 00:00:29.828000,SOFT,5.0,1.0,,,10.0,False,12
STR,18,Racing Point,1.0,0 days 00:01:41.139000,101.139,,0 days 00:00:38.686000,0 days 00:00:30.114000,MEDIUM,1.0,1.0,,,11.0,False,12
