stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,MEDIUM,2.0,42.0,51.0,10,103.886,103.64,103.388
2,RUS,Mercedes,MEDIUM,2.0,41.0,51.0,11,104.186,104.216,103.754
3,HAM,Ferrari,MEDIUM,2.0,38.0,51.0,14,104.518,104.398,103.977
4,HAD,Racing Bulls,HARD,2.0,31.0,51.0,21,104.538,104.605,103.884
5,HUL,Kick Sauber,MEDIUM,2.0,38.0,51.0,14,104.757,104.668,104.37
6,SAI,Williams,HARD,2.0,29.0,51.0,23,104.766,104.866,103.972
7,NOR,McLaren,HARD,2.0,39.0,51.0,13,104.818,104.904,104.155
8,TSU,Red Bull Racing,MEDIUM,2.0,40.0,51.0,12,104.829,104.754,104.434
9,BEA,Haas F1 Team,MEDIUM,2.0,30.0,51.0,22,104.979,104.961,104.288
10,ANT,Mercedes,HARD,2.0,20.0,51.0,32,104.998,104.921,104.091
11,LAW,Racing Bulls,HARD,2.0,22.0,51.0,30,105.304,105.284,104.531
12,LEC,Ferrari,HARD,2.0,21.0,51.0,31,105.331,105.36,104.274
13,VER,Red Bull Racing,HARD,1.0,7.0,39.0,33,105.4,105.411,104.653
14,ALB,Williams,HARD,3.0,17.0,51.0,35,105.657,105.51,104.152
15,RUS,Mercedes,HARD,1.0,6.0,38.0,32,105.694,105.423,104.692
16,BOR,Kick Sauber,MEDIUM,2.0,28.0,51.0,24,105.719,105.523,104.93
17,STR,Aston Martin,HARD,2.0,39.0,51.0,13,105.756,105.623,105.083
18,TSU,Red Bull Racing,HARD,1.0,6.0,37.0,31,105.996,105.872,104.952
19,ALO,Aston Martin,HARD,2.0,23.0,51.0,29,106.023,106.013,105.002
20,NOR,McLaren,MEDIUM,1.0,7.0,36.0,30,106.033,105.954,105.171
21,SAI,Williams,MEDIUM,1.0,7.0,26.0,20,106.155,106.127,105.71
22,GAS,Alpine,MEDIUM,2.0,37.0,50.0,14,106.255,106.178,105.492
23,HAM,Ferrari,HARD,1.0,7.0,35.0,29,106.273,106.122,105.213
24,ANT,Mercedes,MEDIUM,1.0,6.0,17.0,11,106.616,106.575,106.243
25,LEC,Ferrari,MEDIUM,1.0,7.0,18.0,12,106.633,106.666,106.016
26,LAW,Racing Bulls,MEDIUM,1.0,6.0,19.0,13,106.635,106.684,106.258
27,COL,Alpine,HARD,2.0,18.0,50.0,33,106.738,106.681,106.055
28,OCO,Haas F1 Team,HARD,3.0,8.0,51.0,44,106.841,107.035,105.388
29,HAD,Racing Bulls,MEDIUM,1.0,7.0,28.0,22,106.847,106.809,106.017
30,BOR,Kick Sauber,HARD,1.0,7.0,25.0,19,106.984,106.924,106.512
31,ALO,Aston Martin,MEDIUM,1.0,7.0,20.0,14,107.224,107.07,106.621
32,STR,Aston Martin,MEDIUM,1.0,7.0,36.0,30,107.348,107.258,106.442
33,HUL,Kick Sauber,HARD,1.0,7.0,35.0,29,107.425,107.347,106.173
34,BEA,Haas F1 Team,HARD,1.0,7.0,27.0,21,107.553,107.316,106.944
35,GAS,Alpine,HARD,1.0,7.0,34.0,28,107.682,107.538,106.716
36,ALB,Williams,MEDIUM,2.0,8.0,14.0,7,107.899,107.914,107.566
37,COL,Alpine,MEDIUM,1.0,7.0,15.0,9,108.052,107.94,107.606
