pace_rank,Driver,Team,DriverNumber,clean_laps,average_lap_seconds,median_lap_seconds,best_lap_seconds,lap_time_std_seconds,gap_to_best_avg_seconds
1,VER,Red Bull Racing,1,43,105.048,104.967,103.388,0.88,0.0
2,ANT,Mercedes,12,43,105.412,105.197,104.091,0.892,0.364
3,RUS,Mercedes,63,43,105.308,105.277,103.754,0.921,0.26
4,SAI,Williams,55,43,105.412,105.362,103.972,0.801,0.364
5,NOR,McLaren,4,43,105.666,105.482,104.155,0.793,0.618
6,LEC,Ferrari,16,43,105.694,105.605,104.274,0.81,0.646
7,LAW,Racing Bulls,30,43,105.707,105.607,104.531,0.753,0.659
8,TSU,Red Bull Racing,22,43,105.67,105.617,104.434,0.796,0.622
9,ALB,Williams,23,42,106.031,105.65,104.152,1.163,0.983
10,HAM,Ferrari,44,43,105.702,105.885,103.977,1.01,0.654
11,HAD,Racing Bulls,6,43,105.719,106.017,103.884,1.238,0.671
12,BEA,Haas F1 Team,87,43,106.236,106.189,104.288,1.39,1.188
13,ALO,Aston Martin,14,43,106.414,106.455,105.002,0.804,1.366
14,BOR,Kick Sauber,5,43,106.278,106.515,104.93,0.864,1.23
15,COL,Alpine,43,42,107.02,106.81,106.055,0.717,1.972
16,HUL,Kick Sauber,27,43,106.557,106.998,104.37,1.369,1.509
17,OCO,Haas F1 Team,31,44,106.841,107.035,105.388,0.87,1.793
18,STR,Aston Martin,18,43,106.867,107.061,105.083,0.966,1.819
19,GAS,Alpine,10,42,107.207,107.236,105.492,0.968,2.159
