stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,RUS,Mercedes,HARD,3.0,70.0,76.0,7,73.926,73.865,73.405
2,ANT,Mercedes,HARD,3.0,73.0,75.0,3,74.001,73.651,73.518
3,LEC,Ferrari,HARD,2.0,24.0,48.0,25,74.797,74.618,74.055
4,SAI,Williams,MEDIUM,2.0,50.0,52.0,3,74.806,74.634,74.496
5,NOR,McLaren,HARD,2.0,21.0,49.0,29,74.917,74.689,73.872
6,PIA,McLaren,HARD,2.0,22.0,47.0,26,75.11,74.908,73.818
7,PIA,McLaren,HARD,3.0,50.0,78.0,29,75.134,75.106,73.745
8,VER,Red Bull Racing,MEDIUM,2.0,30.0,76.0,47,75.338,75.214,74.23
9,TSU,Red Bull Racing,MEDIUM,3.0,75.0,76.0,2,75.399,75.399,74.913
10,LEC,Ferrari,MEDIUM,3.0,51.0,78.0,28,75.471,75.406,74.342
11,NOR,McLaren,HARD,3.0,52.0,78.0,27,75.508,75.514,73.221
12,RUS,Mercedes,MEDIUM,2.0,55.0,67.0,11,75.593,76.037,73.483
13,HAM,Ferrari,HARD,2.0,20.0,55.0,36,75.675,75.526,74.533
14,HAM,Ferrari,MEDIUM,3.0,58.0,78.0,21,75.853,75.861,74.09
15,STR,Aston Martin,MEDIUM,3.0,66.0,76.0,11,76.017,76.161,74.877
16,SAI,Williams,MEDIUM,3.0,55.0,76.0,22,76.039,76.184,73.988
17,LAW,Racing Bulls,HARD,3.0,42.0,77.0,36,76.461,76.613,75.321
18,HAD,Racing Bulls,SOFT,2.0,16.0,18.0,3,76.515,76.372,75.981
19,ALB,Williams,MEDIUM,2.0,34.0,39.0,6,76.63,76.169,75.303
20,VER,Red Bull Racing,HARD,1.0,5.0,27.0,23,76.902,76.323,75.035
21,LAW,Racing Bulls,SOFT,2.0,33.0,39.0,7,76.94,75.964,75.8
22,ALO,Aston Martin,HARD,2.0,18.0,36.0,19,76.96,76.84,75.823
23,ALB,Williams,HARD,3.0,42.0,76.0,35,77.008,76.228,74.597
24,OCO,Haas F1 Team,HARD,3.0,30.0,77.0,48,77.204,77.261,75.157
25,OCO,Haas F1 Team,MEDIUM,2.0,18.0,27.0,10,77.205,77.122,75.774
26,LEC,Ferrari,MEDIUM,1.0,5.0,21.0,17,77.234,76.439,74.807
27,HAD,Racing Bulls,HARD,3.0,21.0,77.0,57,77.325,77.235,76.044
28,NOR,McLaren,MEDIUM,1.0,5.0,18.0,14,77.468,76.963,74.659
29,PIA,McLaren,MEDIUM,1.0,5.0,19.0,15,77.538,77.335,74.934
30,COL,Alpine,MEDIUM,2.0,15.0,25.0,11,77.553,77.626,75.435
31,BOR,Kick Sauber,SOFT,3.0,28.0,34.0,7,77.553,78.214,75.193
32,BOR,Kick Sauber,HARD,2.0,5.0,25.0,20,77.909,77.884,75.721
33,BOR,Kick Sauber,MEDIUM,4.0,37.0,76.0,39,77.938,78.118,74.884
34,BEA,Haas F1 Team,MEDIUM,3.0,19.0,76.0,56,78.005,78.348,75.355
35,HUL,Kick Sauber,SOFT,3.0,46.0,76.0,31,78.072,77.942,75.223
36,COL,Alpine,MEDIUM,3.0,28.0,76.0,49,78.082,78.426,75.298
37,BEA,Haas F1 Team,HARD,2.0,5.0,16.0,12,78.094,78.79,74.855
38,HAM,Ferrari,HARD,1.0,5.0,17.0,13,78.331,77.53,74.977
39,HUL,Kick Sauber,HARD,2.0,14.0,43.0,30,78.583,78.608,76.106
40,STR,Aston Martin,HARD,2.0,19.0,63.0,45,78.604,78.701,76.433
41,TSU,Red Bull Racing,HARD,2.0,5.0,72.0,66,78.746,78.888,75.32
42,OCO,Haas F1 Team,MEDIUM,1.0,5.0,15.0,11,78.992,79.207,76.453
43,ALB,Williams,MEDIUM,1.0,5.0,31.0,27,79.033,79.279,76.556
44,SAI,Williams,HARD,1.0,5.0,47.0,43,79.037,79.429,75.516
45,LAW,Racing Bulls,MEDIUM,1.0,5.0,30.0,26,79.101,79.37,76.607
46,RUS,Mercedes,HARD,1.0,5.0,52.0,48,79.126,79.233,75.966
47,HAD,Racing Bulls,MEDIUM,1.0,5.0,13.0,9,79.131,78.529,77.088
48,ANT,Mercedes,HARD,1.0,5.0,68.0,64,79.133,79.065,75.019
49,STR,Aston Martin,HARD,1.0,5.0,16.0,12,80.401,80.296,78.472
50,COL,Alpine,HARD,1.0,5.0,12.0,8,80.904,80.83,79.827
51,ALO,Aston Martin,HARD,1.0,1.0,15.0,13,81.087,80.167,75.593
52,HUL,Kick Sauber,MEDIUM,1.0,5.0,11.0,7,81.136,80.974,79.404
53,GAS,Alpine,MEDIUM,2.0,3.0,7.0,5,87.282,79.262,78.054
