stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,SUPERSOFT,1.0,6.0,32.0,27,96.655,96.562,95.663
2,BOT,Mercedes,SUPERSOFT,2.0,41.0,53.0,12,96.997,95.612,94.225
3,VER,Red Bull Racing,SOFT,2.0,27.0,53.0,27,97.116,95.511,94.275
4,VER,Red Bull Racing,SUPERSOFT,1.0,6.0,24.0,19,97.25,97.151,96.633
5,RIC,Red Bull Racing,SUPERSOFT,1.0,6.0,27.0,22,97.259,97.041,96.461
6,RAI,Ferrari,ULTRASOFT,1.0,6.0,33.0,28,97.271,96.86,96.523
7,VET,Ferrari,ULTRASOFT,2.0,42.0,53.0,11,97.339,95.239,94.485
8,HAM,Mercedes,SOFT,2.0,35.0,53.0,19,97.591,95.333,94.509
9,VET,Ferrari,SOFT,1.0,6.0,39.0,34,97.597,97.316,96.282
10,RAI,Ferrari,SUPERSOFT,2.0,36.0,53.0,18,97.929,95.148,94.398
11,RIC,Red Bull Racing,SOFT,2.0,30.0,53.0,24,98.172,95.98,95.382
12,BOT,Mercedes,SOFT,1.0,6.0,38.0,33,98.271,98.263,96.19
13,MAG,Haas F1 Team,SOFT,2.0,30.0,53.0,24,98.341,96.652,95.425
14,SAI,Renault,SOFT,2.0,28.0,53.0,26,98.64,96.996,95.638
15,LEC,Sauber,SUPERSOFT,2.0,33.0,53.0,21,98.662,96.596,95.977
16,MAG,Haas F1 Team,ULTRASOFT,1.0,6.0,27.0,22,98.957,98.75,97.903
17,SAI,Renault,ULTRASOFT,1.0,6.0,25.0,20,99.027,98.838,98.451
18,VAN,McLaren,SUPERSOFT,1.0,6.0,39.0,34,99.076,98.851,97.706
19,GRO,Haas F1 Team,ULTRASOFT,1.0,6.0,33.0,28,99.077,98.898,97.45
20,LEC,Sauber,ULTRASOFT,1.0,6.0,30.0,25,99.154,98.751,98.38
21,HUL,Renault,ULTRASOFT,2.0,39.0,53.0,15,99.256,96.516,95.873
22,GRO,Haas F1 Team,SUPERSOFT,2.0,36.0,52.0,17,99.357,96.814,95.695
23,HAR,Toro Rosso,ULTRASOFT,1.0,6.0,37.0,32,99.402,99.154,98.13
24,ALO,McLaren,SOFT,1.0,6.0,45.0,40,99.5,98.994,98.202
25,STR,Williams,SOFT,1.0,6.0,48.0,42,99.73,99.523,98.319
26,HUL,Renault,SOFT,1.0,5.0,36.0,32,99.866,98.23,97.519
27,SIR,Williams,ULTRASOFT,1.0,6.0,52.0,46,100.222,99.73,98.3
28,ALO,McLaren,ULTRASOFT,2.0,48.0,49.0,2,100.552,100.552,95.133
29,ERI,Sauber,ULTRASOFT,2.0,37.0,52.0,16,100.797,98.472,96.494
30,ERI,Sauber,SUPERSOFT,1.0,5.0,34.0,30,100.817,99.202,98.134
31,VAN,McLaren,ULTRASOFT,2.0,42.0,52.0,11,101.109,97.372,96.675
32,PER,Force India,SOFT,1.0,5.0,27.0,23,101.15,99.039,98.319
33,HAR,Toro Rosso,SUPERSOFT,2.0,40.0,52.0,13,101.521,99.449,96.839
34,HAM,Mercedes,nan,,1.0,1.0,1,129.395,129.395,129.395
35,VER,Red Bull Racing,nan,,1.0,1.0,1,130.952,130.952,130.952
36,SAI,Renault,nan,,1.0,1.0,1,132.426,132.426,132.426
37,RIC,Red Bull Racing,nan,,1.0,1.0,1,133.704,133.704,133.704
38,MAG,Haas F1 Team,nan,,1.0,1.0,1,134.863,134.863,134.863
39,LEC,Sauber,nan,,1.0,1.0,1,136.033,136.033,136.033
40,RAI,Ferrari,nan,,1.0,1.0,1,136.641,136.641,136.641
41,GRO,Haas F1 Team,nan,,1.0,1.0,1,137.779,137.779,137.779
42,PER,Force India,nan,,1.0,1.0,1,138.853,138.853,138.853
