Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:02:09.395000,129.395,,0 days 00:00:42.579000,0 days 00:00:56.132000,nan,,,,,1.0,False,214
VER,33,Red Bull Racing,1.0,0 days 00:02:10.952000,130.952,,0 days 00:00:42.958000,0 days 00:00:56.234000,nan,,,,,2.0,False,214
SAI,55,Renault,1.0,0 days 00:02:12.426000,132.426,,0 days 00:00:43.772000,0 days 00:00:56.226000,nan,,,,,3.0,False,214
RIC,3,Red Bull Racing,1.0,0 days 00:02:13.704000,133.704,,0 days 00:00:44.058000,0 days 00:00:56.540000,nan,,,,,4.0,False,214
MAG,20,Haas F1 Team,1.0,0 days 00:02:14.863000,134.863,,0 days 00:00:45.192000,0 days 00:00:56.063000,nan,,,,,5.0,False,214
LEC,16,Sauber,1.0,0 days 00:02:16.033000,136.033,,0 days 00:00:45.798000,0 days 00:00:56.100000,nan,,,,,6.0,False,214
RAI,7,Ferrari,1.0,0 days 00:02:16.641000,136.641,,0 days 00:00:47.080000,0 days 00:00:55.200000,nan,,,,,7.0,False,214
GRO,8,Haas F1 Team,1.0,0 days 00:02:17.779000,137.779,,0 days 00:00:47.949000,0 days 00:00:55.023000,nan,,,,,8.0,False,214
PER,11,Force India,1.0,0 days 00:02:18.853000,138.853,,0 days 00:00:48.892000,0 days 00:00:55.186000,nan,,,,,9.0,False,214
HUL,27,Renault,1.0,0 days 00:02:20.783000,140.783,,0 days 00:00:49.769000,0 days 00:00:55.880000,nan,,,,,10.0,False,214
ERI,9,Sauber,1.0,0 days 00:02:21.606000,141.606,,0 days 00:00:49.975000,0 days 00:00:55.542000,nan,,,,,11.0,False,214
VAN,2,McLaren,1.0,0 days 00:02:33.120000,153.12,,0 days 00:00:53.978000,0 days 00:01:02.695000,nan,,,,,12.0,False,214
HAR,28,Toro Rosso,1.0,0 days 00:02:35.398000,155.398,,0 days 00:00:55.642000,0 days 00:01:01.351000,nan,,,,,13.0,False,214
STR,18,Williams,1.0,0 days 00:02:46.147000,166.147,,0 days 00:00:50.854000,0 days 00:01:19.227000,nan,,,,0 days 00:09:46.935000,14.0,False,214
SIR,35,Williams,1.0,0 days 00:02:54.616000,174.616,,0 days 00:00:51.920000,0 days 00:01:26.165000,nan,,,,0 days 00:09:55.689000,15.0,False,214
ALO,14,McLaren,1.0,0 days 00:02:55.624000,175.624,,0 days 00:00:55.509000,0 days 00:01:22.724000,nan,,,,0 days 00:09:57.204000,16.0,False,214
VET,5,Ferrari,1.0,0 days 00:03:01.679000,181.679,,0 days 00:00:53.289000,0 days 00:01:32.657000,nan,,,,0 days 00:09:56.453000,17.0,False,214
BOT,77,Mercedes,1.0,0 days 00:03:39.223000,219.223,,0 days 00:00:57.135000,,nan,,,,0 days 00:10:40.040000,18.0,False,214
STR,18,Williams,2.0,0 days 00:02:21.266000,141.266,0 days 00:00:34.420000,0 days 00:00:39.454000,0 days 00:01:07.392000,SOFT,1.0,1.0,0 days 00:10:13.536000,,14.0,False,4
SIR,35,Williams,2.0,0 days 00:02:14.396000,134.396,0 days 00:00:33.193000,0 days 00:00:34.909000,0 days 00:01:06.294000,ULTRASOFT,1.0,1.0,0 days 00:10:21.956000,,15.0,False,4
ALO,14,McLaren,2.0,0 days 00:02:15.080000,135.08,0 days 00:00:34.993000,0 days 00:00:38.163000,0 days 00:01:01.924000,SOFT,1.0,1.0,0 days 00:10:23.003000,,16.0,False,4
VET,5,Ferrari,2.0,0 days 00:02:09.901000,129.901,0 days 00:00:32.051000,0 days 00:00:35.733000,0 days 00:01:02.117000,SOFT,1.0,1.0,0 days 00:10:29.065000,,17.0,False,4
BOT,77,Mercedes,2.0,0 days 00:01:52.453000,112.453,0 days 00:00:35.656000,0 days 00:00:31.430000,0 days 00:00:45.367000,SOFT,1.0,1.0,0 days 00:11:06.599000,,18.0,False,4
HAM,44,Mercedes,3.0,0 days 00:02:29.156000,149.156,0 days 00:00:41.667000,0 days 00:00:41.991000,0 days 00:01:05.498000,SUPERSOFT,4.0,1.0,,,1.0,True,4
VER,33,Red Bull Racing,3.0,0 days 00:02:28.906000,148.906,0 days 00:00:41.813000,0 days 00:00:41.485000,0 days 00:01:05.608000,SUPERSOFT,5.0,1.0,,,2.0,True,4
SAI,55,Renault,3.0,0 days 00:02:29.140000,149.14,0 days 00:00:41.945000,0 days 00:00:41.700000,0 days 00:01:05.495000,ULTRASOFT,5.0,1.0,,,3.0,True,4
RIC,3,Red Bull Racing,3.0,0 days 00:02:28.927000,148.927,0 days 00:00:42.521000,0 days 00:00:41.010000,0 days 00:01:05.396000,SUPERSOFT,7.0,1.0,,,4.0,True,4
MAG,20,Haas F1 Team,3.0,0 days 00:02:28.690000,148.69,0 days 00:00:43.140000,0 days 00:00:41.380000,0 days 00:01:04.170000,ULTRASOFT,5.0,1.0,,,5.0,True,4
LEC,16,Sauber,3.0,0 days 00:02:29.252000,149.252,0 days 00:00:42.641000,0 days 00:00:42.941000,0 days 00:01:03.670000,ULTRASOFT,5.0,1.0,,,6.0,True,4
RAI,7,Ferrari,3.0,0 days 00:02:28.323000,148.323,0 days 00:00:42.195000,0 days 00:00:43.214000,0 days 00:01:02.914000,ULTRASOFT,5.0,1.0,,,7.0,True,4
