Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
RUS,63,Mercedes,1.0,0 days 00:01:43.723000,103.723,,0 days 00:00:31.645000,0 days 00:00:37.671000,INTERMEDIATE,1.0,1.0,,,1.0,False,12
VER,1,Red Bull Racing,1.0,0 days 00:01:44.993000,104.993,,0 days 00:00:31.826000,0 days 00:00:37.685000,INTERMEDIATE,1.0,1.0,,,2.0,False,12
NOR,4,McLaren,1.0,0 days 00:01:46.722000,106.722,,0 days 00:00:32.418000,0 days 00:00:38.085000,INTERMEDIATE,1.0,1.0,,,3.0,False,12
PIA,81,McLaren,1.0,0 days 00:01:48.458000,108.458,,0 days 00:00:32.667000,0 days 00:00:38.433000,INTERMEDIATE,1.0,1.0,,,4.0,False,12
ALO,14,Aston Martin,1.0,0 days 00:01:49.289000,109.289,,0 days 00:00:32.999000,0 days 00:00:38.369000,INTERMEDIATE,1.0,1.0,,,5.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:50.160000,110.16,,0 days 00:00:32.959000,0 days 00:00:38.682000,INTERMEDIATE,1.0,1.0,,,6.0,False,12
RIC,3,RB,1.0,0 days 00:01:51.305000,111.305,,0 days 00:00:33.322000,0 days 00:00:38.826000,INTERMEDIATE,1.0,1.0,,,7.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:51.827000,111.827,,0 days 00:00:32.909000,0 days 00:00:37.664000,WET,1.0,1.0,,,8.0,False,12
STR,18,Aston Martin,1.0,0 days 00:01:53.082000,113.082,,0 days 00:00:33.657000,0 days 00:00:39.761000,INTERMEDIATE,1.0,1.0,,,9.0,False,12
LEC,16,Ferrari,1.0,0 days 00:01:54.412000,114.412,,0 days 00:00:33.935000,0 days 00:00:40.442000,INTERMEDIATE,1.0,1.0,,,10.0,False,12
TSU,22,RB,1.0,0 days 00:01:54.705000,114.705,,0 days 00:00:34.539000,0 days 00:00:39.705000,INTERMEDIATE,1.0,1.0,,,11.0,False,12
ALB,23,Williams,1.0,0 days 00:01:55.787000,115.787,,0 days 00:00:34.411000,0 days 00:00:40.356000,INTERMEDIATE,1.0,1.0,,,12.0,False,12
HUL,27,Haas F1 Team,1.0,0 days 00:01:56.135000,116.135,,0 days 00:00:33.615000,0 days 00:00:39.793000,WET,1.0,1.0,,,13.0,False,12
SAI,55,Ferrari,1.0,0 days 00:01:57.663000,117.663,,0 days 00:00:34.294000,0 days 00:00:41.495000,INTERMEDIATE,1.0,1.0,,,14.0,False,12
SAR,2,Williams,1.0,0 days 00:01:57.685000,117.685,,0 days 00:00:34.477000,0 days 00:00:40.822000,INTERMEDIATE,1.0,1.0,,,15.0,False,12
OCO,31,Alpine,1.0,0 days 00:01:58.926000,118.926,,0 days 00:00:34.074000,0 days 00:00:41.433000,INTERMEDIATE,1.0,1.0,,,16.0,False,12
PER,11,Red Bull Racing,1.0,0 days 00:02:00.060000,120.06,,0 days 00:00:33.681000,0 days 00:00:41.602000,INTERMEDIATE,1.0,1.0,,,17.0,False,12
GAS,10,Alpine,1.0,0 days 00:02:00.661000,120.661,,0 days 00:00:34.159000,0 days 00:00:42.473000,INTERMEDIATE,1.0,1.0,,,18.0,False,12
BOT,77,Kick Sauber,1.0,0 days 00:02:01.807000,121.807,,0 days 00:00:33.943000,0 days 00:00:42.199000,INTERMEDIATE,1.0,1.0,0 days 00:04:17.809000,,19.0,False,12
ZHO,24,Kick Sauber,1.0,0 days 00:02:03.563000,123.563,,0 days 00:00:35.121000,0 days 00:00:41.446000,INTERMEDIATE,1.0,1.0,0 days 00:04:18.870000,,20.0,False,12
RUS,63,Mercedes,2.0,0 days 00:01:36.556000,96.556,0 days 00:00:28.287000,0 days 00:00:30.597000,0 days 00:00:37.672000,INTERMEDIATE,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:37.672000,97.672,0 days 00:00:28.815000,0 days 00:00:31.274000,0 days 00:00:37.583000,INTERMEDIATE,2.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:38.203000,98.203,0 days 00:00:28.599000,0 days 00:00:31.697000,0 days 00:00:37.907000,INTERMEDIATE,2.0,1.0,,,3.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:38.591000,98.591,0 days 00:00:29.244000,0 days 00:00:31.939000,0 days 00:00:37.408000,INTERMEDIATE,2.0,1.0,,,4.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:36.793000,96.793,0 days 00:00:28.804000,0 days 00:00:30.757000,0 days 00:00:37.232000,WET,2.0,1.0,,,5.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:40.628000,100.628,0 days 00:00:29.527000,0 days 00:00:32.032000,0 days 00:00:39.069000,INTERMEDIATE,2.0,1.0,,,6.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:40.379000,100.379,0 days 00:00:29.522000,0 days 00:00:32.393000,0 days 00:00:38.464000,INTERMEDIATE,2.0,1.0,,,7.0,True,1
RIC,3,RB,2.0,0 days 00:01:41.606000,101.606,0 days 00:00:30.528000,0 days 00:00:32.411000,0 days 00:00:38.667000,INTERMEDIATE,2.0,1.0,,,8.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:40.966000,100.966,0 days 00:00:30.732000,0 days 00:00:32.111000,0 days 00:00:38.123000,INTERMEDIATE,2.0,1.0,,,9.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:38.640000,98.64,0 days 00:00:29.843000,0 days 00:00:31.382000,0 days 00:00:37.415000,WET,2.0,1.0,,,10.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:42.116000,102.116,0 days 00:00:29.941000,0 days 00:00:33.051000,0 days 00:00:39.124000,INTERMEDIATE,2.0,1.0,,,11.0,True,1
TSU,22,RB,2.0,0 days 00:01:42.925000,102.925,0 days 00:00:30.567000,0 days 00:00:33.103000,0 days 00:00:39.255000,INTERMEDIATE,2.0,1.0,,,12.0,True,1
ALB,23,Williams,2.0,0 days 00:01:42.910000,102.91,0 days 00:00:30.886000,0 days 00:00:32.990000,0 days 00:00:39.034000,INTERMEDIATE,2.0,1.0,,,13.0,True,1
SAR,2,Williams,2.0,0 days 00:01:41.547000,101.547,0 days 00:00:30.147000,0 days 00:00:32.561000,0 days 00:00:38.839000,INTERMEDIATE,2.0,1.0,,,14.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:42.579000,102.579,0 days 00:00:31.034000,0 days 00:00:32.486000,0 days 00:00:39.059000,INTERMEDIATE,2.0,1.0,,,15.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:42.937000,102.937,0 days 00:00:30.741000,0 days 00:00:32.586000,0 days 00:00:39.610000,INTERMEDIATE,2.0,1.0,,,16.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:42.780000,102.78,0 days 00:00:30.398000,0 days 00:00:33.017000,0 days 00:00:39.365000,INTERMEDIATE,2.0,1.0,,,17.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:43.105000,103.105,0 days 00:00:31.040000,0 days 00:00:33.346000,0 days 00:00:38.719000,INTERMEDIATE,2.0,1.0,,,18.0,True,1
BOT,77,Kick Sauber,2.0,0 days 00:01:43.023000,103.023,0 days 00:00:31.004000,0 days 00:00:33.562000,0 days 00:00:38.457000,INTERMEDIATE,2.0,1.0,,,19.0,True,1
