stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,MAG,Haas F1 Team,MEDIUM,5.0,56.0,70.0,13,78.835,77.617,76.499
2,HAM,Mercedes,HARD,4.0,57.0,70.0,13,79.245,76.196,74.856
3,RUS,Mercedes,HARD,3.0,47.0,53.0,7,79.774,79.359,78.145
4,HAM,Mercedes,MEDIUM,3.0,45.0,53.0,9,80.743,79.502,77.435
5,ZHO,Kick Sauber,MEDIUM,4.0,55.0,69.0,15,81.099,79.574,77.325
6,SAI,Ferrari,MEDIUM,3.0,45.0,52.0,8,81.445,81.312,78.957
7,STR,Aston Martin,HARD,3.0,46.0,70.0,22,81.498,78.948,76.762
8,ALB,Williams,MEDIUM,3.0,46.0,52.0,7,81.555,81.247,79.359
9,PER,Red Bull Racing,MEDIUM,3.0,45.0,51.0,7,81.764,81.075,78.819
10,RIC,RB,MEDIUM,3.0,45.0,70.0,23,81.909,79.014,77.076
11,VER,Red Bull Racing,MEDIUM,3.0,47.0,70.0,22,82.295,77.362,75.569
12,RUS,Mercedes,MEDIUM,4.0,56.0,70.0,14,82.54,76.508,74.895
13,NOR,McLaren,MEDIUM,3.0,49.0,70.0,20,82.674,77.078,75.558
14,ALO,Aston Martin,HARD,3.0,46.0,70.0,23,82.859,78.88,76.303
15,HUL,Haas F1 Team,MEDIUM,4.0,46.0,70.0,23,83.055,79.892,76.683
16,GAS,Alpine,HARD,3.0,42.0,70.0,27,83.195,80.105,77.013
17,OCO,Alpine,MEDIUM,2.0,46.0,70.0,23,83.255,79.399,77.012
18,BOT,Kick Sauber,MEDIUM,2.0,44.0,70.0,25,83.693,80.688,77.25
19,MAG,Haas F1 Team,MEDIUM,4.0,43.0,53.0,11,84.11,83.445,79.511
20,TSU,RB,MEDIUM,2.0,46.0,70.0,23,84.364,80.193,77.309
21,PIA,McLaren,MEDIUM,3.0,46.0,70.0,24,84.609,77.939,76.247
22,NOR,McLaren,INTERMEDIATE,2.0,30.0,46.0,17,86.099,85.708,83.272
