stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,ALO,Aston Martin,SOFT,4.0,70.0,70.0,1,67.694,67.694,67.694
2,VER,Red Bull Racing,SOFT,4.0,68.0,71.0,4,68.158,68.196,67.719
3,NOR,McLaren,MEDIUM,3.0,53.0,63.0,11,69.294,69.348,68.016
4,VER,Red Bull Racing,MEDIUM,3.0,53.0,63.0,11,69.413,69.213,68.623
5,PIA,McLaren,MEDIUM,3.0,53.0,71.0,18,69.453,69.51,68.697
6,SAI,Ferrari,MEDIUM,3.0,49.0,71.0,22,69.86,69.738,69.282
7,RUS,Mercedes,HARD,3.0,48.0,71.0,23,69.863,69.881,69.164
8,HAM,Mercedes,MEDIUM,3.0,55.0,71.0,15,69.989,69.963,69.562
9,VER,Red Bull Racing,HARD,2.0,25.0,50.0,26,70.097,70.132,69.451
10,NOR,McLaren,HARD,2.0,25.0,50.0,26,70.1,70.104,69.4
11,LEC,Ferrari,MEDIUM,5.0,53.0,71.0,18,70.123,70.174,69.584
12,LEC,Ferrari,MEDIUM,4.0,35.0,49.0,15,70.368,70.368,69.894
13,PIA,McLaren,HARD,2.0,27.0,50.0,24,70.429,70.47,69.516
14,RUS,Mercedes,MEDIUM,2.0,24.0,45.0,22,70.431,70.383,69.563
15,SAI,Ferrari,HARD,2.0,24.0,46.0,23,70.498,70.473,69.889
16,PER,Red Bull Racing,MEDIUM,3.0,53.0,71.0,17,70.538,70.457,69.694
17,VER,Red Bull Racing,MEDIUM,1.0,2.0,21.0,20,70.656,70.598,69.857
18,HAM,Mercedes,HARD,2.0,23.0,52.0,30,70.68,70.63,70.128
19,HUL,Haas F1 Team,HARD,3.0,42.0,71.0,28,70.7,70.679,70.215
20,GAS,Alpine,MEDIUM,3.0,44.0,71.0,27,70.711,70.594,69.609
21,OCO,Alpine,MEDIUM,3.0,45.0,71.0,25,70.778,70.776,69.649
22,LEC,Ferrari,MEDIUM,3.0,18.0,32.0,15,70.779,70.726,70.309
23,NOR,McLaren,MEDIUM,1.0,2.0,22.0,19,70.818,70.885,69.813
24,LEC,Ferrari,HARD,2.0,3.0,13.0,11,70.873,70.806,70.326
