stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,BOT,Mercedes,SOFT,3.0,69.0,70.0,2,74.136,74.136,73.078
2,LEC,Ferrari,HARD,2.0,35.0,70.0,36,75.228,75.259,74.356
3,HAM,Mercedes,HARD,2.0,30.0,70.0,40,75.378,75.34,74.813
4,VET,Ferrari,HARD,2.0,28.0,70.0,42,75.476,75.45,74.875
5,BOT,Mercedes,HARD,2.0,32.0,66.0,35,75.76,75.561,74.848
6,VER,Red Bull Racing,MEDIUM,2.0,50.0,70.0,21,75.811,75.851,74.767
7,RAI,Alfa Romeo Racing,SOFT,3.0,60.0,69.0,10,76.139,76.189,75.442
8,VET,Ferrari,MEDIUM,1.0,2.0,25.0,22,76.865,76.823,76.535
9,HUL,Renault,HARD,2.0,18.0,69.0,51,76.877,76.8,75.995
10,HAM,Mercedes,MEDIUM,1.0,3.0,27.0,24,76.898,76.857,76.604
11,LEC,Ferrari,MEDIUM,1.0,3.0,32.0,28,76.918,76.883,76.515
12,STR,Racing Point,MEDIUM,2.0,47.0,69.0,23,76.942,76.803,76.043
13,RIC,Renault,HARD,2.0,10.0,69.0,58,76.994,76.923,76.075
14,GRO,Haas F1 Team,HARD,2.0,36.0,69.0,34,77.0,76.872,76.245
15,GAS,Red Bull Racing,HARD,2.0,9.0,69.0,58,77.125,77.018,76.157
16,VER,Red Bull Racing,HARD,1.0,3.0,47.0,43,77.14,77.069,76.414
17,KVY,Toro Rosso,HARD,2.0,14.0,69.0,56,77.236,77.101,76.198
18,GIO,Alfa Romeo Racing,MEDIUM,2.0,35.0,69.0,35,77.267,77.209,76.365
19,BOT,Mercedes,MEDIUM,1.0,3.0,29.0,25,77.342,77.235,76.71
20,PER,Racing Point,HARD,2.0,13.0,69.0,57,77.417,77.196,76.314
21,SAI,McLaren,HARD,2.0,5.0,69.0,63,77.451,77.462,76.471
22,STR,Racing Point,HARD,1.0,3.0,44.0,40,77.665,77.37,76.887
23,HUL,Renault,SOFT,1.0,3.0,15.0,12,77.758,77.748,77.15
24,RAI,Alfa Romeo Racing,HARD,2.0,8.0,57.0,49,77.802,77.78,76.983
25,RIC,Renault,SOFT,1.0,3.0,7.0,5,77.898,77.963,77.488
26,GAS,Red Bull Racing,SOFT,1.0,2.0,6.0,5,78.149,78.045,77.767
27,MAG,Haas F1 Team,MEDIUM,2.0,41.0,68.0,27,78.277,78.085,77.309
28,KUB,Williams,HARD,3.0,40.0,67.0,28,78.394,78.174,77.285
29,GIO,Alfa Romeo Racing,HARD,1.0,3.0,32.0,28,78.427,78.209,77.602
30,ALB,Toro Rosso,HARD,2.0,3.0,59.0,54,78.431,78.168,77.151
31,RUS,Williams,HARD,2.0,11.0,68.0,55,78.547,78.342,77.241
32,GRO,Haas F1 Team,MEDIUM,1.0,4.0,33.0,29,78.738,78.759,77.987
33,RAI,Alfa Romeo Racing,MEDIUM,1.0,3.0,5.0,2,78.938,78.938,78.808
34,PER,Racing Point,MEDIUM,1.0,3.0,8.0,6,78.97,78.919,78.843
35,KVY,Toro Rosso,MEDIUM,1.0,3.0,11.0,7,79.067,79.02,78.952
36,MAG,Haas F1 Team,HARD,1.0,2.0,38.0,34,79.307,79.468,78.006
37,NOR,McLaren,SOFT,1.0,2.0,8.0,7,79.741,78.788,78.023
38,KUB,Williams,HARD,2.0,10.0,37.0,28,79.912,79.706,78.693
39,RUS,Williams,MEDIUM,1.0,2.0,8.0,7,80.464,80.369,79.857
40,KUB,Williams,MEDIUM,1.0,5.0,7.0,3,81.017,80.887,80.751
