Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
LEC,16,Ferrari,1.0,0 days 00:01:52.106000,112.106,,0 days 00:00:44.723000,0 days 00:00:25.982000,MEDIUM,1.0,1.0,,,1.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:52.903000,112.903,,0 days 00:00:44.739000,0 days 00:00:25.778000,MEDIUM,1.0,1.0,,,2.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:53.923000,113.923,,0 days 00:00:44.247000,0 days 00:00:25.923000,MEDIUM,1.0,1.0,,,3.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:54.797000,114.797,,0 days 00:00:44.326000,0 days 00:00:25.742000,MEDIUM,1.0,1.0,,,4.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:55.490000,115.49,,0 days 00:00:44.610000,0 days 00:00:25.791000,MEDIUM,1.0,1.0,,,5.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:56.420000,116.42,,0 days 00:00:45.226000,0 days 00:00:25.606000,MEDIUM,1.0,1.0,,,6.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:57.400000,117.4,,0 days 00:00:45.558000,0 days 00:00:25.588000,MEDIUM,2.0,1.0,,,7.0,False,1
COL,43,Williams,1.0,0 days 00:01:58.293000,118.293,,0 days 00:00:45.844000,0 days 00:00:25.657000,MEDIUM,1.0,1.0,,,8.0,False,1
ALB,23,Williams,1.0,0 days 00:01:59.047000,119.047,,0 days 00:00:46.133000,0 days 00:00:25.686000,HARD,1.0,1.0,,,9.0,False,1
BEA,50,Haas F1 Team,1.0,0 days 00:02:00.008000,120.008,,0 days 00:00:46.348000,0 days 00:00:25.835000,MEDIUM,1.0,1.0,,,10.0,False,1
TSU,22,RB,1.0,0 days 00:02:03.649000,123.649,,0 days 00:00:47.915000,0 days 00:00:27.299000,MEDIUM,2.0,1.0,,,11.0,False,1
NOR,4,McLaren,1.0,0 days 00:02:03.761000,123.761,,0 days 00:00:47.888000,0 days 00:00:26.989000,HARD,1.0,1.0,,,12.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:02:03.833000,123.833,,0 days 00:00:48.097000,0 days 00:00:26.513000,MEDIUM,1.0,1.0,,,13.0,False,1
RIC,3,RB,1.0,0 days 00:02:03.929000,123.929,,0 days 00:00:48.316000,0 days 00:00:26.084000,HARD,2.0,1.0,,,14.0,False,1
GAS,10,Alpine,1.0,0 days 00:02:04.448000,124.448,,0 days 00:00:48.618000,0 days 00:00:25.248000,HARD,1.0,1.0,,,15.0,False,1
BOT,77,Kick Sauber,1.0,0 days 00:02:04.469000,124.469,,0 days 00:00:48.867000,0 days 00:00:25.679000,MEDIUM,2.0,1.0,,,16.0,False,1
HAM,44,Mercedes,1.0,0 days 00:02:05.704000,125.704,,0 days 00:00:48.832000,0 days 00:00:25.143000,MEDIUM,1.0,1.0,0 days 00:56:27.680000,,17.0,False,1
ZHO,24,Kick Sauber,1.0,0 days 00:02:05.800000,125.8,,0 days 00:00:49.833000,0 days 00:00:25.608000,HARD,2.0,1.0,,,18.0,False,1
OCO,31,Alpine,1.0,0 days 00:02:06.969000,126.969,,0 days 00:00:48.782000,0 days 00:00:25.763000,HARD,4.0,1.0,0 days 00:56:28.270000,,19.0,False,1
STR,18,Aston Martin,1.0,0 days 00:02:11.014000,131.014,,0 days 00:00:47.403000,0 days 00:00:35.090000,MEDIUM,2.0,1.0,,0 days 00:58:25.109000,20.0,False,1
LEC,16,Ferrari,2.0,0 days 00:01:49.283000,109.283,0 days 00:00:39.094000,0 days 00:00:44.289000,0 days 00:00:25.900000,MEDIUM,2.0,1.0,,,1.0,True,1
PIA,81,McLaren,2.0,0 days 00:01:48.944000,108.944,0 days 00:00:39.246000,0 days 00:00:44.233000,0 days 00:00:25.465000,MEDIUM,2.0,1.0,,,2.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:49.236000,109.236,0 days 00:00:39.563000,0 days 00:00:43.941000,0 days 00:00:25.732000,MEDIUM,2.0,1.0,,,3.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:49.120000,109.12,0 days 00:00:39.553000,0 days 00:00:44.167000,0 days 00:00:25.400000,MEDIUM,2.0,1.0,,,4.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:49.632000,109.632,0 days 00:00:39.449000,0 days 00:00:44.481000,0 days 00:00:25.702000,MEDIUM,2.0,1.0,,,5.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:49.738000,109.738,0 days 00:00:39.495000,0 days 00:00:44.776000,0 days 00:00:25.467000,MEDIUM,2.0,1.0,,,6.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:50.081000,110.081,0 days 00:00:39.630000,0 days 00:00:44.900000,0 days 00:00:25.551000,MEDIUM,3.0,1.0,,,7.0,True,1
COL,43,Williams,2.0,0 days 00:01:50.410000,110.41,0 days 00:00:39.970000,0 days 00:00:44.831000,0 days 00:00:25.609000,MEDIUM,2.0,1.0,,,8.0,True,1
ALB,23,Williams,2.0,0 days 00:01:50.846000,110.846,0 days 00:00:39.975000,0 days 00:00:45.169000,0 days 00:00:25.702000,HARD,2.0,1.0,,,9.0,True,1
BEA,50,Haas F1 Team,2.0,0 days 00:01:50.738000,110.738,0 days 00:00:40.060000,0 days 00:00:45.190000,0 days 00:00:25.488000,MEDIUM,2.0,1.0,,,10.0,True,1
TSU,22,RB,2.0,0 days 00:01:51.648000,111.648,0 days 00:00:40.501000,0 days 00:00:45.421000,0 days 00:00:25.726000,MEDIUM,3.0,1.0,,,11.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:51.638000,111.638,0 days 00:00:40.756000,0 days 00:00:45.502000,0 days 00:00:25.380000,HARD,2.0,1.0,,,12.0,True,1
HUL,27,Haas F1 Team,2.0,0 days 00:01:52.034000,112.034,0 days 00:00:41.221000,0 days 00:00:45.503000,0 days 00:00:25.310000,MEDIUM,2.0,1.0,,,13.0,True,1
RIC,3,RB,2.0,0 days 00:01:52.896000,112.896,0 days 00:00:41.684000,0 days 00:00:45.825000,0 days 00:00:25.387000,HARD,3.0,1.0,,,14.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:52.861000,112.861,0 days 00:00:42.078000,0 days 00:00:45.563000,0 days 00:00:25.220000,HARD,2.0,1.0,,,15.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:52.922000,112.922,0 days 00:00:41.822000,0 days 00:00:46.023000,0 days 00:00:25.077000,MEDIUM,2.0,1.0,,,16.0,True,1
BOT,77,Kick Sauber,2.0,0 days 00:01:54.291000,114.291,0 days 00:00:42.700000,0 days 00:00:45.897000,0 days 00:00:25.694000,MEDIUM,3.0,1.0,,,17.0,True,1
ZHO,24,Kick Sauber,2.0,0 days 00:01:53.999000,113.999,0 days 00:00:42.378000,0 days 00:00:46.211000,0 days 00:00:25.410000,HARD,3.0,1.0,,,18.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:53.518000,113.518,0 days 00:00:41.683000,0 days 00:00:46.359000,0 days 00:00:25.476000,HARD,5.0,1.0,,,19.0,True,1
STR,18,Aston Martin,2.0,0 days 00:02:08.417000,128.417,0 days 00:00:56.718000,0 days 00:00:45.814000,0 days 00:00:25.885000,HARD,2.0,2.0,0 days 00:58:46.299000,,20.0,False,1
LEC,16,Ferrari,3.0,0 days 00:01:48.412000,108.412,0 days 00:00:38.627000,0 days 00:00:43.904000,0 days 00:00:25.881000,MEDIUM,3.0,1.0,,,1.0,True,1
PIA,81,McLaren,3.0,0 days 00:01:48.811000,108.811,0 days 00:00:39.118000,0 days 00:00:44.065000,0 days 00:00:25.628000,MEDIUM,3.0,1.0,,,2.0,True,1
PER,11,Red Bull Racing,3.0,0 days 00:01:48.814000,108.814,0 days 00:00:39.205000,0 days 00:00:43.762000,0 days 00:00:25.847000,MEDIUM,3.0,1.0,,,3.0,True,1
SAI,55,Ferrari,3.0,0 days 00:01:49.375000,109.375,0 days 00:00:39.375000,0 days 00:00:44.263000,0 days 00:00:25.737000,MEDIUM,3.0,1.0,,,4.0,False,1
VER,1,Red Bull Racing,3.0,0 days 00:01:49.130000,109.13,0 days 00:00:39.118000,0 days 00:00:44.415000,0 days 00:00:25.597000,MEDIUM,3.0,1.0,,,5.0,True,1
RUS,63,Mercedes,3.0,0 days 00:01:49.359000,109.359,0 days 00:00:39.215000,0 days 00:00:44.564000,0 days 00:00:25.580000,MEDIUM,3.0,1.0,,,6.0,True,1
ALO,14,Aston Martin,3.0,0 days 00:01:50.262000,110.262,0 days 00:00:39.581000,0 days 00:00:45.064000,0 days 00:00:25.617000,MEDIUM,4.0,1.0,,,7.0,False,1
COL,43,Williams,3.0,0 days 00:01:50.414000,110.414,0 days 00:00:40.041000,0 days 00:00:44.809000,0 days 00:00:25.564000,MEDIUM,3.0,1.0,,,8.0,False,1
ALB,23,Williams,3.0,0 days 00:01:50.457000,110.457,0 days 00:00:39.862000,0 days 00:00:44.962000,0 days 00:00:25.633000,HARD,3.0,1.0,,,9.0,True,1
BEA,50,Haas F1 Team,3.0,0 days 00:01:50.677000,110.677,0 days 00:00:39.814000,0 days 00:00:45.133000,0 days 00:00:25.730000,MEDIUM,3.0,1.0,,,10.0,True,1
NOR,4,McLaren,3.0,0 days 00:01:50.219000,110.219,0 days 00:00:40.037000,0 days 00:00:44.477000,0 days 00:00:25.705000,HARD,3.0,1.0,,,11.0,True,1
HUL,27,Haas F1 Team,3.0,0 days 00:01:50.450000,110.45,0 days 00:00:40.164000,0 days 00:00:44.826000,0 days 00:00:25.460000,MEDIUM,3.0,1.0,,,12.0,True,1
RIC,3,RB,3.0,0 days 00:01:51.710000,111.71,0 days 00:00:40.481000,0 days 00:00:45.814000,0 days 00:00:25.415000,HARD,4.0,1.0,,,13.0,True,1
TSU,22,RB,3.0,0 days 00:01:53.328000,113.328,0 days 00:00:41.635000,0 days 00:00:45.643000,0 days 00:00:26.050000,MEDIUM,4.0,1.0,,,14.0,False,1
GAS,10,Alpine,3.0,0 days 00:01:51.565000,111.565,0 days 00:00:40.547000,0 days 00:00:45.762000,0 days 00:00:25.256000,HARD,3.0,1.0,,,15.0,True,1
HAM,44,Mercedes,3.0,0 days 00:01:50.970000,110.97,0 days 00:00:39.903000,0 days 00:00:45.797000,0 days 00:00:25.270000,MEDIUM,3.0,1.0,,,16.0,True,1
BOT,77,Kick Sauber,3.0,0 days 00:01:52.710000,112.71,0 days 00:00:41.016000,0 days 00:00:45.855000,0 days 00:00:25.839000,MEDIUM,4.0,1.0,,,17.0,True,1
ZHO,24,Kick Sauber,3.0,0 days 00:01:52.110000,112.11,0 days 00:00:40.889000,0 days 00:00:45.781000,0 days 00:00:25.440000,HARD,4.0,1.0,,,18.0,True,1
OCO,31,Alpine,3.0,0 days 00:01:52.028000,112.028,0 days 00:00:40.680000,0 days 00:00:45.877000,0 days 00:00:25.471000,HARD,6.0,1.0,,,19.0,True,1
STR,18,Aston Martin,3.0,0 days 00:01:50.819000,110.819,0 days 00:00:39.719000,0 days 00:00:45.310000,0 days 00:00:25.790000,HARD,3.0,2.0,,,20.0,True,1
LEC,16,Ferrari,4.0,0 days 00:01:48.408000,108.408,0 days 00:00:38.622000,0 days 00:00:43.959000,0 days 00:00:25.827000,MEDIUM,4.0,1.0,,,1.0,True,1
PIA,81,McLaren,4.0,0 days 00:01:48.408000,108.408,0 days 00:00:38.981000,0 days 00:00:43.866000,0 days 00:00:25.561000,MEDIUM,4.0,1.0,,,2.0,True,1
PER,11,Red Bull Racing,4.0,0 days 00:01:48.727000,108.727,0 days 00:00:38.978000,0 days 00:00:43.934000,0 days 00:00:25.815000,MEDIUM,4.0,1.0,,,3.0,True,1
SAI,55,Ferrari,4.0,0 days 00:01:49.167000,109.167,0 days 00:00:38.947000,0 days 00:00:44.446000,0 days 00:00:25.774000,MEDIUM,4.0,1.0,,,4.0,False,1
VER,1,Red Bull Racing,4.0,0 days 00:01:49.608000,109.608,0 days 00:00:39.046000,0 days 00:00:44.387000,0 days 00:00:26.175000,MEDIUM,4.0,1.0,,,5.0,False,1
RUS,63,Mercedes,4.0,0 days 00:01:49.199000,109.199,0 days 00:00:39.208000,0 days 00:00:44.409000,0 days 00:00:25.582000,MEDIUM,4.0,1.0,,,6.0,True,1
ALO,14,Aston Martin,4.0,0 days 00:01:49.975000,109.975,0 days 00:00:39.396000,0 days 00:00:44.872000,0 days 00:00:25.707000,MEDIUM,5.0,1.0,,,7.0,True,1
COL,43,Williams,4.0,0 days 00:01:49.916000,109.916,0 days 00:00:39.758000,0 days 00:00:44.518000,0 days 00:00:25.640000,MEDIUM,4.0,1.0,,,8.0,True,1
ALB,23,Williams,4.0,0 days 00:01:50.185000,110.185,0 days 00:00:39.695000,0 days 00:00:44.846000,0 days 00:00:25.644000,HARD,4.0,1.0,,,9.0,True,1
BEA,50,Haas F1 Team,4.0,0 days 00:01:50.282000,110.282,0 days 00:00:39.562000,0 days 00:00:44.977000,0 days 00:00:25.743000,MEDIUM,4.0,1.0,,,10.0,True,1
NOR,4,McLaren,4.0,0 days 00:01:49.767000,109.767,0 days 00:00:39.515000,0 days 00:00:44.496000,0 days 00:00:25.756000,HARD,4.0,1.0,,,11.0,True,1
HUL,27,Haas F1 Team,4.0,0 days 00:01:50.277000,110.277,0 days 00:00:39.734000,0 days 00:00:44.809000,0 days 00:00:25.734000,MEDIUM,4.0,1.0,,,12.0,True,1
RIC,3,RB,4.0,0 days 00:01:49.436000,109.436,0 days 00:00:39.204000,0 days 00:00:44.540000,0 days 00:00:25.692000,HARD,5.0,1.0,,,13.0,True,1
GAS,10,Alpine,4.0,0 days 00:01:49.849000,109.849,0 days 00:00:39.792000,0 days 00:00:44.566000,0 days 00:00:25.491000,HARD,4.0,1.0,,,14.0,True,1
HAM,44,Mercedes,4.0,0 days 00:01:50.351000,110.351,0 days 00:00:40.002000,0 days 00:00:44.814000,0 days 00:00:25.535000,MEDIUM,4.0,1.0,,,15.0,True,1
TSU,22,RB,4.0,0 days 00:01:53.997000,113.997,0 days 00:00:41.965000,0 days 00:00:46.059000,0 days 00:00:25.973000,MEDIUM,5.0,1.0,,,16.0,False,1
BOT,77,Kick Sauber,4.0,0 days 00:01:51.585000,111.585,0 days 00:00:40.295000,0 days 00:00:45.622000,0 days 00:00:25.668000,MEDIUM,5.0,1.0,,,17.0,True,1
ZHO,24,Kick Sauber,4.0,0 days 00:01:51.671000,111.671,0 days 00:00:40.425000,0 days 00:00:45.710000,0 days 00:00:25.536000,HARD,5.0,1.0,,,18.0,True,1
OCO,31,Alpine,4.0,0 days 00:01:51.514000,111.514,0 days 00:00:40.300000,0 days 00:00:45.758000,0 days 00:00:25.456000,HARD,7.0,1.0,,,19.0,True,1
STR,18,Aston Martin,4.0,0 days 00:01:50.480000,110.48,0 days 00:00:39.473000,0 days 00:00:45.272000,0 days 00:00:25.735000,HARD,4.0,2.0,,,20.0,True,1
LEC,16,Ferrari,5.0,0 days 00:01:48.314000,108.314,0 days 00:00:38.693000,0 days 00:00:43.805000,0 days 00:00:25.816000,MEDIUM,5.0,1.0,,,1.0,True,1
PIA,81,McLaren,5.0,0 days 00:01:48.070000,108.07,0 days 00:00:38.647000,0 days 00:00:43.998000,0 days 00:00:25.425000,MEDIUM,5.0,1.0,,,2.0,True,1
PER,11,Red Bull Racing,5.0,0 days 00:01:48.768000,108.768,0 days 00:00:38.773000,0 days 00:00:44.012000,0 days 00:00:25.983000,MEDIUM,5.0,1.0,,,3.0,False,1
SAI,55,Ferrari,5.0,0 days 00:01:49.039000,109.039,0 days 00:00:38.857000,0 days 00:00:44.411000,0 days 00:00:25.771000,MEDIUM,5.0,1.0,,,4.0,True,1
VER,1,Red Bull Racing,5.0,0 days 00:01:49.245000,109.245,0 days 00:00:39.312000,0 days 00:00:44.211000,0 days 00:00:25.722000,MEDIUM,5.0,1.0,,,5.0,False,1
RUS,63,Mercedes,5.0,0 days 00:01:48.952000,108.952,0 days 00:00:39.270000,0 days 00:00:44.366000,0 days 00:00:25.316000,MEDIUM,5.0,1.0,,,6.0,True,1
ALO,14,Aston Martin,5.0,0 days 00:01:50.103000,110.103,0 days 00:00:39.485000,0 days 00:00:45.012000,0 days 00:00:25.606000,MEDIUM,6.0,1.0,,,7.0,False,1
COL,43,Williams,5.0,0 days 00:01:50.137000,110.137,0 days 00:00:39.652000,0 days 00:00:44.984000,0 days 00:00:25.501000,MEDIUM,5.0,1.0,,,8.0,False,1
ALB,23,Williams,5.0,0 days 00:01:49.780000,109.78,0 days 00:00:39.486000,0 days 00:00:44.740000,0 days 00:00:25.554000,HARD,5.0,1.0,,,9.0,True,1
BEA,50,Haas F1 Team,5.0,0 days 00:01:50.510000,110.51,0 days 00:00:39.635000,0 days 00:00:45.137000,0 days 00:00:25.738000,MEDIUM,5.0,1.0,,,10.0,False,1
NOR,4,McLaren,5.0,0 days 00:01:49.386000,109.386,0 days 00:00:39.278000,0 days 00:00:44.579000,0 days 00:00:25.529000,HARD,5.0,1.0,,,11.0,True,1
HUL,27,Haas F1 Team,5.0,0 days 00:01:49.113000,109.113,0 days 00:00:39.218000,0 days 00:00:44.478000,0 days 00:00:25.417000,MEDIUM,5.0,1.0,,,12.0,True,1
RIC,3,RB,5.0,0 days 00:01:49.690000,109.69,0 days 00:00:39.476000,0 days 00:00:44.646000,0 days 00:00:25.568000,HARD,6.0,1.0,,,13.0,False,1
GAS,10,Alpine,5.0,0 days 00:01:50.116000,110.116,0 days 00:00:39.781000,0 days 00:00:44.805000,0 days 00:00:25.530000,HARD,5.0,1.0,,,14.0,False,1
HAM,44,Mercedes,5.0,0 days 00:01:50.358000,110.358,0 days 00:00:39.833000,0 days 00:00:45.075000,0 days 00:00:25.450000,MEDIUM,5.0,1.0,,,15.0,False,1
