stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,NOR,McLaren,SOFT,2.0,48.0,53.0,6,81.132,81.138,80.901
2,VER,Red Bull Racing,HARD,2.0,39.0,53.0,15,81.35,81.328,81.003
3,PIA,McLaren,SOFT,2.0,47.0,53.0,7,81.751,81.477,81.245
4,HAM,Ferrari,HARD,2.0,40.0,53.0,14,81.856,81.844,81.546
5,ALB,Williams,MEDIUM,2.0,43.0,53.0,11,81.917,81.899,81.368
6,LEC,Ferrari,HARD,2.0,35.0,53.0,19,81.979,81.975,81.294
7,STR,Aston Martin,SOFT,2.0,51.0,52.0,2,82.223,82.223,82.164
8,RUS,Mercedes,HARD,2.0,29.0,53.0,25,82.243,82.248,81.8
9,GAS,Alpine,SOFT,2.0,51.0,52.0,2,82.254,82.254,82.185
10,SAI,Williams,HARD,2.0,32.0,53.0,21,82.441,82.482,81.74
11,HAD,Racing Bulls,MEDIUM,2.0,34.0,53.0,20,82.549,82.486,82.133
12,ANT,Mercedes,HARD,2.0,30.0,53.0,24,82.643,82.65,81.968
13,BOR,Kick Sauber,HARD,2.0,22.0,53.0,32,82.981,82.857,82.139
14,VER,Red Bull Racing,MEDIUM,1.0,3.0,36.0,33,82.991,82.943,82.651
15,BEA,Haas F1 Team,HARD,2.0,20.0,53.0,33,83.004,82.926,81.82
16,NOR,McLaren,MEDIUM,1.0,2.0,45.0,42,83.047,83.024,82.388
17,PIA,McLaren,MEDIUM,1.0,4.0,44.0,41,83.086,82.957,82.232
18,COL,Alpine,HARD,2.0,35.0,52.0,18,83.19,82.988,82.239
19,TSU,Red Bull Racing,HARD,2.0,21.0,53.0,32,83.554,83.503,82.712
20,LEC,Ferrari,MEDIUM,1.0,4.0,32.0,29,83.584,83.494,82.736
21,HAM,Ferrari,MEDIUM,1.0,4.0,37.0,34,83.658,83.588,82.878
22,LAW,Racing Bulls,HARD,2.0,11.0,53.0,42,83.715,83.673,82.777
23,ALB,Williams,HARD,1.0,3.0,40.0,37,83.801,83.815,82.497
24,RUS,Mercedes,MEDIUM,1.0,4.0,26.0,23,83.889,83.837,83.432
25,OCO,Haas F1 Team,HARD,1.0,3.0,50.0,47,83.905,83.849,82.892
26,ALO,Aston Martin,HARD,2.0,22.0,23.0,2,83.918,83.918,83.757
27,STR,Aston Martin,HARD,1.0,3.0,48.0,45,83.966,83.927,83.003
28,GAS,Alpine,HARD,1.0,4.0,48.0,44,84.114,84.119,82.797
29,HAD,Racing Bulls,HARD,1.0,4.0,31.0,27,84.189,84.122,83.389
30,ANT,Mercedes,MEDIUM,1.0,4.0,27.0,24,84.223,84.422,83.295
31,SAI,Williams,MEDIUM,1.0,3.0,29.0,27,84.375,84.395,83.552
32,BOR,Kick Sauber,MEDIUM,1.0,2.0,19.0,16,84.463,84.474,84.127
33,ALO,Aston Martin,MEDIUM,1.0,2.0,19.0,18,84.608,84.496,84.146
34,BEA,Haas F1 Team,MEDIUM,1.0,3.0,17.0,15,84.613,84.534,84.296
35,COL,Alpine,MEDIUM,1.0,3.0,32.0,29,84.626,84.706,83.793
36,TSU,Red Bull Racing,MEDIUM,1.0,2.0,18.0,16,84.641,84.516,84.35
37,LAW,Racing Bulls,SOFT,1.0,3.0,8.0,6,84.901,84.839,84.656
