Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:59.857000,119.857,,0 days 00:01:00.960000,0 days 00:00:35.620000,SOFT,4.0,1.0,,0 days 01:04:20.007000,1.0,False,124
NOR,4,McLaren,1.0,0 days 00:02:01.881000,121.881,,0 days 00:01:01.428000,0 days 00:00:36.254000,SOFT,4.0,1.0,,0 days 01:04:21.694000,2.0,False,124
HAM,44,Mercedes,1.0,0 days 00:02:04.866000,124.866,,0 days 00:01:03.429000,0 days 00:00:36.902000,SOFT,4.0,1.0,,0 days 01:04:24.882000,3.0,False,124
ALO,14,Aston Martin,1.0,0 days 00:02:07.301000,127.301,,0 days 00:01:04.852000,0 days 00:00:37.849000,SOFT,4.0,1.0,,0 days 01:04:27.460000,4.0,False,124
STR,18,Aston Martin,1.0,0 days 00:02:08.727000,128.727,,0 days 00:01:05.592000,0 days 00:00:38.270000,SOFT,1.0,1.0,,0 days 01:04:28.694000,5.0,False,124
RUS,63,Mercedes,1.0,0 days 00:02:11.238000,131.238,,0 days 00:01:07.493000,0 days 00:00:38.514000,SOFT,4.0,1.0,,0 days 01:04:30.788000,6.0,False,124
PER,11,Red Bull Racing,1.0,0 days 00:02:13.140000,133.14,,0 days 00:01:08.271000,0 days 00:00:39.585000,SOFT,4.0,1.0,,0 days 01:04:32.756000,7.0,False,124
SAI,55,Ferrari,1.0,0 days 00:02:14.431000,134.431,,0 days 00:01:09.040000,0 days 00:00:39.936000,SOFT,3.0,1.0,,0 days 01:04:33.756000,8.0,False,124
OCO,31,Alpine,1.0,0 days 00:02:15.909000,135.909,,0 days 00:01:09.072000,0 days 00:00:40.567000,SOFT,4.0,1.0,,0 days 01:04:35.788000,9.0,False,124
PIA,81,McLaren,1.0,0 days 00:02:17.108000,137.108,,0 days 00:01:10.583000,0 days 00:00:40.137000,SOFT,3.0,1.0,,0 days 01:04:36.881000,10.0,False,124
TSU,22,AlphaTauri,1.0,0 days 00:02:19.969000,139.969,,0 days 00:01:11.374000,0 days 00:00:41.451000,SOFT,4.0,1.0,,0 days 01:04:39.819000,11.0,False,124
GAS,10,Alpine,1.0,0 days 00:02:21.630000,141.63,,0 days 00:01:12.075000,0 days 00:00:42.309000,SOFT,3.0,1.0,,0 days 01:04:41.335000,12.0,False,124
BOT,77,Alfa Romeo,1.0,0 days 00:02:22.202000,142.202,,0 days 00:01:12.425000,0 days 00:00:42.061000,SOFT,1.0,1.0,,0 days 01:04:41.913000,13.0,False,124
ZHO,24,Alfa Romeo,1.0,0 days 00:02:26.873000,146.873,,0 days 00:01:11.207000,0 days 00:00:45.316000,SOFT,1.0,1.0,,0 days 01:04:45.866000,14.0,False,124
SAR,2,Williams,1.0,0 days 00:02:27.935000,147.935,,0 days 00:01:11.572000,0 days 00:00:45.328000,MEDIUM,1.0,1.0,,0 days 01:04:46.991000,15.0,False,124
RIC,3,AlphaTauri,1.0,0 days 00:02:29.416000,149.416,,0 days 00:01:11.688000,0 days 00:00:43.918000,SOFT,1.0,1.0,,0 days 01:04:48.319000,16.0,False,124
