stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,SOFT,3.0,69.0,70.0,2,78.27,78.27,77.103
2,HAM,Mercedes,MEDIUM,3.0,50.0,70.0,21,79.542,79.404,78.528
3,HAM,Mercedes,HARD,2.0,33.0,47.0,15,80.449,80.193,79.331
4,BOT,Mercedes,MEDIUM,3.0,48.0,69.0,22,80.516,80.262,79.331
5,VET,Ferrari,SOFT,2.0,41.0,70.0,30,80.567,80.37,79.786
6,VER,Red Bull Racing,HARD,2.0,27.0,66.0,40,80.68,80.436,79.56
7,LEC,Ferrari,HARD,2.0,29.0,70.0,41,81.524,81.474,80.493
8,VER,Red Bull Racing,MEDIUM,1.0,2.0,22.0,20,81.772,81.763,81.391
9,HAM,Mercedes,MEDIUM,1.0,2.0,28.0,26,81.821,81.741,81.293
10,RIC,Renault,SOFT,2.0,48.0,69.0,22,81.872,81.672,80.839
11,RAI,Alfa Romeo Racing,MEDIUM,2.0,31.0,69.0,38,81.91,81.949,80.88
12,GAS,Red Bull Racing,HARD,2.0,30.0,69.0,40,81.951,82.033,81.045
13,NOR,McLaren,HARD,2.0,30.0,69.0,39,81.968,81.826,81.188
14,SAI,McLaren,HARD,2.0,31.0,69.0,39,81.993,81.978,81.002
15,MAG,Haas F1 Team,SOFT,2.0,40.0,69.0,30,82.296,82.199,81.008
16,ALB,Toro Rosso,HARD,2.0,30.0,69.0,39,82.345,82.408,80.621
17,HUL,Renault,SOFT,2.0,38.0,69.0,32,82.523,82.372,81.65
18,LEC,Ferrari,MEDIUM,1.0,2.0,24.0,23,82.595,82.624,82.117
19,STR,Racing Point,SOFT,3.0,52.0,67.0,16,82.714,82.636,80.603
20,PER,Racing Point,HARD,2.0,20.0,69.0,48,82.773,82.716,81.734
21,VET,Ferrari,MEDIUM,1.0,2.0,38.0,34,82.853,82.75,82.17
22,KVY,Toro Rosso,HARD,2.0,23.0,68.0,45,82.884,82.687,81.932
23,BOT,Mercedes,HARD,2.0,7.0,45.0,37,82.902,83.047,81.392
24,SAI,McLaren,SOFT,1.0,5.0,28.0,24,83.369,83.298,82.827
25,GAS,Red Bull Racing,MEDIUM,1.0,3.0,27.0,23,83.517,83.436,82.766
26,NOR,McLaren,SOFT,1.0,3.0,27.0,24,83.522,83.518,82.898
27,RAI,Alfa Romeo Racing,SOFT,1.0,3.0,28.0,25,83.54,83.432,82.981
28,GRO,Haas F1 Team,HARD,2.0,21.0,48.0,27,83.623,83.401,82.809
29,RIC,Renault,HARD,1.0,4.0,45.0,41,83.836,83.651,82.662
30,RUS,Williams,HARD,2.0,18.0,68.0,49,83.848,83.693,82.386
31,STR,Racing Point,HARD,2.0,18.0,49.0,31,83.952,83.777,83.274
32,HUL,Renault,MEDIUM,1.0,4.0,35.0,31,84.009,84.188,83.078
33,MAG,Haas F1 Team,MEDIUM,1.0,4.0,37.0,33,84.022,84.069,82.875
34,GIO,Alfa Romeo Racing,HARD,2.0,17.0,68.0,50,84.03,83.838,83.134
35,ALB,Toro Rosso,MEDIUM,1.0,3.0,27.0,24,84.055,84.416,82.618
36,KUB,Williams,HARD,2.0,20.0,67.0,47,84.278,84.0,83.436
37,KVY,Toro Rosso,MEDIUM,1.0,4.0,20.0,17,84.369,84.333,83.418
38,GRO,Haas F1 Team,SOFT,1.0,3.0,18.0,16,84.482,84.472,84.044
39,PER,Racing Point,MEDIUM,1.0,3.0,17.0,15,84.568,84.519,84.188
40,BOT,Mercedes,MEDIUM,1.0,2.0,4.0,2,84.628,84.628,84.627
41,STR,Racing Point,MEDIUM,1.0,3.0,15.0,13,85.336,85.161,84.702
42,RUS,Williams,MEDIUM,1.0,2.0,15.0,13,85.361,84.997,84.662
43,GIO,Alfa Romeo Racing,MEDIUM,1.0,3.0,14.0,12,85.42,85.334,84.797
44,KUB,Williams,MEDIUM,1.0,4.0,17.0,14,85.449,85.391,85.115
