Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:02:03.217000,123.217,,0 days 00:00:29.566000,0 days 00:00:57.946000,MEDIUM,1.0,1.0,,,1.0,False,124
PIA,81,McLaren,1.0,0 days 00:02:04.986000,124.986,,0 days 00:00:29.518000,0 days 00:00:58.921000,MEDIUM,1.0,1.0,,,2.0,False,124
RUS,63,Mercedes,1.0,0 days 00:02:07.151000,127.151,,0 days 00:00:29.796000,0 days 00:01:00.073000,MEDIUM,1.0,1.0,,,3.0,False,124
LEC,16,Ferrari,1.0,0 days 00:02:07.865000,127.865,,0 days 00:00:29.948000,0 days 00:01:00.075000,MEDIUM,1.0,1.0,,,4.0,False,124
ANT,12,Mercedes,1.0,0 days 00:02:09.232000,129.232,,0 days 00:00:29.935000,0 days 00:01:00.808000,MEDIUM,1.0,1.0,,,5.0,False,124
HAM,44,Ferrari,1.0,0 days 00:02:12.474000,132.474,,0 days 00:00:30.282000,0 days 00:01:03.308000,MEDIUM,1.0,1.0,,,6.0,False,124
SAI,55,Williams,1.0,0 days 00:02:13.455000,133.455,,0 days 00:00:30.492000,0 days 00:01:03.293000,MEDIUM,1.0,1.0,,,7.0,False,124
NOR,4,McLaren,1.0,0 days 00:02:16.024000,136.024,,0 days 00:00:30.989000,0 days 00:01:04.401000,HARD,1.0,1.0,,,8.0,False,124
ALB,23,Williams,1.0,0 days 00:02:17.291000,137.291,,0 days 00:00:31.580000,0 days 00:01:04.696000,MEDIUM,1.0,1.0,,,9.0,False,124
ALO,14,Aston Martin,1.0,0 days 00:02:18.128000,138.128,,0 days 00:00:34.869000,0 days 00:01:02.039000,MEDIUM,2.0,1.0,,,10.0,False,124
HAD,6,Racing Bulls,1.0,0 days 00:02:21.020000,141.02,,0 days 00:00:36.830000,0 days 00:01:02.511000,HARD,1.0,1.0,,,11.0,False,124
LAW,30,Racing Bulls,1.0,0 days 00:02:23.086000,143.086,,0 days 00:00:38.681000,0 days 00:01:02.302000,MEDIUM,1.0,1.0,,,12.0,False,124
BEA,87,Haas F1 Team,1.0,0 days 00:02:24.140000,144.14,,0 days 00:00:39.552000,0 days 00:01:02.157000,MEDIUM,1.0,1.0,,,13.0,False,124
STR,18,Aston Martin,1.0,0 days 00:02:25.831000,145.831,,0 days 00:00:40.767000,0 days 00:01:02.454000,HARD,2.0,1.0,,,14.0,False,124
HUL,27,Kick Sauber,1.0,0 days 00:02:27.149000,147.149,,0 days 00:00:43.253000,0 days 00:01:00.331000,HARD,1.0,1.0,,,15.0,False,124
DOO,7,Alpine,1.0,0 days 00:02:28.383000,148.383,,0 days 00:00:41.751000,0 days 00:01:03.695000,MEDIUM,1.0,1.0,,0 days 00:59:24.793000,16.0,False,124
OCO,31,Haas F1 Team,1.0,0 days 00:02:29.408000,149.408,,0 days 00:00:43.922000,0 days 00:01:01.646000,MEDIUM,1.0,1.0,,0 days 00:59:25.637000,17.0,False,124
BOR,5,Kick Sauber,1.0,0 days 00:02:29.952000,149.952,,0 days 00:00:44.862000,0 days 00:01:00.721000,MEDIUM,1.0,1.0,,0 days 00:59:26.199000,18.0,False,124
TSU,22,Red Bull Racing,1.0,0 days 00:02:45.662000,165.662,,0 days 00:00:33.152000,0 days 00:00:37.433000,MEDIUM,1.0,1.0,,0 days 00:59:41.846000,19.0,False,124
VER,1,Red Bull Racing,4.0,0 days 00:01:33.831000,93.831,0 days 00:00:34.345000,0 days 00:00:29.659000,0 days 00:00:29.827000,MEDIUM,4.0,1.0,,,1.0,True,1
PIA,81,McLaren,4.0,0 days 00:01:34.247000,94.247,0 days 00:00:34.829000,0 days 00:00:29.607000,0 days 00:00:29.811000,MEDIUM,4.0,1.0,,,2.0,True,1
RUS,63,Mercedes,4.0,0 days 00:01:35.170000,95.17,0 days 00:00:35.754000,0 days 00:00:29.477000,0 days 00:00:29.939000,MEDIUM,4.0,1.0,,,3.0,True,1
LEC,16,Ferrari,4.0,0 days 00:01:35.845000,95.845,0 days 00:00:36.226000,0 days 00:00:29.756000,0 days 00:00:29.863000,MEDIUM,4.0,1.0,,,4.0,True,1
ANT,12,Mercedes,4.0,0 days 00:01:36.284000,96.284,0 days 00:00:36.531000,0 days 00:00:29.718000,0 days 00:00:30.035000,MEDIUM,4.0,1.0,,,5.0,True,1
HAM,44,Ferrari,4.0,0 days 00:01:36.425000,96.425,0 days 00:00:36.411000,0 days 00:00:29.833000,0 days 00:00:30.181000,MEDIUM,4.0,1.0,,,6.0,True,1
SAI,55,Williams,4.0,0 days 00:01:36.814000,96.814,0 days 00:00:36.831000,0 days 00:00:29.882000,0 days 00:00:30.101000,MEDIUM,4.0,1.0,,,7.0,True,1
NOR,4,McLaren,4.0,0 days 00:01:37.073000,97.073,0 days 00:00:36.959000,0 days 00:00:30.137000,0 days 00:00:29.977000,HARD,4.0,1.0,,,8.0,True,1
ALB,23,Williams,4.0,0 days 00:01:37.386000,97.386,0 days 00:00:36.965000,0 days 00:00:30.153000,0 days 00:00:30.268000,MEDIUM,4.0,1.0,,,9.0,True,1
