Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
PIA,81,McLaren,1.0,0 days 00:01:22.879000,82.879,,0 days 00:00:32.049000,0 days 00:00:24.119000,SOFT,1.0,1.0,,,1.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:23.696000,83.696,,0 days 00:00:32.318000,0 days 00:00:24.013000,SOFT,4.0,1.0,,,2.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:24.658000,84.658,,0 days 00:00:32.807000,0 days 00:00:24.069000,SOFT,1.0,1.0,,,3.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:25.349000,85.349,,0 days 00:00:32.960000,0 days 00:00:24.259000,SOFT,4.0,1.0,,,4.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:26.275000,86.275,,0 days 00:00:33.173000,0 days 00:00:24.382000,SOFT,2.0,1.0,,,5.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:26.617000,86.617,,0 days 00:00:33.777000,0 days 00:00:24.336000,SOFT,4.0,1.0,,,6.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:27.381000,87.381,,0 days 00:00:34.011000,0 days 00:00:24.402000,SOFT,4.0,1.0,,,7.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:27.934000,87.934,,0 days 00:00:34.300000,0 days 00:00:24.572000,SOFT,3.0,1.0,,,8.0,False,1
HAD,6,Racing Bulls,1.0,0 days 00:01:28.411000,88.411,,0 days 00:00:34.329000,0 days 00:00:24.794000,SOFT,4.0,1.0,,,9.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:28.761000,88.761,,0 days 00:00:34.254000,0 days 00:00:24.974000,SOFT,3.0,1.0,,,10.0,False,1
HUL,27,Kick Sauber,1.0,0 days 00:01:28.901000,88.901,,0 days 00:00:33.937000,0 days 00:00:24.907000,SOFT,1.0,1.0,,,11.0,False,1
BOR,5,Kick Sauber,1.0,0 days 00:01:29.360000,89.36,,0 days 00:00:34.480000,0 days 00:00:25.080000,SOFT,4.0,1.0,,,12.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:29.953000,89.953,,0 days 00:00:34.547000,0 days 00:00:25.211000,SOFT,1.0,1.0,,,13.0,False,1
ALB,23,Williams,1.0,0 days 00:01:30.384000,90.384,,0 days 00:00:34.517000,0 days 00:00:25.338000,SOFT,4.0,1.0,,,14.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:30.837000,90.837,,0 days 00:00:34.847000,0 days 00:00:25.205000,SOFT,1.0,1.0,,,15.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:31.228000,91.228,,0 days 00:00:34.697000,0 days 00:00:25.403000,SOFT,1.0,1.0,,,16.0,False,1
SAI,55,Williams,1.0,0 days 00:01:31.809000,91.809,,0 days 00:00:34.943000,0 days 00:00:25.513000,SOFT,1.0,1.0,,,17.0,False,1
COL,43,Alpine,1.0,0 days 00:01:32.318000,92.318,,0 days 00:00:35.213000,0 days 00:00:25.536000,SOFT,1.0,1.0,,,18.0,False,1
TSU,22,Red Bull Racing,1.0,0 days 00:01:33.614000,93.614,,0 days 00:00:33.422000,0 days 00:00:24.875000,MEDIUM,1.0,1.0,0 days 00:59:23.884000,,19.0,False,1
PIA,81,McLaren,2.0,0 days 00:01:20.211000,80.211,0 days 00:00:24.207000,0 days 00:00:32.317000,0 days 00:00:23.687000,SOFT,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:20.083000,80.083,0 days 00:00:24.125000,0 days 00:00:32.278000,0 days 00:00:23.680000,SOFT,5.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:20.904000,80.904,0 days 00:00:24.426000,0 days 00:00:32.574000,0 days 00:00:23.904000,SOFT,2.0,1.0,,,3.0,True,1
HAM,44,Ferrari,2.0,0 days 00:01:21.368000,81.368,0 days 00:00:24.232000,0 days 00:00:32.983000,0 days 00:00:24.153000,SOFT,5.0,1.0,,,4.0,True,1
