stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,NOR,McLaren,SOFT,3.0,50.0,54.0,5,78.222,78.315,77.304
2,PIA,McLaren,SOFT,3.0,51.0,54.0,4,78.307,78.333,77.766
3,VER,Red Bull Racing,SOFT,4.0,49.0,54.0,6,78.346,78.633,77.141
4,ANT,Mercedes,SOFT,3.0,51.0,53.0,3,78.541,78.328,78.255
5,HAM,Ferrari,SOFT,3.0,48.0,54.0,7,78.723,78.645,78.335
6,RUS,Mercedes,SOFT,3.0,43.0,54.0,12,79.231,79.316,78.437
7,VER,Red Bull Racing,MEDIUM,3.0,31.0,46.0,16,79.446,79.547,78.216
8,TSU,Red Bull Racing,SOFT,4.0,46.0,53.0,8,79.488,79.608,77.998
9,LEC,Ferrari,MEDIUM,3.0,42.0,54.0,13,79.615,79.697,79.181
10,PIA,McLaren,MEDIUM,2.0,24.0,48.0,25,79.899,79.913,79.235
11,NOR,McLaren,MEDIUM,2.0,23.0,47.0,25,79.954,79.917,79.449
12,VER,Red Bull Racing,SOFT,2.0,15.0,28.0,14,80.03,79.984,79.45
13,ALO,Aston Martin,SOFT,4.0,58.0,66.0,8,80.081,79.718,78.128
14,LEC,Ferrari,MEDIUM,2.0,19.0,39.0,21,80.248,80.088,79.467
15,GAS,Alpine,SOFT,4.0,57.0,66.0,7,80.293,79.102,77.896
16,ALO,Aston Martin,SOFT,3.0,44.0,53.0,10,80.357,80.034,78.997
17,RUS,Mercedes,MEDIUM,2.0,22.0,40.0,19,80.371,80.427,79.163
18,COL,Alpine,SOFT,3.0,41.0,53.0,13,80.535,80.273,78.353
19,HAM,Ferrari,MEDIUM,2.0,18.0,45.0,28,80.612,80.529,80.03
20,ANT,Mercedes,MEDIUM,2.0,23.0,48.0,26,80.732,80.7,80.371
21,HAD,Racing Bulls,SOFT,4.0,57.0,66.0,7,80.77,78.801,77.77
22,SAI,Williams,MEDIUM,3.0,36.0,53.0,18,80.771,80.595,80.378
23,BEA,Haas F1 Team,SOFT,4.0,58.0,66.0,8,80.797,80.278,78.907
24,PIA,McLaren,SOFT,1.0,1.0,21.0,21,80.845,80.804,79.866
25,TSU,Red Bull Racing,SOFT,5.0,58.0,66.0,8,80.894,80.323,79.526
26,HAD,Racing Bulls,MEDIUM,2.0,21.0,47.0,27,81.039,80.979,80.651
27,BEA,Haas F1 Team,MEDIUM,3.0,37.0,53.0,17,81.08,80.747,80.017
28,NOR,McLaren,SOFT,1.0,1.0,20.0,20,81.083,80.903,80.531
29,TSU,Red Bull Racing,SOFT,3.0,26.0,43.0,18,81.164,81.032,80.192
30,VER,Red Bull Racing,SOFT,1.0,1.0,12.0,12,81.168,81.026,80.083
31,HUL,Kick Sauber,SOFT,4.0,58.0,66.0,7,81.299,78.496,77.575
32,HAD,Racing Bulls,SOFT,3.0,50.0,54.0,5,81.326,79.702,79.595
33,BOR,Kick Sauber,SOFT,3.0,51.0,66.0,12,81.451,80.135,78.297
