constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,27,1970-spa,Belgian Grand Prix,,,,,,4,26,,0.0,8,8,4,+2 Laps,,1970
March,march,British,,peterson,Ronnie Peterson,Swedish,14,1970-spa,Belgian Grand Prix,,,,,,9,20,,0.0,9,R,4,Not classified,,1970
Brabham,brabham,British,,jack_brabham,Jack Brabham,Australian,18,1970-spa,Belgian Grand Prix,,,,,,5,19,,0.0,10,R,4,Clutch,,1970
Team Lotus,team_lotus,British,,hill,Graham Hill,British,23,1970-spa,Belgian Grand Prix,,,,,,16,19,,0.0,11,R,4,Engine,,1970
March,march,British,,stewart,Jackie Stewart,British,11,1970-spa,Belgian Grand Prix,,,,,,1,14,,0.0,12,R,4,Engine,,1970
Team Lotus,team_lotus,British,,miles,John Miles,British,21,1970-spa,Belgian Grand Prix,,,,,,13,13,,0.0,13,R,4,Gearbox,,1970
Team Lotus,team_lotus,British,,rindt,Jochen Rindt,Austrian,20,1970-spa,Belgian Grand Prix,,,,,,2,10,,0.0,14,R,4,Engine,,1970
BRM,brm,British,,oliver,Jackie Oliver,British,2,1970-spa,Belgian Grand Prix,,,,,,14,7,,0.0,15,R,4,Engine,,1970
De Tomaso,tomaso,Italian,,courage,Piers Courage,British,7,1970-spa,Belgian Grand Prix,,,,,,12,4,,0.0,16,R,4,Oil pressure,,1970
Brabham,brabham,British,,bell,Derek Bell,British,8,1970-spa,Belgian Grand Prix,,,,,,15,1,,0.0,17,R,4,Gearbox,,1970
Team Lotus,team_lotus,British,,rindt,Jochen Rindt,Austrian,10,1970-zandvoort,Dutch Grand Prix,,,,,,1,80,6643400,9.0,1,1,5,Finished,1:50:43.400,1970
March,march,British,,stewart,Jackie Stewart,British,5,1970-zandvoort,Dutch Grand Prix,,,,,,2,80,6673400,6.0,2,2,5,Finished,+30.000,1970
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,25,1970-zandvoort,Dutch Grand Prix,,,,,,3,79,,4.0,3,3,5,+1 Lap,,1970
Ferrari,ferrari,Italian,,regazzoni,Clay Regazzoni,Swiss,26,1970-zandvoort,Dutch Grand Prix,,,,,,6,79,,3.0,4,4,5,+1 Lap,,1970
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,23,1970-zandvoort,Dutch Grand Prix,,,,,,10,79,,2.0,5,5,5,+1 Lap,,1970
McLaren-Ford,mclaren-ford,British,,surtees,John Surtees,British,16,1970-zandvoort,Dutch Grand Prix,,,,,,14,79,,1.0,6,6,5,+1 Lap,,1970
Team Lotus,team_lotus,British,,miles,John Miles,British,12,1970-zandvoort,Dutch Grand Prix,,,,,,8,78,,0.0,7,7,5,+2 Laps,,1970
Matra,matra,French,,pescarolo,Henri Pescarolo,French,24,1970-zandvoort,Dutch Grand Prix,,,,,,13,78,,0.0,8,8,5,+2 Laps,,1970
March,march,British,,peterson,Ronnie Peterson,Swedish,22,1970-zandvoort,Dutch Grand Prix,,,,,,16,78,,0.0,9,9,5,+2 Laps,,1970
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,1,1970-zandvoort,Dutch Grand Prix,,,,,,7,77,,0.0,10,10,5,+3 Laps,,1970
Brabham,brabham,British,,jack_brabham,Jack Brabham,Australian,18,1970-zandvoort,Dutch Grand Prix,,,,,,12,76,,0.0,11,11,5,+4 Laps,,1970
Team Lotus,team_lotus,British,,hill,Graham Hill,British,15,1970-zandvoort,Dutch Grand Prix,,,,,,20,71,,0.0,12,R,5,Not classified,,1970
March,march,British,,cevert,François Cevert,French,6,1970-zandvoort,Dutch Grand Prix,,,,,,15,31,,0.0,13,R,5,Engine,,1970
BRM,brm,British,,eaton,George Eaton,Canadian,3,1970-zandvoort,Dutch Grand Prix,,,,,,18,26,,0.0,14,R,5,Oil leak,,1970
BRM,brm,British,,oliver,Jackie Oliver,British,2,1970-zandvoort,Dutch Grand Prix,,,,,,5,23,,0.0,15,R,5,Engine,,1970
De Tomaso,tomaso,Italian,,courage,Piers Courage,British,4,1970-zandvoort,Dutch Grand Prix,,,,,,9,22,,0.0,16,R,5,Accident,,1970
March,march,British,,siffert,Jo Siffert,Swiss,9,1970-zandvoort,Dutch Grand Prix,,,,,,17,22,,0.0,17,R,5,Engine,,1970
McLaren-Ford,mclaren-ford,British,,gethin,Peter Gethin,British,20,1970-zandvoort,Dutch Grand Prix,,,,,,11,18,,0.0,18,R,5,Accident,,1970
McLaren-Ford,mclaren-ford,British,,gurney,Dan Gurney,American,32,1970-zandvoort,Dutch Grand Prix,,,,,,19,2,,0.0,19,R,5,Engine,,1970
March,march,British,,amon,Chris Amon,New Zealander,8,1970-zandvoort,Dutch Grand Prix,,,,,,4,1,,0.0,20,R,5,Clutch,,1970
Team Lotus,team_lotus,British,,rindt,Jochen Rindt,Austrian,6,1970-clermont-ferrand,French Grand Prix,,,,,,6,38,6957000,9.0,1,1,6,Finished,1:55,1970
March,march,British,,amon,Chris Amon,New Zealander,14,1970-clermont-ferrand,French Grand Prix,,,,,,3,38,6964610,6.0,2,2,6,Finished,+7.610,1970
Brabham,brabham,British,,jack_brabham,Jack Brabham,Australian,23,1970-clermont-ferrand,French Grand Prix,,,,,,5,38,7001830,4.0,3,3,6,Finished,+44.830,1970
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,19,1970-clermont-ferrand,French Grand Prix,,,,,,7,38,7002660,3.0,4,4,6,Finished,+45.660,1970
Matra,matra,French,,pescarolo,Henri Pescarolo,French,20,1970-clermont-ferrand,French Grand Prix,,,,,,8,38,7036420,2.0,5,5,6,Finished,+1:19.420,1970
McLaren-Ford,mclaren-ford,British,,gurney,Dan Gurney,American,32,1970-clermont-ferrand,French Grand Prix,,,,,,17,38,7036650,1.0,6,6,6,Finished,+1:19.650,1970
Brabham,brabham,British,,stommelen,Rolf Stommelen,German,22,1970-clermont-ferrand,French Grand Prix,,,,,,14,38,7097160,0.0,7,7,6,Finished,+2:20.160,1970
Team Lotus,team_lotus,British,,miles,John Miles,British,7,1970-clermont-ferrand,French Grand Prix,,,,,,18,38,7124170,0.0,8,8,6,Finished,+2:47.170,1970
March,march,British,,stewart,Jackie Stewart,British,1,1970-clermont-ferrand,French Grand Prix,,,,,,4,38,7146610,0.0,9,9,6,Finished,+3:09.610,1970
Team Lotus,team_lotus,British,,hill,Graham Hill,British,8,1970-clermont-ferrand,French Grand Prix,,,,,,20,37,,0.0,10,10,6,+1 Lap,,1970
March,march,British,,cevert,François Cevert,French,2,1970-clermont-ferrand,French Grand Prix,,,,,,13,37,,0.0,11,11,6,+1 Lap,,1970
BRM,brm,British,,eaton,George Eaton,Canadian,4,1970-clermont-ferrand,French Grand Prix,,,,,,19,36,,0.0,12,12,6,+2 Laps,,1970
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,21,1970-clermont-ferrand,French Grand Prix,,,,,,2,35,,0.0,13,13,6,Out of fuel,,1970
Ferrari,ferrari,Italian,,giunti,Ignazio Giunti,Italian,11,1970-clermont-ferrand,French Grand Prix,,,,,,11,35,,0.0,14,14,6,+3 Laps,,1970
McLaren-Alfa Romeo,mclaren-alfa_romeo,British,,adamich,Andrea de Adamich,Italian,16,1970-clermont-ferrand,French Grand Prix,,,,,,15,29,,0.0,15,R,6,Not classified,,1970
March,march,British,,siffert,Jo Siffert,Swiss,12,1970-clermont-ferrand,French Grand Prix,,,,,,16,23,,0.0,16,R,6,Accident,,1970
March,march,British,,peterson,Ronnie Peterson,Swedish,18,1970-clermont-ferrand,French Grand Prix,,,,,,9,17,,0.0,17,R,6,Differential,,1970
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,10,1970-clermont-ferrand,French Grand Prix,,,,,,1,16,,0.0,18,R,6,Engine,,1970
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,3,1970-clermont-ferrand,French Grand Prix,,,,,,10,6,,0.0,19,R,6,Gearbox,,1970
BRM,brm,British,,oliver,Jackie Oliver,British,5,1970-clermont-ferrand,French Grand Prix,,,,,,12,5,,0.0,20,R,6,Engine,,1970
Team Lotus,team_lotus,British,,rindt,Jochen Rindt,Austrian,5,1970-kent,British Grand Prix,,,,,,1,80,7022000,9.0,1,1,7,Finished,1:57,1970
Brabham,brabham,British,,jack_brabham,Jack Brabham,Australian,17,1970-kent,British Grand Prix,,,,,,2,80,7054900,6.0,2,2,7,Finished,+32.900,1970
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,9,1970-kent,British Grand Prix,,,,,,5,80,7076400,4.0,3,3,7,Finished,+54.400,1970
Ferrari,ferrari,Italian,,regazzoni,Clay Regazzoni,Swiss,4,1970-kent,British Grand Prix,,,,,,6,80,7076800,3.0,4,4,7,Finished,+54.800,1970
March,march,British,,amon,Chris Amon,New Zealander,16,1970-kent,British Grand Prix,,,,,,17,79,,2.0,5,5,7,+1 Lap,,1970
Team Lotus,team_lotus,British,,hill,Graham Hill,British,14,1970-kent,British Grand Prix,,,,,,22,79,,1.0,6,6,7,+1 Lap,,1970
March,march,British,,cevert,François Cevert,French,2,1970-kent,British Grand Prix,,,,,,14,79,,0.0,7,7,7,+1 Lap,,1970
Team Lotus,team_lotus,British,,emerson_fittipaldi,Emerson Fittipaldi,Brazilian,28,1970-kent,British Grand Prix,,,,,,21,78,,0.0,8,8,7,+2 Laps,,1970
March,march,British,,peterson,Ronnie Peterson,Swedish,27,1970-kent,British Grand Prix,,,,,,13,72,,0.0,9,9,7,+8 Laps,,1970
Team Lotus,team_lotus,British,,lovely,Pete Lovely,American,29,1970-kent,British Grand Prix,,,,,,23,69,,0.0,10,R,7,Not classified,,1970
McLaren-Ford,mclaren-ford,British,,gurney,Dan Gurney,American,32,1970-kent,British Grand Prix,,,,,,11,60,,0.0,11,R,7,Oil pressure,,1970
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,22,1970-kent,British Grand Prix,,,,,,15,58,,0.0,12,R,7,Accident,,1970
BRM,brm,British,,oliver,Jackie Oliver,British,23,1970-kent,British Grand Prix,,,,,,4,54,,0.0,13,R,7,Engine,,1970
March,march,British,,stewart,Jackie Stewart,British,1,1970-kent,British Grand Prix,,,,,,8,52,,0.0,14,R,7,Clutch,,1970
Surtees,surtees,British,,surtees,John Surtees,British,20,1970-kent,British Grand Prix,,,,,,19,51,,0.0,15,R,7,Oil pressure,,1970
Matra,matra,French,,pescarolo,Henri Pescarolo,French,8,1970-kent,British Grand Prix,,,,,,12,41,,0.0,16,R,7,Accident,,1970
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,7,1970-kent,British Grand Prix,,,,,,10,24,,0.0,17,R,7,Wheel,,1970
March,march,British,,mario_andretti,Mario Andretti,American,26,1970-kent,British Grand Prix,,,,,,9,21,,0.0,18,R,7,Suspension,,1970
March,march,British,,siffert,Jo Siffert,Swiss,15,1970-kent,British Grand Prix,,,,,,20,19,,0.0,19,R,7,Suspension,,1970
Team Lotus,team_lotus,British,,miles,John Miles,British,6,1970-kent,British Grand Prix,,,,,,7,15,,0.0,20,R,7,Engine,,1970
BRM,brm,British,,eaton,George Eaton,Canadian,24,1970-kent,British Grand Prix,,,,,,16,10,,0.0,21,R,7,Oil pressure,,1970
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,3,1970-kent,British Grand Prix,,,,,,3,6,,0.0,22,R,7,Transmission,,1970
McLaren-Alfa Romeo,mclaren-alfa_romeo,British,,adamich,Andrea de Adamich,Italian,11,1970-kent,British Grand Prix,,,,,,18,0,,0.0,23,R,7,Fuel leak,,1970
Team Lotus,team_lotus,British,,rindt,Jochen Rindt,Austrian,2,1970-hockenheim,German Grand Prix,,,,,,2,50,6120300,9.0,1,1,8,Finished,1:42:00.300,1970
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,10,1970-hockenheim,German Grand Prix,,,,,,1,50,6121000,6.0,2,2,8,Finished,+0.700,1970
McLaren-Ford,mclaren-ford,British,,hulme,Denny Hulme,New Zealander,4,1970-hockenheim,German Grand Prix,,,,,,16,50,6202100,4.0,3,3,8,Finished,+1:21.800,1970
Team Lotus,team_lotus,British,,emerson_fittipaldi,Emerson Fittipaldi,Brazilian,17,1970-hockenheim,German Grand Prix,,,,,,13,50,6235400,3.0,4,4,8,Finished,+1:55.100,1970
Brabham,brabham,British,,stommelen,Rolf Stommelen,German,21,1970-hockenheim,German Grand Prix,,,,,,11,49,,2.0,5,5,8,+1 Lap,,1970
Matra,matra,French,,pescarolo,Henri Pescarolo,French,14,1970-hockenheim,German Grand Prix,,,,,,5,49,,1.0,6,6,8,+1 Lap,,1970
March,march,British,,cevert,François Cevert,French,23,1970-hockenheim,German Grand Prix,,,,,,14,49,,0.0,7,7,8,+1 Lap,,1970
March,march,British,,siffert,Jo Siffert,Swiss,12,1970-hockenheim,German Grand Prix,,,,,,4,47,,0.0,8,8,8,Ignition,,1970
Surtees,surtees,British,,surtees,John Surtees,British,7,1970-hockenheim,German Grand Prix,,,,,,15,46,,0.0,9,9,8,Engine,,1970
Team Lotus,team_lotus,British,,hill,Graham Hill,British,9,1970-hockenheim,German Grand Prix,,,,,,20,37,,0.0,10,R,8,Engine,,1970
March,march,British,,amon,Chris Amon,New Zealander,5,1970-hockenheim,German Grand Prix,,,,,,6,34,,0.0,11,R,8,Engine,,1970
Ferrari,ferrari,Italian,,regazzoni,Clay Regazzoni,Swiss,15,1970-hockenheim,German Grand Prix,,,,,,3,30,,0.0,12,R,8,Engine,,1970
Team Lotus,team_lotus,British,,miles,John Miles,British,16,1970-hockenheim,German Grand Prix,,,,,,10,24,,0.0,13,R,8,Engine,,1970
March,march,British,,stewart,Jackie Stewart,British,1,1970-hockenheim,German Grand Prix,,,,,,7,20,,0.0,14,R,8,Engine,,1970
March,march,British,,mario_andretti,Mario Andretti,American,11,1970-hockenheim,German Grand Prix,,,,,,9,15,,0.0,15,R,8,Gearbox,,1970
March,march,British,,peterson,Ronnie Peterson,Swedish,22,1970-hockenheim,German Grand Prix,,,,,,19,11,,0.0,16,R,8,Engine,,1970
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,6,1970-hockenheim,German Grand Prix,,,,,,8,7,,0.0,17,R,8,Ignition,,1970
BRM,brm,British,,oliver,Jackie Oliver,British,18,1970-hockenheim,German Grand Prix,,,,,,18,5,,0.0,18,R,8,Engine,,1970
Brabham,brabham,British,,jack_brabham,Jack Brabham,Australian,3,1970-hockenheim,German Grand Prix,,,,,,12,4,,0.0,19,R,8,Oil leak,,1970
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,8,1970-hockenheim,German Grand Prix,,,,,,21,4,,0.0,20,R,8,Suspension,,1970
McLaren-Ford,mclaren-ford,British,,gethin,Peter Gethin,British,24,1970-hockenheim,German Grand Prix,,,,,,17,3,,0.0,21,R,8,Throttle,,1970
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,12,1970-spielberg,Austrian Grand Prix,,,,,,3,60,6137300,9.0,1,1,9,Finished,1:42:17.300,1970
Ferrari,ferrari,Italian,,regazzoni,Clay Regazzoni,Swiss,27,1970-spielberg,Austrian Grand Prix,,,,,,2,60,6137910,6.0,2,2,9,Finished,+0.610,1970
Brabham,brabham,British,,stommelen,Rolf Stommelen,German,11,1970-spielberg,Austrian Grand Prix,,,,,,17,60,6225180,4.0,3,3,9,Finished,+1:27.880,1970
BRM,brm,British,,rodriguez,Pedro Rodríguez,Mexican,17,1970-spielberg,Austrian Grand Prix,,,,,,22,59,,3.0,4,4,9,+1 Lap,,1970
BRM,brm,British,,oliver,Jackie Oliver,British,16,1970-spielberg,Austrian Grand Prix,,,,,,14,59,,2.0,5,5,9,+1 Lap,,1970
Matra,matra,French,,beltoise,Jean-Pierre Beltoise,French,19,1970-spielberg,Austrian Grand Prix,,,,,,7,59,,1.0,6,6,9,+1 Lap,,1970
Ferrari,ferrari,Italian,,giunti,Ignazio Giunti,Italian,14,1970-spielberg,Austrian Grand Prix,,,,,,5,59,,0.0,7,7,9,+1 Lap,,1970
March,march,British,,amon,Chris Amon,New Zealander,4,1970-spielberg,Austrian Grand Prix,,,,,,5,59,,0.0,8,8,9,+1 Lap,,1970
March,march,British,,siffert,Jo Siffert,Swiss,3,1970-spielberg,Austrian Grand Prix,,,,,,20,59,,0.0,9,9,9,+1 Lap,,1970
McLaren-Ford,mclaren-ford,British,,gethin,Peter Gethin,British,23,1970-spielberg,Austrian Grand Prix,,,,,,21,59,,0.0,10,10,9,+1 Lap,,1970
BRM,brm,British,,eaton,George Eaton,Canadian,18,1970-spielberg,Austrian Grand Prix,,,,,,23,58,,0.0,11,11,9,+2 Laps,,1970
McLaren-Alfa Romeo,mclaren-alfa_romeo,British,,adamich,Andrea de Adamich,Italian,22,1970-spielberg,Austrian Grand Prix,,,,,,15,57,,0.0,12,12,9,+3 Laps,,1970
Brabham,brabham,British,,jack_brabham,Jack Brabham,Australian,10,1970-spielberg,Austrian Grand Prix,,,,,,8,56,,0.0,13,13,9,+4 Laps,,1970
Matra,matra,French,,pescarolo,Henri Pescarolo,French,20,1970-spielberg,Austrian Grand Prix,,,,,,13,56,,0.0,14,14,9,+4 Laps,,1970
