circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
kyalami,Kyalami,https://en.wikipedia.org/wiki/Kyalami,South Africa,1970-03-07,1970-midrand,South African Grand Prix,midrand,-25.9894,Midrand,28.0767,1,1970,,https://en.wikipedia.org/wiki/1970_South_African_Grand_Prix,1970
jarama,Jarama,https://en.wikipedia.org/wiki/Circuito_del_Jarama,Spain,1970-04-19,1970-madrid,Spanish Grand Prix,madrid,40.6171,Madrid,-3.58558,2,1970,,https://en.wikipedia.org/wiki/1970_Spanish_Grand_Prix,1970
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1970-05-10,1970-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,3,1970,,https://en.wikipedia.org/wiki/1970_Monaco_Grand_Prix,1970
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,1970-06-07,1970-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,4,1970,,https://en.wikipedia.org/wiki/1970_Belgian_Grand_Prix,1970
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1970-06-21,1970-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,5,1970,,https://en.wikipedia.org/wiki/1970_Dutch_Grand_Prix,1970
charade,Charade Circuit,https://en.wikipedia.org/wiki/Circuit_de_Charade,France,1970-07-05,1970-clermont-ferrand,French Grand Prix,clermont-ferrand,45.7472,Clermont-Ferrand,3.03889,6,1970,,https://en.wikipedia.org/wiki/1970_French_Grand_Prix,1970
brands_hatch,Brands Hatch,https://en.wikipedia.org/wiki/Brands_Hatch,UK,1970-07-18,1970-kent,British Grand Prix,kent,51.3569,Kent,0.263056,7,1970,,https://en.wikipedia.org/wiki/1970_British_Grand_Prix,1970
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1970-08-02,1970-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,8,1970,,https://en.wikipedia.org/wiki/1970_German_Grand_Prix,1970
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1970-08-16,1970-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,9,1970,,https://en.wikipedia.org/wiki/1970_Austrian_Grand_Prix,1970
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1970-09-06,1970-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,10,1970,,https://en.wikipedia.org/wiki/1970_Italian_Grand_Prix,1970
tremblant,Circuit Mont-Tremblant,https://en.wikipedia.org/wiki/Circuit_Mont-Tremblant,Canada,1970-09-20,1970-quebec,Canadian Grand Prix,quebec,46.1877,Quebec,-74.6099,11,1970,,https://en.wikipedia.org/wiki/1970_Canadian_Grand_Prix,1970
watkins_glen,Watkins Glen,https://en.wikipedia.org/wiki/Watkins_Glen_International,USA,1970-10-04,1970-new-york-state,United States Grand Prix,new-york-state,42.3369,New York State,-76.9272,12,1970,,https://en.wikipedia.org/wiki/1970_United_States_Grand_Prix,1970
rodriguez,Autódromo Hermanos Rodríguez,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Hermanos_Rodr%C3%ADguez,Mexico,1970-10-25,1970-mexico-city,Mexican Grand Prix,mexico-city,19.4042,Mexico City,-99.0907,13,1970,,https://en.wikipedia.org/wiki/1970_Mexican_Grand_Prix,1970
