Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
PIA,81,McLaren,1.0,0 days 00:01:18.622000,78.622,,0 days 00:00:26.267000,0 days 00:00:22.725000,MEDIUM,1.0,1.0,,,1.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:19.680000,79.68,,0 days 00:00:26.612000,0 days 00:00:22.797000,SOFT,1.0,1.0,,,2.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:20.728000,80.728,,0 days 00:00:27.292000,0 days 00:00:22.985000,MEDIUM,1.0,1.0,,,3.0,False,1
HAD,6,Racing Bulls,1.0,0 days 00:01:21.492000,81.492,,0 days 00:00:27.213000,0 days 00:00:23.147000,MEDIUM,1.0,1.0,,,4.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:21.699000,81.699,,0 days 00:00:27.606000,0 days 00:00:22.764000,MEDIUM,1.0,1.0,,,5.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:22.385000,82.385,,0 days 00:00:27.771000,0 days 00:00:23.128000,MEDIUM,1.0,1.0,,,6.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:23.037000,83.037,,0 days 00:00:27.712000,0 days 00:00:23.269000,MEDIUM,1.0,1.0,,,7.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:23.530000,83.53,,0 days 00:00:27.865000,0 days 00:00:23.421000,MEDIUM,1.0,1.0,,,8.0,False,1
SAI,55,Williams,1.0,0 days 00:01:24.115000,84.115,,0 days 00:00:28.324000,0 days 00:00:23.268000,MEDIUM,1.0,1.0,,,9.0,False,1
ALB,23,Williams,1.0,0 days 00:01:24.528000,84.528,,0 days 00:00:28.307000,0 days 00:00:23.575000,MEDIUM,1.0,1.0,,,10.0,False,1
TSU,22,Red Bull Racing,1.0,0 days 00:01:24.873000,84.873,,0 days 00:00:28.520000,0 days 00:00:23.321000,SOFT,1.0,1.0,,,11.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:25.462000,85.462,,0 days 00:00:29.202000,0 days 00:00:23.412000,MEDIUM,1.0,1.0,,,12.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:25.933000,85.933,,0 days 00:00:28.863000,0 days 00:00:23.637000,MEDIUM,1.0,1.0,,,13.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:26.382000,86.382,,0 days 00:00:28.730000,0 days 00:00:23.981000,MEDIUM,1.0,1.0,,,14.0,False,1
COL,43,Alpine,1.0,0 days 00:01:26.770000,86.77,,0 days 00:00:28.947000,0 days 00:00:23.920000,SOFT,1.0,1.0,,,15.0,False,1
OCO,31,Haas F1 Team,1.0,0 days 00:01:27.199000,87.199,,0 days 00:00:29.132000,0 days 00:00:24.024000,HARD,1.0,1.0,,,16.0,False,1
HUL,27,Kick Sauber,1.0,0 days 00:01:27.451000,87.451,,0 days 00:00:29.183000,0 days 00:00:23.985000,SOFT,1.0,1.0,,,17.0,False,1
BOR,5,Kick Sauber,1.0,0 days 00:01:27.716000,87.716,,0 days 00:00:29.237000,0 days 00:00:23.827000,MEDIUM,1.0,1.0,,,18.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:28.275000,88.275,,0 days 00:00:29.325000,0 days 00:00:24.471000,MEDIUM,1.0,1.0,,,19.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:31.422000,91.422,,0 days 00:00:27.180000,0 days 00:00:23.101000,HARD,1.0,1.0,0 days 00:56:48.175000,,20.0,False,1
PIA,81,McLaren,2.0,0 days 00:01:15.745000,75.745,0 days 00:00:25.785000,0 days 00:00:27.034000,0 days 00:00:22.926000,MEDIUM,2.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,2.0,0 days 00:01:16.304000,76.304,0 days 00:00:26.079000,0 days 00:00:27.315000,0 days 00:00:22.910000,SOFT,2.0,1.0,,,2.0,True,1
NOR,4,McLaren,2.0,0 days 00:01:16.686000,76.686,0 days 00:00:26.261000,0 days 00:00:27.587000,0 days 00:00:22.838000,MEDIUM,2.0,1.0,,,3.0,True,1
HAD,6,Racing Bulls,2.0,0 days 00:01:16.550000,76.55,0 days 00:00:26.203000,0 days 00:00:27.711000,0 days 00:00:22.636000,MEDIUM,2.0,1.0,,,4.0,True,1
LEC,16,Ferrari,2.0,0 days 00:01:17.076000,77.076,0 days 00:00:26.543000,0 days 00:00:27.780000,0 days 00:00:22.753000,MEDIUM,2.0,1.0,,,5.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:16.688000,76.688,0 days 00:00:26.327000,0 days 00:00:27.626000,0 days 00:00:22.735000,MEDIUM,2.0,1.0,,,6.0,True,1
HAM,44,Ferrari,2.0,0 days 00:01:16.716000,76.716,0 days 00:00:26.405000,0 days 00:00:27.548000,0 days 00:00:22.763000,MEDIUM,2.0,1.0,,,7.0,True,1
LAW,30,Racing Bulls,2.0,0 days 00:01:16.919000,76.919,0 days 00:00:26.557000,0 days 00:00:27.387000,0 days 00:00:22.975000,MEDIUM,2.0,1.0,,,8.0,True,1
SAI,55,Williams,2.0,0 days 00:01:16.974000,76.974,0 days 00:00:26.659000,0 days 00:00:27.293000,0 days 00:00:23.022000,MEDIUM,2.0,1.0,,,9.0,True,1
ALB,23,Williams,2.0,0 days 00:01:17.145000,77.145,0 days 00:00:26.674000,0 days 00:00:27.716000,0 days 00:00:22.755000,MEDIUM,2.0,1.0,,,10.0,True,1
TSU,22,Red Bull Racing,2.0,0 days 00:01:17.298000,77.298,0 days 00:00:26.841000,0 days 00:00:27.919000,0 days 00:00:22.538000,SOFT,2.0,1.0,,,11.0,True,1
ANT,12,Mercedes,2.0,0 days 00:01:17.453000,77.453,0 days 00:00:26.536000,0 days 00:00:28.129000,0 days 00:00:22.788000,MEDIUM,2.0,1.0,,,12.0,True,1
ALO,14,Aston Martin,2.0,0 days 00:01:17.305000,77.305,0 days 00:00:26.451000,0 days 00:00:27.812000,0 days 00:00:23.042000,MEDIUM,2.0,1.0,,,13.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:17.590000,77.59,0 days 00:00:26.710000,0 days 00:00:27.773000,0 days 00:00:23.107000,MEDIUM,2.0,1.0,,,14.0,True,1
COL,43,Alpine,2.0,0 days 00:01:17.627000,77.627,0 days 00:00:26.856000,0 days 00:00:27.720000,0 days 00:00:23.051000,SOFT,2.0,1.0,,,15.0,True,1
OCO,31,Haas F1 Team,2.0,0 days 00:01:17.655000,77.655,0 days 00:00:26.915000,0 days 00:00:27.624000,0 days 00:00:23.116000,HARD,2.0,1.0,,,16.0,True,1
HUL,27,Kick Sauber,2.0,0 days 00:01:17.546000,77.546,0 days 00:00:26.936000,0 days 00:00:27.777000,0 days 00:00:22.833000,SOFT,2.0,1.0,,,17.0,True,1
BOR,5,Kick Sauber,2.0,0 days 00:01:17.934000,77.934,0 days 00:00:26.888000,0 days 00:00:27.887000,0 days 00:00:23.159000,MEDIUM,2.0,1.0,,,18.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:17.820000,77.82,0 days 00:00:26.754000,0 days 00:00:27.915000,0 days 00:00:23.151000,MEDIUM,2.0,1.0,,,19.0,True,1
BEA,87,Haas F1 Team,2.0,0 days 00:01:16.926000,76.926,0 days 00:00:26.409000,0 days 00:00:27.377000,0 days 00:00:23.140000,HARD,2.0,1.0,,,20.0,True,1
PIA,81,McLaren,3.0,0 days 00:01:15.734000,75.734,0 days 00:00:25.895000,0 days 00:00:27.031000,0 days 00:00:22.808000,MEDIUM,3.0,1.0,,,1.0,True,1
VER,1,Red Bull Racing,3.0,0 days 00:01:16.039000,76.039,0 days 00:00:25.774000,0 days 00:00:27.395000,0 days 00:00:22.870000,SOFT,3.0,1.0,,,2.0,True,1
NOR,4,McLaren,3.0,0 days 00:01:15.994000,75.994,0 days 00:00:25.743000,0 days 00:00:27.388000,0 days 00:00:22.863000,MEDIUM,3.0,1.0,,,3.0,True,1
HAD,6,Racing Bulls,3.0,0 days 00:01:16.629000,76.629,0 days 00:00:26.100000,0 days 00:00:27.753000,0 days 00:00:22.776000,MEDIUM,3.0,1.0,,,4.0,False,1
LEC,16,Ferrari,3.0,0 days 00:01:16.295000,76.295,0 days 00:00:26.180000,0 days 00:00:27.529000,0 days 00:00:22.586000,MEDIUM,3.0,1.0,,,5.0,True,1
RUS,63,Mercedes,3.0,0 days 00:01:16.576000,76.576,0 days 00:00:26.403000,0 days 00:00:27.526000,0 days 00:00:22.647000,MEDIUM,3.0,1.0,,,6.0,True,1
HAM,44,Ferrari,3.0,0 days 00:01:16.449000,76.449,0 days 00:00:26.112000,0 days 00:00:27.692000,0 days 00:00:22.645000,MEDIUM,3.0,1.0,,,7.0,True,1
LAW,30,Racing Bulls,3.0,0 days 00:01:16.709000,76.709,0 days 00:00:26.189000,0 days 00:00:27.514000,0 days 00:00:23.006000,MEDIUM,3.0,1.0,,,8.0,True,1
SAI,55,Williams,3.0,0 days 00:01:16.751000,76.751,0 days 00:00:26.147000,0 days 00:00:27.751000,0 days 00:00:22.853000,MEDIUM,3.0,1.0,,,9.0,True,1
ALB,23,Williams,3.0,0 days 00:01:16.823000,76.823,0 days 00:00:26.172000,0 days 00:00:27.707000,0 days 00:00:22.944000,MEDIUM,3.0,1.0,,,10.0,True,1
TSU,22,Red Bull Racing,3.0,0 days 00:01:16.837000,76.837,0 days 00:00:26.316000,0 days 00:00:27.784000,0 days 00:00:22.737000,SOFT,3.0,1.0,,,11.0,True,1
