stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,COL,Alpine,SOFT,4.0,69.0,72.0,4,75.25,75.258,73.049
2,PIA,McLaren,MEDIUM,1.0,1.0,22.0,22,75.496,75.362,74.901
3,NOR,McLaren,MEDIUM,1.0,1.0,22.0,22,75.654,75.384,74.708
4,SAI,Williams,SOFT,4.0,54.0,64.0,10,75.778,74.475,73.808
5,LEC,Ferrari,HARD,2.0,27.0,51.0,25,76.106,75.11,74.557
6,HAM,Ferrari,MEDIUM,1.0,2.0,21.0,20,76.276,76.275,75.684
7,VER,Red Bull Racing,SOFT,1.0,1.0,22.0,22,76.306,76.144,75.648
8,HAD,Racing Bulls,MEDIUM,1.0,1.0,22.0,22,76.414,76.172,75.539
9,LEC,Ferrari,MEDIUM,1.0,1.0,21.0,21,76.462,76.208,75.362
10,RUS,Mercedes,MEDIUM,1.0,1.0,22.0,22,76.562,76.284,75.957
11,SAI,Williams,SOFT,3.0,29.0,50.0,22,76.778,75.807,74.913
12,LAW,Racing Bulls,SOFT,3.0,29.0,51.0,23,76.895,75.881,75.37
13,LAW,Racing Bulls,MEDIUM,1.0,1.0,22.0,22,76.904,76.544,76.153
14,SAI,Williams,MEDIUM,1.0,1.0,22.0,22,76.959,76.64,76.185
15,PIA,McLaren,HARD,2.0,26.0,52.0,27,77.05,74.609,73.965
16,NOR,McLaren,HARD,2.0,26.0,52.0,27,77.055,74.672,73.908
17,ALB,Williams,MEDIUM,1.0,1.0,22.0,22,77.055,76.638,76.511
18,ANT,Mercedes,MEDIUM,1.0,1.0,22.0,22,77.28,76.928,76.236
19,COL,Alpine,MEDIUM,3.0,55.0,64.0,8,77.291,75.819,74.76
20,TSU,Red Bull Racing,SOFT,1.0,1.0,18.0,18,77.379,76.962,76.636
21,ALO,Aston Martin,MEDIUM,1.0,1.0,17.0,17,77.464,76.875,76.726
22,GAS,Alpine,MEDIUM,1.0,1.0,22.0,22,77.512,77.02,76.69
23,RUS,Mercedes,HARD,2.0,25.0,52.0,27,77.593,75.574,75.056
24,COL,Alpine,SOFT,1.0,1.0,18.0,18,77.628,77.024,76.606
25,HUL,Kick Sauber,SOFT,1.0,1.0,18.0,18,77.695,77.155,76.598
26,BOR,Kick Sauber,MEDIUM,1.0,1.0,21.0,21,77.817,77.338,76.593
27,ANT,Mercedes,HARD,2.0,25.0,50.0,26,78.038,75.098,74.692
28,NOR,McLaren,HARD,3.0,57.0,64.0,8,78.24,72.845,72.379
29,SAI,Williams,SOFT,5.0,67.0,72.0,5,78.245,76.551,73.841
30,ALB,Williams,HARD,2.0,25.0,52.0,28,78.361,75.668,75.244
31,STR,Aston Martin,HARD,2.0,10.0,51.0,41,78.503,76.261,75.242
32,VER,Red Bull Racing,MEDIUM,2.0,25.0,52.0,28,78.589,74.934,74.741
33,HAD,Racing Bulls,HARD,2.0,25.0,52.0,28,78.599,75.074,74.533
34,BEA,Haas F1 Team,HARD,1.0,2.0,52.0,50,78.614,76.872,75.744
35,STR,Aston Martin,MEDIUM,1.0,1.0,7.0,7,78.762,77.336,76.491
36,OCO,Haas F1 Team,HARD,1.0,1.0,51.0,50,78.833,77.01,75.634
37,ANT,Mercedes,SOFT,4.0,55.0,72.0,14,78.887,74.221,73.48
38,LAW,Racing Bulls,SOFT,4.0,54.0,72.0,16,78.888,74.46,73.879
39,HUL,Kick Sauber,HARD,2.0,21.0,52.0,31,79.256,76.642,75.335
40,TSU,Red Bull Racing,SOFT,3.0,55.0,72.0,14,79.504,75.774,74.354
41,ALB,Williams,SOFT,3.0,55.0,72.0,14,79.824,74.004,73.687
42,ALO,Aston Martin,HARD,3.0,42.0,72.0,27,79.911,75.948,73.719
43,COL,Alpine,HARD,2.0,21.0,52.0,32,80.134,76.452,75.34
44,VER,Red Bull Racing,SOFT,3.0,57.0,72.0,14,80.151,73.407,72.921
45,TSU,Red Bull Racing,HARD,2.0,21.0,52.0,32,80.165,76.504,75.319
46,HAD,Racing Bulls,SOFT,3.0,57.0,72.0,14,80.27,73.727,73.327
47,BOR,Kick Sauber,HARD,2.0,24.0,59.0,33,80.301,76.614,75.653
48,GAS,Alpine,HARD,2.0,25.0,72.0,44,80.591,76.524,75.248
49,BEA,Haas F1 Team,MEDIUM,2.0,55.0,72.0,15,80.908,75.629,73.95
50,HUL,Kick Sauber,MEDIUM,3.0,55.0,72.0,15,81.916,76.626,74.912
51,RUS,Mercedes,SOFT,3.0,55.0,72.0,15,82.113,74.062,73.728
52,ALO,Aston Martin,HARD,2.0,20.0,39.0,20,82.478,76.222,75.053
53,STR,Aston Martin,HARD,3.0,54.0,72.0,16,82.591,75.736,73.822
54,PIA,McLaren,HARD,3.0,56.0,72.0,15,82.992,72.891,72.271
55,OCO,Haas F1 Team,MEDIUM,2.0,54.0,72.0,16,83.163,76.088,73.986
56,BOR,Kick Sauber,SOFT,3.0,62.0,72.0,10,83.283,77.3,74.307
57,LAW,Racing Bulls,HARD,2.0,25.0,25.0,1,96.652,96.652,96.652
58,SAI,Williams,HARD,2.0,25.0,25.0,1,97.211,97.211,97.211
