stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,PIA,McLaren,HARD,3.0,47.0,70.0,24,79.947,79.755,79.412
2,RUS,Mercedes,HARD,3.0,45.0,70.0,26,80.484,80.312,79.409
3,NOR,McLaren,HARD,2.0,33.0,70.0,38,80.51,80.471,79.918
4,VER,Red Bull Racing,HARD,3.0,50.0,70.0,21,80.778,80.831,79.576
5,LAW,Racing Bulls,HARD,2.0,42.0,70.0,29,80.916,80.907,80.457
6,ALO,Aston Martin,HARD,2.0,41.0,70.0,30,80.989,80.878,80.113
7,BOR,Kick Sauber,HARD,2.0,42.0,70.0,29,81.042,80.961,80.705
8,HAM,Ferrari,MEDIUM,2.0,44.0,69.0,26,81.089,80.893,80.022
9,STR,Aston Martin,HARD,2.0,38.0,70.0,33,81.142,80.983,80.708
10,SAI,Williams,MEDIUM,3.0,53.0,69.0,17,81.257,80.861,79.79
11,LEC,Ferrari,HARD,2.0,21.0,39.0,19,81.323,81.302,80.904
12,PIA,McLaren,HARD,2.0,20.0,44.0,25,81.339,81.341,80.898
13,LEC,Ferrari,HARD,3.0,42.0,68.0,26,81.342,81.328,80.44
14,HUL,Kick Sauber,MEDIUM,3.0,43.0,69.0,26,81.395,81.315,80.013
15,RUS,Mercedes,HARD,2.0,21.0,42.0,22,81.496,81.44,80.85
16,HAD,Racing Bulls,HARD,2.0,35.0,69.0,35,81.519,81.39,80.802
17,ALB,Williams,HARD,3.0,40.0,69.0,29,81.862,81.475,80.779
18,ANT,Mercedes,HARD,2.0,23.0,69.0,46,81.945,81.69,80.745
19,TSU,Red Bull Racing,HARD,3.0,39.0,69.0,30,82.043,81.884,81.18
20,COL,Alpine,HARD,3.0,37.0,69.0,32,82.045,81.691,80.827
21,PIA,McLaren,MEDIUM,1.0,5.0,17.0,13,82.087,82.056,81.663
22,LEC,Ferrari,MEDIUM,1.0,2.0,18.0,17,82.157,82.08,81.74
23,VER,Red Bull Racing,HARD,2.0,19.0,47.0,27,82.16,81.966,81.316
24,NOR,McLaren,MEDIUM,1.0,5.0,30.0,26,82.16,82.149,81.44
25,RUS,Mercedes,MEDIUM,1.0,5.0,18.0,14,82.262,82.264,81.931
26,GAS,Alpine,MEDIUM,2.0,34.0,69.0,35,82.449,82.327,81.433
27,COL,Alpine,HARD,2.0,15.0,34.0,20,82.493,82.36,81.647
28,TSU,Red Bull Racing,SOFT,2.0,22.0,36.0,15,82.552,82.355,81.331
29,BEA,Haas F1 Team,HARD,2.0,32.0,47.0,16,82.729,82.523,81.989
30,OCO,Haas F1 Team,HARD,2.0,16.0,69.0,53,82.844,82.628,81.916
31,SAI,Williams,HARD,2.0,17.0,50.0,32,82.845,82.694,81.824
32,HUL,Kick Sauber,MEDIUM,2.0,7.0,40.0,33,82.875,82.732,81.896
33,ALB,Williams,MEDIUM,2.0,16.0,37.0,21,82.875,82.9,81.772
34,ALO,Aston Martin,MEDIUM,1.0,5.0,38.0,34,82.94,83.001,81.784
35,BOR,Kick Sauber,MEDIUM,1.0,4.0,39.0,35,83.096,83.02,82.777
36,LAW,Racing Bulls,MEDIUM,1.0,5.0,39.0,35,83.214,83.232,82.279
37,STR,Aston Martin,MEDIUM,1.0,4.0,35.0,31,83.258,83.251,82.878
38,VER,Red Bull Racing,MEDIUM,1.0,3.0,16.0,14,83.359,83.273,83.083
39,HAM,Ferrari,HARD,1.0,4.0,41.0,37,83.393,83.493,82.192
40,ANT,Mercedes,MEDIUM,1.0,3.0,20.0,17,83.633,83.614,83.162
41,SAI,Williams,SOFT,1.0,3.0,14.0,12,83.681,83.58,83.21
42,OCO,Haas F1 Team,MEDIUM,1.0,3.0,13.0,10,83.697,83.646,83.217
43,HAD,Racing Bulls,MEDIUM,1.0,3.0,32.0,28,83.705,83.736,83.116
44,GAS,Alpine,HARD,1.0,3.0,31.0,28,83.713,83.624,83.352
45,TSU,Red Bull Racing,MEDIUM,1.0,3.0,19.0,15,83.713,83.672,83.424
46,BEA,Haas F1 Team,MEDIUM,1.0,3.0,29.0,26,83.751,83.731,83.114
47,COL,Alpine,MEDIUM,1.0,3.0,12.0,9,83.78,83.634,83.51
48,ALB,Williams,SOFT,1.0,3.0,13.0,11,83.785,83.673,83.314
49,HUL,Kick Sauber,SOFT,1.0,3.0,4.0,2,84.26,84.26,84.122
