Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
NOR,4,McLaren,1.0,0 days 00:03:04.619000,184.619,,0 days 00:01:24.158000,0 days 00:00:46.473000,INTERMEDIATE,1.0,1.0,0 days 02:14:41.752000,,1.0,False,14
PIA,81,McLaren,1.0,0 days 00:03:05.558000,185.558,,0 days 00:01:22.953000,0 days 00:00:46.768000,INTERMEDIATE,1.0,1.0,0 days 02:14:45.252000,,2.0,False,14
LEC,16,Ferrari,1.0,0 days 00:03:08.456000,188.456,,0 days 00:01:22.600000,0 days 00:00:48.890000,INTERMEDIATE,1.0,1.0,0 days 02:14:48.268000,,3.0,False,14
VER,1,Red Bull Racing,1.0,0 days 00:03:10.061000,190.061,,0 days 00:01:22.808000,0 days 00:00:48.558000,INTERMEDIATE,1.0,1.0,0 days 02:14:52.932000,,4.0,False,14
ALB,23,Williams,1.0,0 days 00:03:11.296000,191.296,,0 days 00:01:24.062000,0 days 00:00:47.500000,INTERMEDIATE,1.0,1.0,0 days 02:14:56.100000,,5.0,False,14
RUS,63,Mercedes,1.0,0 days 00:03:13.707000,193.707,,0 days 00:01:23.647000,0 days 00:00:47.587000,INTERMEDIATE,1.0,1.0,0 days 02:14:59.051000,,6.0,False,14
TSU,22,Red Bull Racing,1.0,0 days 00:03:15.676000,195.676,,0 days 00:01:21.848000,0 days 00:00:47.250000,INTERMEDIATE,1.0,1.0,0 days 02:15:05.161000,,7.0,False,14
HAD,6,Racing Bulls,1.0,0 days 00:03:16.869000,196.869,,0 days 00:01:18.190000,0 days 00:00:46.492000,INTERMEDIATE,1.0,1.0,0 days 02:15:09.438000,,8.0,False,14
LAW,30,Racing Bulls,1.0,0 days 00:03:18.369000,198.369,,0 days 00:01:16.101000,0 days 00:00:46.522000,INTERMEDIATE,1.0,1.0,0 days 02:15:14.179000,,9.0,False,14
BOR,5,Kick Sauber,1.0,0 days 00:03:19.512000,199.512,,0 days 00:01:10.904000,0 days 00:00:46.596000,INTERMEDIATE,1.0,1.0,0 days 02:15:17.861000,,10.0,False,14
