stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HUL,Kick Sauber,None,3.0,34.0,44.0,11,106.127,106.093,105.068
2,NOR,McLaren,HARD,2.0,15.0,44.0,30,106.414,106.162,105.257
3,PIA,McLaren,MEDIUM,2.0,14.0,44.0,31,106.742,106.444,105.706
4,SAI,Williams,HARD,3.0,28.0,44.0,17,106.755,106.8,106.073
5,LEC,Ferrari,MEDIUM,2.0,14.0,44.0,31,106.861,106.662,106.174
6,VER,Red Bull Racing,MEDIUM,2.0,14.0,44.0,31,106.882,106.648,106.096
7,COL,Alpine,None,3.0,30.0,44.0,15,106.898,106.88,106.104
8,ALO,Aston Martin,None,3.0,31.0,44.0,14,106.986,107.132,105.849
9,ANT,Mercedes,None,3.0,32.0,44.0,13,107.05,107.08,104.861
10,RUS,Mercedes,MEDIUM,2.0,14.0,44.0,31,107.289,107.18,106.566
11,ALB,Williams,MEDIUM,2.0,14.0,44.0,31,107.405,107.252,106.813
12,HAM,Ferrari,MEDIUM,2.0,13.0,44.0,32,107.493,107.142,106.534
13,LAW,Racing Bulls,MEDIUM,2.0,14.0,44.0,31,107.562,107.354,106.649
14,BOR,Kick Sauber,MEDIUM,2.0,14.0,44.0,31,107.678,107.493,106.966
15,OCO,Haas F1 Team,MEDIUM,2.0,15.0,44.0,30,107.926,107.724,106.744
16,TSU,Red Bull Racing,MEDIUM,2.0,15.0,44.0,30,108.016,107.877,107.241
17,STR,Aston Martin,MEDIUM,2.0,14.0,44.0,31,108.06,107.877,107.212
18,BEA,Haas F1 Team,MEDIUM,2.0,14.0,44.0,31,108.142,107.878,106.709
19,GAS,Alpine,MEDIUM,2.0,13.0,44.0,32,108.297,107.89,107.177
20,ANT,Mercedes,MEDIUM,2.0,14.0,29.0,16,108.303,108.026,107.002
21,HAD,Racing Bulls,HARD,3.0,22.0,43.0,22,108.378,108.143,107.667
22,HUL,Kick Sauber,MEDIUM,2.0,13.0,31.0,19,108.77,108.416,107.656
23,SAI,Williams,MEDIUM,2.0,14.0,25.0,12,109.031,109.011,108.431
24,ALO,Aston Martin,MEDIUM,2.0,13.0,28.0,16,109.169,108.488,107.872
25,COL,Alpine,MEDIUM,2.0,14.0,27.0,14,109.332,109.056,108.423
26,HAD,Racing Bulls,MEDIUM,2.0,15.0,19.0,5,110.067,110.02,110.008
27,PIA,McLaren,INTERMEDIATE,1.0,5.0,9.0,5,120.019,119.768,119.092
28,NOR,McLaren,INTERMEDIATE,1.0,5.0,12.0,6,120.391,120.513,119.136
29,LEC,Ferrari,INTERMEDIATE,1.0,5.0,11.0,5,121.091,120.554,120.142
30,VER,Red Bull Racing,INTERMEDIATE,1.0,5.0,11.0,5,121.278,120.696,120.19
31,RUS,Mercedes,INTERMEDIATE,1.0,5.0,11.0,5,121.527,121.47,119.891
32,ALB,Williams,INTERMEDIATE,1.0,5.0,11.0,5,122.066,121.752,121.326
33,TSU,Red Bull Racing,INTERMEDIATE,1.0,5.0,12.0,6,122.278,122.364,120.831
34,HAM,Ferrari,INTERMEDIATE,1.0,6.0,10.0,4,122.43,122.331,121.599
35,LAW,Racing Bulls,INTERMEDIATE,1.0,5.0,9.0,5,122.529,122.728,121.212
36,BOR,Kick Sauber,INTERMEDIATE,1.0,5.0,9.0,5,122.571,122.601,121.165
37,HAD,Racing Bulls,INTERMEDIATE,1.0,5.0,12.0,6,122.727,122.684,121.255
38,BEA,Haas F1 Team,INTERMEDIATE,1.0,5.0,11.0,5,122.755,122.741,121.707
39,GAS,Alpine,INTERMEDIATE,1.0,5.0,8.0,4,122.982,123.011,122.097
40,HUL,Kick Sauber,INTERMEDIATE,1.0,5.0,8.0,4,123.173,123.337,122.049
41,ALO,Aston Martin,INTERMEDIATE,1.0,5.0,8.0,4,123.188,123.052,122.757
42,OCO,Haas F1 Team,INTERMEDIATE,1.0,5.0,12.0,6,123.24,123.602,121.578
43,ANT,Mercedes,INTERMEDIATE,1.0,5.0,9.0,5,123.59,123.291,122.188
44,SAI,Williams,INTERMEDIATE,1.0,5.0,11.0,5,123.647,123.356,122.267
45,COL,Alpine,INTERMEDIATE,1.0,5.0,11.0,5,123.766,124.273,122.275
46,STR,Aston Martin,INTERMEDIATE,1.0,5.0,9.0,5,124.036,123.866,123.162
