Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:01:22.992000,82.992,,0 days 00:00:27.908000,0 days 00:00:27.148000,MEDIUM,1.0,1.0,,,1.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:23.966000,83.966,,0 days 00:00:28.096000,0 days 00:00:27.227000,MEDIUM,1.0,1.0,,,2.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:24.968000,84.968,,0 days 00:00:28.636000,0 days 00:00:27.123000,MEDIUM,4.0,1.0,,,3.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:25.806000,85.806,,0 days 00:00:28.782000,0 days 00:00:27.450000,MEDIUM,1.0,1.0,,,4.0,False,1
ALO,14,Aston Martin,1.0,0 days 00:01:26.360000,86.36,,0 days 00:00:28.910000,0 days 00:00:27.542000,MEDIUM,4.0,1.0,,,5.0,False,1
SAI,55,Williams,1.0,0 days 00:01:26.933000,86.933,,0 days 00:00:29.029000,0 days 00:00:27.623000,MEDIUM,1.0,1.0,,,6.0,False,1
ALB,23,Williams,1.0,0 days 00:01:27.403000,87.403,,0 days 00:00:29.130000,0 days 00:00:27.694000,MEDIUM,1.0,1.0,,,7.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:27.757000,87.757,,0 days 00:00:29.221000,0 days 00:00:27.716000,MEDIUM,4.0,1.0,,,8.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:28.236000,88.236,,0 days 00:00:29.185000,0 days 00:00:27.529000,MEDIUM,1.0,1.0,,,9.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:28.571000,88.571,,0 days 00:00:29.351000,0 days 00:00:27.510000,MEDIUM,1.0,1.0,,,10.0,False,1
HAD,6,Racing Bulls,1.0,0 days 00:01:29.045000,89.045,,0 days 00:00:29.541000,0 days 00:00:27.664000,MEDIUM,1.0,1.0,,,11.0,False,1
ANT,12,Mercedes,1.0,0 days 00:01:29.534000,89.534,,0 days 00:00:29.599000,0 days 00:00:27.795000,HARD,1.0,1.0,,,12.0,False,1
HAM,44,Ferrari,1.0,0 days 00:01:29.981000,89.981,,0 days 00:00:29.791000,0 days 00:00:27.819000,HARD,1.0,1.0,,,13.0,False,1
BOR,5,Kick Sauber,1.0,0 days 00:01:30.416000,90.416,,0 days 00:00:29.782000,0 days 00:00:27.982000,MEDIUM,1.0,1.0,,,14.0,False,1
LAW,30,Racing Bulls,1.0,0 days 00:01:30.945000,90.945,,0 days 00:00:30.243000,0 days 00:00:28.139000,MEDIUM,1.0,1.0,,,15.0,False,1
HUL,27,Kick Sauber,1.0,0 days 00:01:31.936000,91.936,,0 days 00:00:30.225000,0 days 00:00:28.305000,HARD,1.0,1.0,,,16.0,False,1
COL,43,Alpine,1.0,0 days 00:01:32.370000,92.37,,0 days 00:00:31.188000,0 days 00:00:28.296000,MEDIUM,1.0,1.0,,,17.0,False,1
BEA,87,Haas F1 Team,1.0,0 days 00:01:33.051000,93.051,,0 days 00:00:30.698000,0 days 00:00:28.820000,HARD,1.0,1.0,,,18.0,False,1
TSU,22,Red Bull Racing,1.0,0 days 00:01:35.056000,95.056,,0 days 00:00:28.507000,0 days 00:00:27.429000,HARD,1.0,1.0,0 days 00:56:14.667000,,19.0,False,1
