circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
long_beach,Long Beach,"https://en.wikipedia.org/wiki/Long_Beach,_California",USA,1981-03-15,1981-california,United States Grand Prix West,california,33.7651,California,-118.189,1,1981,,https://en.wikipedia.org/wiki/1981_United_States_Grand_Prix_West,1981
jacarepagua,Autódromo Internacional Nelson Piquet,https://en.wikipedia.org/wiki/Aut%C3%B3dromo_Internacional_Nelson_Piquet,Brazil,1981-03-29,1981-rio-de-janeiro,Brazilian Grand Prix,rio-de-janeiro,-22.9756,Rio de Janeiro,-43.395,2,1981,,https://en.wikipedia.org/wiki/1981_Brazilian_Grand_Prix,1981
galvez,Autódromo Juan y Oscar Gálvez,https://en.wikipedia.org/wiki/Autódromo_Oscar_y_Juan_Gálvez,Argentina,1981-04-12,1981-buenos-aires,Argentine Grand Prix,buenos-aires,-34.6943,Buenos Aires,-58.4593,3,1981,,https://en.wikipedia.org/wiki/1981_Argentine_Grand_Prix,1981
imola,Autodromo Enzo e Dino Ferrari,https://en.wikipedia.org/wiki/Imola_Circuit,Italy,1981-05-03,1981-imola,San Marino Grand Prix,imola,44.3439,Imola,11.7167,4,1981,,https://en.wikipedia.org/wiki/1981_San_Marino_Grand_Prix,1981
zolder,Zolder,https://en.wikipedia.org/wiki/Circuit_Zolder,Belgium,1981-05-17,1981-heusden-zolder,Belgian Grand Prix,heusden-zolder,50.9894,Heusden-Zolder,5.25694,5,1981,,https://en.wikipedia.org/wiki/1981_Belgian_Grand_Prix,1981
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,1981-05-31,1981-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,1981,,https://en.wikipedia.org/wiki/1981_Monaco_Grand_Prix,1981
jarama,Jarama,https://en.wikipedia.org/wiki/Circuito_del_Jarama,Spain,1981-06-21,1981-madrid,Spanish Grand Prix,madrid,40.6171,Madrid,-3.58558,7,1981,,https://en.wikipedia.org/wiki/1981_Spanish_Grand_Prix,1981
dijon,Dijon-Prenois,https://en.wikipedia.org/wiki/Dijon-Prenois,France,1981-07-05,1981-dijon,French Grand Prix,dijon,47.3625,Dijon,4.89913,8,1981,,https://en.wikipedia.org/wiki/1981_French_Grand_Prix,1981
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,1981-07-18,1981-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,1981,,https://en.wikipedia.org/wiki/1981_British_Grand_Prix,1981
hockenheimring,Hockenheimring,https://en.wikipedia.org/wiki/Hockenheimring,Germany,1981-08-02,1981-hockenheim,German Grand Prix,hockenheim,49.3278,Hockenheim,8.56583,10,1981,,https://en.wikipedia.org/wiki/1981_German_Grand_Prix,1981
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,1981-08-16,1981-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,11,1981,,https://en.wikipedia.org/wiki/1981_Austrian_Grand_Prix,1981
zandvoort,Circuit Park Zandvoort,https://en.wikipedia.org/wiki/Circuit_Zandvoort,Netherlands,1981-08-30,1981-zandvoort,Dutch Grand Prix,zandvoort,52.3888,Zandvoort,4.54092,12,1981,,https://en.wikipedia.org/wiki/1981_Dutch_Grand_Prix,1981
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,1981-09-13,1981-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,1981,,https://en.wikipedia.org/wiki/1981_Italian_Grand_Prix,1981
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,1981-09-27,1981-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,14,1981,,https://en.wikipedia.org/wiki/1981_Canadian_Grand_Prix,1981
las_vegas,Las Vegas Street Circuit,https://en.wikipedia.org/wiki/Las_Vegas_Strip_Circuit,USA,1981-10-17,1981-nevada,Caesars Palace Grand Prix,nevada,36.1162,Nevada,-115.174,15,1981,,https://en.wikipedia.org/wiki/1981_Caesars_Palace_Grand_Prix,1981
