constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,fastest_lap_average_speed,fastest_lap_average_speed_units,fastest_lap_lap,fastest_lap_rank,fastest_lap_time,grid_position,laps,milliseconds,points,position,position_text,round,status,time,year
Tyrrell,tyrrell,British,,cevert,François Cevert,French,4,1973-s-o-paulo,Brazilian Grand Prix,,,,,,9,38,,0.0,10,10,2,+2 Laps,,1973
Brabham,brabham,British,,reutemann,Carlos Reutemann,Argentine,17,1973-s-o-paulo,Brazilian Grand Prix,,,,,,7,38,,0.0,11,11,2,+2 Laps,,1973
Surtees,surtees,British,,bueno,Luiz Bueno,Brazilian,23,1973-s-o-paulo,Brazilian Grand Prix,,,,,,20,36,,0.0,12,12,2,+4 Laps,,1973
BRM,brm,British,,beltoise,Jean-Pierre Beltoise,French,15,1973-s-o-paulo,Brazilian Grand Prix,,,,,,10,23,,0.0,13,R,2,Electrical,,1973
March,march,British,,beuttler,Mike Beuttler,British,12,1973-s-o-paulo,Brazilian Grand Prix,,,,,,19,18,,0.0,14,R,2,Overheating,,1973
Surtees,surtees,British,,pace,Carlos Pace,Brazilian,6,1973-s-o-paulo,Brazilian Grand Prix,,,,,,6,9,,0.0,15,R,2,Suspension,,1973
Surtees,surtees,British,,hailwood,Mike Hailwood,British,5,1973-s-o-paulo,Brazilian Grand Prix,,,,,,14,6,,0.0,16,R,2,Gearbox,,1973
March,march,British,,jarier,Jean-Pierre Jarier,French,11,1973-s-o-paulo,Brazilian Grand Prix,,,,,,15,6,,0.0,17,R,2,Gearbox,,1973
Team Lotus,team_lotus,British,,peterson,Ronnie Peterson,Swedish,2,1973-s-o-paulo,Brazilian Grand Prix,,,,,,1,5,,0.0,18,R,2,Wheel,,1973
Brabham,brabham,British,,wilson_fittipaldi,Wilson Fittipaldi,Brazilian,18,1973-s-o-paulo,Brazilian Grand Prix,,,,,,11,5,,0.0,19,R,2,Overheating,,1973
McLaren,mclaren,British,,revson,Peter Revson,American,8,1973-s-o-paulo,Brazilian Grand Prix,,,,,,12,3,,0.0,20,R,2,Gearbox,,1973
Tyrrell,tyrrell,British,,stewart,Jackie Stewart,British,3,1973-midrand,South African Grand Prix,,,,,,16,79,6191070,9.0,1,1,3,Finished,1:43:11.070,1973
McLaren,mclaren,British,,revson,Peter Revson,American,6,1973-midrand,South African Grand Prix,,,,,,6,79,6215620,6.0,2,2,3,Finished,+24.550,1973
Team Lotus,team_lotus,British,,emerson_fittipaldi,Emerson Fittipaldi,Brazilian,1,1973-midrand,South African Grand Prix,,,,,,2,79,6216130,4.0,3,3,3,Finished,+25.060,1973
Ferrari,ferrari,Italian,,merzario,Arturo Merzario,Italian,9,1973-midrand,South African Grand Prix,,,,,,15,78,,3.0,4,4,3,+1 Lap,,1973
McLaren,mclaren,British,,hulme,Denny Hulme,New Zealander,5,1973-midrand,South African Grand Prix,,,,,,1,77,,2.0,5,5,3,+2 Laps,,1973
Shadow,shadow,British,,follmer,George Follmer,American,23,1973-midrand,South African Grand Prix,,,,,,21,77,,1.0,6,6,3,+2 Laps,,1973
Brabham,brabham,British,,reutemann,Carlos Reutemann,Argentine,18,1973-midrand,South African Grand Prix,,,,,,8,77,,0.0,7,7,3,+2 Laps,,1973
Surtees,surtees,British,,adamich,Andrea de Adamich,Italian,12,1973-midrand,South African Grand Prix,,,,,,20,77,,0.0,8,8,3,+2 Laps,,1973
McLaren,mclaren,British,,scheckter,Jody Scheckter,South African,7,1973-midrand,South African Grand Prix,,,,,,3,75,,0.0,9,9,3,Engine,,1973
Iso Marlboro,iso_marlboro,British,,ganley,Howden Ganley,New Zealander,21,1973-midrand,South African Grand Prix,,,,,,19,73,,0.0,10,10,3,+6 Laps,,1973
Team Lotus,team_lotus,British,,peterson,Ronnie Peterson,Swedish,2,1973-midrand,South African Grand Prix,,,,,,4,73,,0.0,11,11,3,+6 Laps,,1973
Surtees,surtees,British,,pace,Carlos Pace,Brazilian,11,1973-midrand,South African Grand Prix,,,,,,9,69,,0.0,12,R,3,Accident,,1973
Tyrrell,tyrrell,British,,keizan,Eddie Keizan,South African,26,1973-midrand,South African Grand Prix,,,,,,22,67,,0.0,13,R,3,Not classified,,1973
March,march,British,,jarier,Jean-Pierre Jarier,French,14,1973-midrand,South African Grand Prix,,,,,,18,66,,0.0,14,R,3,Not classified,,1973
Tyrrell,tyrrell,British,,cevert,François Cevert,French,4,1973-midrand,South African Grand Prix,,,,,,25,66,,0.0,15,R,3,Not classified,,1973
March,march,British,,beuttler,Mike Beuttler,British,24,1973-midrand,South African Grand Prix,,,,,,23,65,,0.0,16,R,3,Not classified,,1973
Brabham,brabham,British,,wilson_fittipaldi,Wilson Fittipaldi,Brazilian,19,1973-midrand,South African Grand Prix,,,,,,17,52,,0.0,17,R,3,Gearbox,,1973
Iso Marlboro,iso_marlboro,British,,pretorius,Jackie Pretorius,South African,20,1973-midrand,South African Grand Prix,,,,,,24,35,,0.0,18,R,3,Overheating,,1973
BRM,brm,British,,lauda,Niki Lauda,Austrian,17,1973-midrand,South African Grand Prix,,,,,,10,26,,0.0,19,R,3,Engine,,1973
Shadow,shadow,British,,oliver,Jackie Oliver,British,22,1973-midrand,South African Grand Prix,,,,,,14,14,,0.0,20,R,3,Engine,,1973
BRM,brm,British,,beltoise,Jean-Pierre Beltoise,French,16,1973-midrand,South African Grand Prix,,,,,,7,4,,0.0,21,R,3,Clutch,,1973
Team Lotus,team_lotus,British,,charlton,Dave Charlton,South African,25,1973-midrand,South African Grand Prix,,,,,,13,3,,0.0,22,R,3,Accident,,1973
BRM,brm,British,,regazzoni,Clay Regazzoni,Swiss,15,1973-midrand,South African Grand Prix,,,,,,5,2,,0.0,23,R,3,Accident,,1973
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,8,1973-midrand,South African Grand Prix,,,,,,11,2,,0.0,24,R,3,Accident,,1973
Surtees,surtees,British,,hailwood,Mike Hailwood,British,10,1973-midrand,South African Grand Prix,,,,,,12,2,,0.0,25,R,3,Accident,,1973
Team Lotus,team_lotus,British,,emerson_fittipaldi,Emerson Fittipaldi,Brazilian,1,1973-barcelona,Spanish Grand Prix,,,,,,7,75,6498700,9.0,1,1,4,Finished,1:48:18.700,1973
Tyrrell,tyrrell,British,,cevert,François Cevert,French,4,1973-barcelona,Spanish Grand Prix,,,,,,3,75,6541400,6.0,2,2,4,Finished,+42.700,1973
Shadow,shadow,British,,follmer,George Follmer,American,20,1973-barcelona,Spanish Grand Prix,,,,,,14,75,6571800,4.0,3,3,4,Finished,+1:13.100,1973
McLaren,mclaren,British,,revson,Peter Revson,American,6,1973-barcelona,Spanish Grand Prix,,,,,,5,74,,3.0,4,4,4,+1 Lap,,1973
BRM,brm,British,,beltoise,Jean-Pierre Beltoise,French,15,1973-barcelona,Spanish Grand Prix,,,,,,10,74,,2.0,5,5,4,+1 Lap,,1973
McLaren,mclaren,British,,hulme,Denny Hulme,New Zealander,5,1973-barcelona,Spanish Grand Prix,,,,,,2,74,,1.0,6,6,4,+1 Lap,,1973
March,march,British,,beuttler,Mike Beuttler,British,12,1973-barcelona,Spanish Grand Prix,,,,,,19,74,,0.0,7,7,4,+1 Lap,,1973
March,march,British,,pescarolo,Henri Pescarolo,French,11,1973-barcelona,Spanish Grand Prix,,,,,,18,73,,0.0,8,8,4,+2 Laps,,1973
BRM,brm,British,,regazzoni,Clay Regazzoni,Swiss,14,1973-barcelona,Spanish Grand Prix,,,,,,8,69,,0.0,9,9,4,+6 Laps,,1973
Brabham,brabham,British,,wilson_fittipaldi,Wilson Fittipaldi,Brazilian,17,1973-barcelona,Spanish Grand Prix,,,,,,12,69,,0.0,10,10,4,+6 Laps,,1973
Iso Marlboro,iso_marlboro,British,,galli,Nanni Galli,Italian,24,1973-barcelona,Spanish Grand Prix,,,,,,20,69,,0.0,11,11,4,+6 Laps,,1973
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,7,1973-barcelona,Spanish Grand Prix,,,,,,6,69,,0.0,12,12,4,+6 Laps,,1973
Brabham,brabham,British,,reutemann,Carlos Reutemann,Argentine,18,1973-barcelona,Spanish Grand Prix,,,,,,15,66,,0.0,13,R,4,Halfshaft,,1973
Iso Marlboro,iso_marlboro,British,,ganley,Howden Ganley,New Zealander,23,1973-barcelona,Spanish Grand Prix,,,,,,21,63,,0.0,14,R,4,Out of fuel,,1973
Team Lotus,team_lotus,British,,peterson,Ronnie Peterson,Swedish,2,1973-barcelona,Spanish Grand Prix,,,,,,1,56,,0.0,15,R,4,Gearbox,,1973
Tyrrell,tyrrell,British,,stewart,Jackie Stewart,British,3,1973-barcelona,Spanish Grand Prix,,,,,,4,47,,0.0,16,R,4,Brakes,,1973
BRM,brm,British,,lauda,Niki Lauda,Austrian,16,1973-barcelona,Spanish Grand Prix,,,,,,11,28,,0.0,17,R,4,Tyre,,1973
Shadow,shadow,British,,hill,Graham Hill,British,25,1973-barcelona,Spanish Grand Prix,,,,,,22,27,,0.0,18,R,4,Brakes,,1973
Surtees,surtees,British,,hailwood,Mike Hailwood,British,9,1973-barcelona,Spanish Grand Prix,,,,,,9,25,,0.0,19,R,4,Oil leak,,1973
Shadow,shadow,British,,oliver,Jackie Oliver,British,19,1973-barcelona,Spanish Grand Prix,,,,,,13,23,,0.0,20,R,4,Engine,,1973
Brabham,brabham,British,,adamich,Andrea de Adamich,Italian,21,1973-barcelona,Spanish Grand Prix,,,,,,17,17,,0.0,21,R,4,Wheel,,1973
Surtees,surtees,British,,pace,Carlos Pace,Brazilian,10,1973-barcelona,Spanish Grand Prix,,,,,,16,13,,0.0,22,R,4,Halfshaft,,1973
Tyrrell,tyrrell,British,,stewart,Jackie Stewart,British,5,1973-heusden-zolder,Belgian Grand Prix,,,,,,6,70,6133430,9.0,1,1,5,Finished,1:42:13.430,1973
Tyrrell,tyrrell,British,,cevert,François Cevert,French,6,1973-heusden-zolder,Belgian Grand Prix,,,,,,4,70,6165270,6.0,2,2,5,Finished,+31.840,1973
Team Lotus,team_lotus,British,,emerson_fittipaldi,Emerson Fittipaldi,Brazilian,1,1973-heusden-zolder,Belgian Grand Prix,,,,,,9,70,6256220,4.0,3,3,5,Finished,+2:02.790,1973
Brabham,brabham,British,,adamich,Andrea de Adamich,Italian,9,1973-heusden-zolder,Belgian Grand Prix,,,,,,18,69,,3.0,4,4,5,+1 Lap,,1973
BRM,brm,British,,lauda,Niki Lauda,Austrian,21,1973-heusden-zolder,Belgian Grand Prix,,,,,,14,69,,2.0,5,5,5,+1 Lap,,1973
Tecno,tecno,Italian,,amon,Chris Amon,New Zealander,22,1973-heusden-zolder,Belgian Grand Prix,,,,,,15,67,,1.0,6,6,5,+3 Laps,,1973
McLaren,mclaren,British,,hulme,Denny Hulme,New Zealander,7,1973-heusden-zolder,Belgian Grand Prix,,,,,,2,67,,0.0,7,7,5,+3 Laps,,1973
Surtees,surtees,British,,pace,Carlos Pace,Brazilian,24,1973-heusden-zolder,Belgian Grand Prix,,,,,,8,66,,0.0,8,8,5,+4 Laps,,1973
Shadow,shadow,British,,hill,Graham Hill,British,12,1973-heusden-zolder,Belgian Grand Prix,,,,,,23,65,,0.0,9,9,5,+5 Laps,,1973
BRM,brm,British,,regazzoni,Clay Regazzoni,Swiss,19,1973-heusden-zolder,Belgian Grand Prix,,,,,,12,63,,0.0,10,10,5,Accident,,1973
March,march,British,,beuttler,Mike Beuttler,British,15,1973-heusden-zolder,Belgian Grand Prix,,,,,,20,63,,0.0,11,11,5,Accident,,1973
March,march,British,,jarier,Jean-Pierre Jarier,French,14,1973-heusden-zolder,Belgian Grand Prix,,,,,,16,60,,0.0,12,R,5,Accident,,1973
BRM,brm,British,,beltoise,Jean-Pierre Beltoise,French,20,1973-heusden-zolder,Belgian Grand Prix,,,,,,5,56,,0.0,13,R,5,Not classified,,1973
Brabham,brabham,British,,wilson_fittipaldi,Wilson Fittipaldi,Brazilian,11,1973-heusden-zolder,Belgian Grand Prix,,,,,,19,46,,0.0,14,R,5,Engine,,1973
Team Lotus,team_lotus,British,,peterson,Ronnie Peterson,Swedish,2,1973-heusden-zolder,Belgian Grand Prix,,,,,,1,42,,0.0,15,R,5,Accident,,1973
McLaren,mclaren,British,,revson,Peter Revson,American,8,1973-heusden-zolder,Belgian Grand Prix,,,,,,10,33,,0.0,16,R,5,Accident,,1973
Iso Marlboro,iso_marlboro,British,,ganley,Howden Ganley,New Zealander,25,1973-heusden-zolder,Belgian Grand Prix,,,,,,21,16,,0.0,17,R,5,Accident,,1973
Brabham,brabham,British,,reutemann,Carlos Reutemann,Argentine,10,1973-heusden-zolder,Belgian Grand Prix,,,,,,7,14,,0.0,18,R,5,Engine,,1973
Shadow,shadow,British,,follmer,George Follmer,American,16,1973-heusden-zolder,Belgian Grand Prix,,,,,,11,13,,0.0,19,R,5,Throttle,,1973
Shadow,shadow,British,,oliver,Jackie Oliver,British,17,1973-heusden-zolder,Belgian Grand Prix,,,,,,22,11,,0.0,20,R,5,Accident,,1973
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,3,1973-heusden-zolder,Belgian Grand Prix,,,,,,3,6,,0.0,21,R,5,Oil pump,,1973
Iso Marlboro,iso_marlboro,British,,galli,Nanni Galli,Italian,26,1973-heusden-zolder,Belgian Grand Prix,,,,,,17,6,,0.0,22,R,5,Engine,,1973
Surtees,surtees,British,,hailwood,Mike Hailwood,British,23,1973-heusden-zolder,Belgian Grand Prix,,,,,,13,4,,0.0,23,R,5,Accident,,1973
Tyrrell,tyrrell,British,,stewart,Jackie Stewart,British,5,1973-monte-carlo,Monaco Grand Prix,,,,,,1,78,7064300,9.0,1,1,6,Finished,1:57:44.300,1973
Team Lotus,team_lotus,British,,emerson_fittipaldi,Emerson Fittipaldi,Brazilian,1,1973-monte-carlo,Monaco Grand Prix,,,,,,5,78,7065600,6.0,2,2,6,Finished,+1.300,1973
Team Lotus,team_lotus,British,,peterson,Ronnie Peterson,Swedish,2,1973-monte-carlo,Monaco Grand Prix,,,,,,2,77,,4.0,3,3,6,+1 Lap,,1973
Tyrrell,tyrrell,British,,cevert,François Cevert,French,6,1973-monte-carlo,Monaco Grand Prix,,,,,,4,77,,3.0,4,4,6,+1 Lap,,1973
McLaren,mclaren,British,,revson,Peter Revson,American,8,1973-monte-carlo,Monaco Grand Prix,,,,,,15,76,,2.0,5,5,6,+2 Laps,,1973
McLaren,mclaren,British,,hulme,Denny Hulme,New Zealander,7,1973-monte-carlo,Monaco Grand Prix,,,,,,3,76,,1.0,6,6,6,+2 Laps,,1973
Brabham,brabham,British,,adamich,Andrea de Adamich,Italian,9,1973-monte-carlo,Monaco Grand Prix,,,,,,25,75,,0.0,7,7,6,+3 Laps,,1973
Surtees,surtees,British,,hailwood,Mike Hailwood,British,23,1973-monte-carlo,Monaco Grand Prix,,,,,,13,75,,0.0,8,8,6,+3 Laps,,1973
March,march,British,,hunt,James Hunt,British,27,1973-monte-carlo,Monaco Grand Prix,,,,,,18,73,,0.0,9,9,6,Engine,,1973
Shadow,shadow,British,,oliver,Jackie Oliver,British,17,1973-monte-carlo,Monaco Grand Prix,,,,,,22,72,,0.0,10,10,6,+6 Laps,,1973
Brabham,brabham,British,,wilson_fittipaldi,Wilson Fittipaldi,Brazilian,11,1973-monte-carlo,Monaco Grand Prix,,,,,,9,71,,0.0,11,11,6,Fuel system,,1973
March,march,British,,jarier,Jean-Pierre Jarier,French,14,1973-monte-carlo,Monaco Grand Prix,,,,,,14,67,,0.0,12,R,6,Gearbox,,1973
Shadow,shadow,British,,hill,Graham Hill,British,12,1973-monte-carlo,Monaco Grand Prix,,,,,,24,62,,0.0,13,R,6,Suspension,,1973
Ferrari,ferrari,Italian,,merzario,Arturo Merzario,Italian,4,1973-monte-carlo,Monaco Grand Prix,,,,,,16,58,,0.0,14,R,6,Oil pressure,,1973
Brabham,brabham,British,,reutemann,Carlos Reutemann,Argentine,10,1973-monte-carlo,Monaco Grand Prix,,,,,,19,46,,0.0,15,R,6,Gearbox,,1973
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,3,1973-monte-carlo,Monaco Grand Prix,,,,,,7,44,,0.0,16,R,6,Halfshaft,,1973
Iso Marlboro,iso_marlboro,British,,ganley,Howden Ganley,New Zealander,25,1973-monte-carlo,Monaco Grand Prix,,,,,,10,41,,0.0,17,R,6,Halfshaft,,1973
BRM,brm,British,,beltoise,Jean-Pierre Beltoise,French,20,1973-monte-carlo,Monaco Grand Prix,,,,,,11,39,,0.0,18,R,6,Accident,,1973
Surtees,surtees,British,,pace,Carlos Pace,Brazilian,24,1973-monte-carlo,Monaco Grand Prix,,,,,,17,31,,0.0,19,R,6,Halfshaft,,1973
March,march,British,,purley,David Purley,British,18,1973-monte-carlo,Monaco Grand Prix,,,,,,23,31,,0.0,20,R,6,Fuel leak,,1973
Iso Marlboro,iso_marlboro,British,,galli,Nanni Galli,Italian,26,1973-monte-carlo,Monaco Grand Prix,,,,,,21,30,,0.0,21,R,6,Halfshaft,,1973
BRM,brm,British,,lauda,Niki Lauda,Austrian,21,1973-monte-carlo,Monaco Grand Prix,,,,,,6,24,,0.0,22,R,6,Gearbox,,1973
Tecno,tecno,Italian,,amon,Chris Amon,New Zealander,22,1973-monte-carlo,Monaco Grand Prix,,,,,,12,22,,0.0,23,R,6,Overheating,,1973
BRM,brm,British,,regazzoni,Clay Regazzoni,Swiss,19,1973-monte-carlo,Monaco Grand Prix,,,,,,8,15,,0.0,24,R,6,Brakes,,1973
March,march,British,,beuttler,Mike Beuttler,British,15,1973-monte-carlo,Monaco Grand Prix,,,,,,20,3,,0.0,25,R,6,Engine,,1973
McLaren,mclaren,British,,hulme,Denny Hulme,New Zealander,7,1973-anderstorp,Swedish Grand Prix,,,,,,6,80,7006049,9.0,1,1,7,Finished,1:56:46.049,1973
Team Lotus,team_lotus,British,,peterson,Ronnie Peterson,Swedish,2,1973-anderstorp,Swedish Grand Prix,,,,,,1,80,7010088,6.0,2,2,7,Finished,+4.039,1973
Tyrrell,tyrrell,British,,cevert,François Cevert,French,6,1973-anderstorp,Swedish Grand Prix,,,,,,2,80,7020716,4.0,3,3,7,Finished,+14.667,1973
Brabham,brabham,British,,reutemann,Carlos Reutemann,Argentine,10,1973-anderstorp,Swedish Grand Prix,,,,,,5,80,7024117,3.0,4,4,7,Finished,+18.068,1973
Tyrrell,tyrrell,British,,stewart,Jackie Stewart,British,5,1973-anderstorp,Swedish Grand Prix,,,,,,3,80,7032047,2.0,5,5,7,Finished,+25.998,1973
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,3,1973-anderstorp,Swedish Grand Prix,,,,,,8,79,,1.0,6,6,7,+1 Lap,,1973
McLaren,mclaren,British,,revson,Peter Revson,American,8,1973-anderstorp,Swedish Grand Prix,,,,,,7,79,,0.0,7,7,7,+1 Lap,,1973
March,march,British,,beuttler,Mike Beuttler,British,15,1973-anderstorp,Swedish Grand Prix,,,,,,21,78,,0.0,8,8,7,+2 Laps,,1973
BRM,brm,British,,regazzoni,Clay Regazzoni,Swiss,19,1973-anderstorp,Swedish Grand Prix,,,,,,12,77,,0.0,9,9,7,+3 Laps,,1973
Surtees,surtees,British,,pace,Carlos Pace,Brazilian,24,1973-anderstorp,Swedish Grand Prix,,,,,,16,77,,0.0,10,10,7,+3 Laps,,1973
Iso Marlboro,iso_marlboro,British,,ganley,Howden Ganley,New Zealander,25,1973-anderstorp,Swedish Grand Prix,,,,,,11,77,,0.0,11,11,7,+3 Laps,,1973
Team Lotus,team_lotus,British,,emerson_fittipaldi,Emerson Fittipaldi,Brazilian,1,1973-anderstorp,Swedish Grand Prix,,,,,,4,76,,0.0,12,12,7,Gearbox,,1973
BRM,brm,British,,lauda,Niki Lauda,Austrian,21,1973-anderstorp,Swedish Grand Prix,,,,,,15,75,,0.0,13,13,7,+5 Laps,,1973
Shadow,shadow,British,,follmer,George Follmer,American,16,1973-anderstorp,Swedish Grand Prix,,,,,,19,74,,0.0,14,14,7,+6 Laps,,1973
BRM,brm,British,,beltoise,Jean-Pierre Beltoise,French,20,1973-anderstorp,Swedish Grand Prix,,,,,,9,57,,0.0,15,R,7,Engine,,1973
Shadow,shadow,British,,oliver,Jackie Oliver,British,17,1973-anderstorp,Swedish Grand Prix,,,,,,17,50,,0.0,16,R,7,Suspension,,1973
Surtees,surtees,British,,hailwood,Mike Hailwood,British,23,1973-anderstorp,Swedish Grand Prix,,,,,,10,41,,0.0,17,R,7,Tyre,,1973
March,march,British,,jarier,Jean-Pierre Jarier,French,14,1973-anderstorp,Swedish Grand Prix,,,,,,20,38,,0.0,18,R,7,Throttle,,1973
Shadow,shadow,British,,hill,Graham Hill,British,12,1973-anderstorp,Swedish Grand Prix,,,,,,18,16,,0.0,19,R,7,Ignition,,1973
Brabham,brabham,British,,wilson_fittipaldi,Wilson Fittipaldi,Brazilian,11,1973-anderstorp,Swedish Grand Prix,,,,,,12,0,,0.0,20,R,7,Accident,,1973
March,march,British,,wisell,Reine Wisell,Swedish,27,1973-anderstorp,Swedish Grand Prix,,,,,,14,0,,0.0,21,R,7,Suspension,,1973
Team Lotus,team_lotus,British,,peterson,Ronnie Peterson,Swedish,2,1973-le-castellet,French Grand Prix,,,,,,5,54,6096520,9.0,1,1,8,Finished,1:41:36.520,1973
Tyrrell,tyrrell,British,,cevert,François Cevert,French,6,1973-le-castellet,French Grand Prix,,,,,,4,54,6137440,6.0,2,2,8,Finished,+40.920,1973
Brabham,brabham,British,,reutemann,Carlos Reutemann,Argentine,10,1973-le-castellet,French Grand Prix,,,,,,8,54,6143000,4.0,3,3,8,Finished,+46.480,1973
Tyrrell,tyrrell,British,,stewart,Jackie Stewart,British,5,1973-le-castellet,French Grand Prix,,,,,,1,54,6143450,3.0,4,4,8,Finished,+46.930,1973
Ferrari,ferrari,Italian,,ickx,Jacky Ickx,Belgian,3,1973-le-castellet,French Grand Prix,,,,,,12,54,6145420,2.0,5,5,8,Finished,+48.900,1973
March,march,British,,hunt,James Hunt,British,27,1973-le-castellet,French Grand Prix,,,,,,14,54,6179060,1.0,6,6,8,Finished,+1:22.540,1973
Ferrari,ferrari,Italian,,merzario,Arturo Merzario,Italian,4,1973-le-castellet,French Grand Prix,,,,,,10,54,6185710,0.0,7,7,8,Finished,+1:29.190,1973
McLaren,mclaren,British,,hulme,Denny Hulme,New Zealander,7,1973-le-castellet,French Grand Prix,,,,,,6,54,6186050,0.0,8,8,8,Finished,+1:29.530,1973
