stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,HARD,3.0,62.0,71.0,10,67.803,67.904,66.2
2,GAS,AlphaTauri,HARD,3.0,47.0,71.0,25,68.576,68.454,68.146
3,VER,Red Bull Racing,HARD,2.0,34.0,59.0,26,68.6,68.721,67.835
4,SAI,Ferrari,MEDIUM,2.0,50.0,71.0,22,68.63,68.643,67.762
5,TSU,AlphaTauri,HARD,3.0,53.0,70.0,18,68.838,68.696,68.455
6,NOR,McLaren,HARD,2.0,32.0,71.0,40,68.879,68.866,68.471
7,BOT,Mercedes,HARD,2.0,32.0,71.0,40,68.904,68.867,68.374
8,VET,Aston Martin,HARD,3.0,51.0,69.0,19,68.932,68.856,68.42
9,PER,Red Bull Racing,HARD,2.0,34.0,71.0,38,68.973,68.881,68.192
10,STR,Aston Martin,HARD,3.0,48.0,70.0,23,69.078,68.859,68.659
11,HAM,Mercedes,HARD,3.0,55.0,71.0,17,69.131,69.144,68.126
12,LEC,Ferrari,HARD,2.0,36.0,71.0,36,69.293,69.186,68.698
13,VER,Red Bull Racing,MEDIUM,1.0,5.0,31.0,27,69.296,69.282,68.882
14,HAM,Mercedes,HARD,2.0,33.0,52.0,20,69.329,69.238,69.023
15,RIC,McLaren,HARD,2.0,31.0,71.0,41,69.408,69.355,68.82
16,ALO,Alpine,HARD,2.0,34.0,70.0,37,69.437,69.421,68.405
17,RAI,Alfa Romeo Racing,MEDIUM,2.0,39.0,69.0,31,69.53,69.469,68.52
18,HAM,Mercedes,MEDIUM,1.0,5.0,30.0,26,69.653,69.608,69.293
19,GIO,Alfa Romeo Racing,HARD,3.0,31.0,70.0,39,69.674,69.498,69.042
20,RUS,Williams,HARD,2.0,32.0,70.0,39,69.737,69.729,68.9
21,NOR,McLaren,MEDIUM,1.0,5.0,29.0,25,69.836,69.755,69.445
22,BOT,Mercedes,MEDIUM,1.0,5.0,29.0,25,69.867,69.881,69.338
23,LAT,Williams,HARD,2.0,35.0,70.0,36,70.041,69.838,68.874
24,GAS,AlphaTauri,HARD,2.0,15.0,44.0,30,70.081,69.976,69.427
25,VET,Aston Martin,HARD,2.0,19.0,48.0,30,70.206,70.038,69.62
26,TSU,AlphaTauri,HARD,2.0,14.0,50.0,37,70.307,70.296,69.464
27,MSC,Haas F1 Team,HARD,2.0,36.0,69.0,33,70.338,70.178,69.394
28,SAI,Ferrari,HARD,1.0,5.0,47.0,43,70.413,70.148,69.536
29,STR,Aston Martin,HARD,2.0,16.0,45.0,30,70.591,70.44,69.991
30,LEC,Ferrari,MEDIUM,1.0,5.0,33.0,29,70.641,70.332,69.616
31,PER,Red Bull Racing,MEDIUM,1.0,5.0,31.0,27,70.692,70.554,69.709
32,RIC,McLaren,MEDIUM,1.0,5.0,28.0,24,70.721,70.699,69.968
33,GAS,AlphaTauri,SOFT,1.0,5.0,12.0,8,70.958,71.008,70.401
34,MAZ,Haas F1 Team,HARD,3.0,47.0,69.0,23,71.021,70.453,69.757
35,RAI,Alfa Romeo Racing,HARD,1.0,4.0,36.0,33,71.022,70.972,70.145
36,RUS,Williams,MEDIUM,1.0,5.0,29.0,25,71.091,71.081,70.316
37,ALO,Alpine,MEDIUM,1.0,5.0,31.0,27,71.112,71.044,70.388
38,TSU,AlphaTauri,SOFT,1.0,5.0,11.0,7,71.207,71.149,70.697
39,MAZ,Haas F1 Team,HARD,2.0,29.0,44.0,16,71.217,71.026,70.727
40,VET,Aston Martin,SOFT,1.0,5.0,16.0,12,71.243,71.306,70.383
41,STR,Aston Martin,SOFT,1.0,5.0,13.0,9,71.312,71.288,71.006
42,LAT,Williams,MEDIUM,1.0,5.0,32.0,28,71.381,71.336,70.614
43,GIO,Alfa Romeo Racing,HARD,2.0,6.0,28.0,23,71.411,71.363,70.533
44,MSC,Haas F1 Team,MEDIUM,1.0,4.0,33.0,30,71.966,71.764,70.868
45,MAZ,Haas F1 Team,MEDIUM,1.0,5.0,26.0,22,72.3,72.124,71.719
