stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,MEDIUM,3.0,35.0,63.0,29,78.63,78.171,77.524
2,HAM,Mercedes,MEDIUM,5.0,35.0,63.0,29,79.299,78.787,76.702
3,NOR,McLaren,SOFT,3.0,35.0,63.0,29,79.414,79.053,78.259
4,LEC,Ferrari,MEDIUM,3.0,35.0,63.0,29,79.489,79.145,78.379
5,SAI,Ferrari,MEDIUM,3.0,35.0,63.0,29,79.516,79.078,78.49
6,GIO,Alfa Romeo Racing,MEDIUM,5.0,42.0,62.0,21,80.038,79.763,79.47
7,GAS,AlphaTauri,MEDIUM,5.0,35.0,63.0,29,80.276,79.407,78.782
8,RIC,McLaren,SOFT,3.0,35.0,63.0,29,80.333,80.011,79.341
9,STR,Aston Martin,MEDIUM,4.0,35.0,63.0,29,80.338,79.805,78.994
10,OCO,Alpine,MEDIUM,6.0,35.0,63.0,29,80.726,80.049,79.417
11,RAI,Alfa Romeo Racing,MEDIUM,4.0,35.0,63.0,29,80.755,80.218,79.422
12,ALO,Alpine,MEDIUM,4.0,35.0,63.0,29,80.769,80.029,79.396
13,TSU,AlphaTauri,SOFT,4.0,35.0,63.0,29,80.884,79.867,78.353
14,PER,Red Bull Racing,SOFT,3.0,35.0,63.0,29,80.906,79.836,78.334
15,VET,Aston Martin,SOFT,6.0,35.0,60.0,26,81.226,80.685,79.074
16,MSC,Haas F1 Team,MEDIUM,5.0,34.0,61.0,28,81.302,80.497,79.193
17,HAM,Mercedes,MEDIUM,2.0,30.0,30.0,1,83.138,83.138,83.138
18,GIO,Alfa Romeo Racing,MEDIUM,4.0,35.0,39.0,5,83.672,82.181,81.562
19,MAZ,Haas F1 Team,MEDIUM,5.0,34.0,61.0,28,83.719,82.508,80.402
20,OCO,Alpine,MEDIUM,3.0,29.0,30.0,2,86.448,86.448,85.409
21,VET,Aston Martin,MEDIUM,4.0,24.0,30.0,7,87.253,87.106,82.722
22,RUS,Williams,MEDIUM,2.0,28.0,30.0,3,87.671,88.105,86.543
23,BOT,Mercedes,MEDIUM,2.0,30.0,30.0,1,88.485,88.485,88.485
24,VER,Red Bull Racing,MEDIUM,2.0,29.0,32.0,4,89.443,85.301,82.954
25,GAS,AlphaTauri,INTERMEDIATE,2.0,16.0,25.0,10,89.7,89.876,88.688
26,TSU,AlphaTauri,MEDIUM,2.0,27.0,31.0,5,90.466,86.004,83.42
27,RAI,Alfa Romeo Racing,MEDIUM,2.0,28.0,31.0,4,92.315,87.434,86.353
28,MSC,Haas F1 Team,SOFT,3.0,23.0,30.0,8,93.024,91.238,86.717
29,LEC,Ferrari,MEDIUM,2.0,30.0,32.0,3,93.523,84.395,84.319
30,STR,Aston Martin,MEDIUM,2.0,29.0,31.0,3,93.593,89.899,84.867
31,HAM,Mercedes,INTERMEDIATE,1.0,1.0,27.0,24,93.768,88.352,86.578
32,VER,Red Bull Racing,INTERMEDIATE,1.0,1.0,26.0,23,93.856,88.814,86.597
33,GIO,Alfa Romeo Racing,MEDIUM,2.0,29.0,31.0,3,93.931,85.859,83.033
34,LEC,Ferrari,INTERMEDIATE,1.0,1.0,27.0,24,94.438,88.947,86.79
35,MSC,Haas F1 Team,INTERMEDIATE,2.0,7.0,20.0,14,94.775,94.023,90.214
36,OCO,Alpine,INTERMEDIATE,2.0,6.0,26.0,21,94.896,91.931,88.708
37,PER,Red Bull Racing,INTERMEDIATE,1.0,1.0,27.0,24,95.013,89.619,86.456
38,MAZ,Haas F1 Team,INTERMEDIATE,2.0,14.0,22.0,9,95.147,95.922,91.792
39,NOR,McLaren,INTERMEDIATE,1.0,1.0,27.0,24,95.68,89.438,87.049
40,MAZ,Haas F1 Team,SOFT,3.0,25.0,30.0,6,96.237,87.246,85.943
41,RIC,McLaren,MEDIUM,2.0,29.0,32.0,4,96.366,92.052,83.86
42,SAI,Ferrari,INTERMEDIATE,1.0,1.0,26.0,23,96.43,89.461,87.382
43,RIC,McLaren,INTERMEDIATE,1.0,1.0,26.0,23,96.547,90.824,88.221
44,VET,Aston Martin,INTERMEDIATE,2.0,6.0,19.0,14,96.786,95.703,89.497
45,STR,Aston Martin,INTERMEDIATE,1.0,1.0,26.0,23,97.405,90.689,88.349
46,SAI,Ferrari,MEDIUM,2.0,29.0,32.0,4,97.446,89.03,83.353
47,GIO,Alfa Romeo Racing,INTERMEDIATE,1.0,1.0,26.0,23,97.995,91.684,89.089
48,RAI,Alfa Romeo Racing,INTERMEDIATE,1.0,1.0,25.0,22,98.039,91.544,88.457
49,GAS,AlphaTauri,MEDIUM,3.0,28.0,31.0,4,98.208,91.844,84.198
50,ALO,Alpine,INTERMEDIATE,1.0,1.0,27.0,24,98.296,91.767,88.275
51,BOT,Mercedes,INTERMEDIATE,1.0,1.0,27.0,25,98.866,90.774,88.511
52,TSU,AlphaTauri,INTERMEDIATE,1.0,1.0,24.0,21,99.162,96.118,89.051
53,RUS,Williams,INTERMEDIATE,1.0,1.0,25.0,23,99.925,91.38,88.875
54,ALO,Alpine,MEDIUM,2.0,30.0,31.0,2,100.697,100.697,86.822
55,NOR,McLaren,MEDIUM,2.0,30.0,32.0,3,102.153,93.211,84.987
56,PER,Red Bull Racing,MEDIUM,2.0,30.0,32.0,3,102.227,92.634,84.005
57,GAS,AlphaTauri,WET,1.0,1.0,13.0,10,108.739,100.574,97.121
58,MAZ,Haas F1 Team,WET,1.0,1.0,11.0,8,113.967,105.51,100.809
