Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,33,Red Bull Racing,1.0,0 days 00:01:38.603000,98.603,,0 days 00:00:32.907000,0 days 00:00:32.116000,INTERMEDIATE,1.0,1.0,,,1.0,False,12
HAM,44,Mercedes,1.0,0 days 00:01:42.572000,102.572,,0 days 00:00:34.735000,0 days 00:00:32.308000,INTERMEDIATE,1.0,1.0,,,2.0,False,124
LEC,16,Ferrari,1.0,0 days 00:01:47.198000,107.198,,0 days 00:00:36.228000,0 days 00:00:33.851000,INTERMEDIATE,1.0,1.0,,,3.0,False,124
PER,11,Red Bull Racing,1.0,0 days 00:01:47.814000,107.814,,0 days 00:00:36.128000,0 days 00:00:35.143000,INTERMEDIATE,1.0,1.0,,,4.0,False,124
RIC,3,McLaren,1.0,0 days 00:01:52.843000,112.843,,0 days 00:00:37.755000,0 days 00:00:36.143000,INTERMEDIATE,1.0,1.0,,,5.0,False,124
GAS,10,AlphaTauri,1.0,0 days 00:01:54.003000,114.003,,0 days 00:00:37.569000,0 days 00:00:36.794000,WET,1.0,1.0,,,6.0,False,124
STR,18,Aston Martin,1.0,0 days 00:01:55.367000,115.367,,0 days 00:00:38.371000,0 days 00:00:36.618000,INTERMEDIATE,1.0,1.0,,,7.0,False,124
SAI,55,Ferrari,1.0,0 days 00:01:57.218000,117.218,,0 days 00:00:37.504000,0 days 00:00:38.722000,INTERMEDIATE,1.0,1.0,,,8.0,False,124
NOR,4,McLaren,1.0,0 days 00:01:59.977000,119.977,,0 days 00:00:38.023000,0 days 00:00:40.551000,INTERMEDIATE,1.0,1.0,,,9.0,False,124
BOT,77,Mercedes,1.0,0 days 00:02:00.892000,120.892,,0 days 00:00:37.955000,0 days 00:00:40.956000,INTERMEDIATE,1.0,1.0,,,10.0,False,124
RUS,63,Williams,1.0,0 days 00:02:02.630000,122.63,,0 days 00:00:38.591000,0 days 00:00:41.706000,INTERMEDIATE,1.0,1.0,,,11.0,False,124
RAI,7,Alfa Romeo Racing,1.0,0 days 00:02:03.999000,123.999,,0 days 00:00:38.884000,0 days 00:00:40.962000,INTERMEDIATE,1.0,1.0,,,12.0,False,124
GIO,99,Alfa Romeo Racing,1.0,0 days 00:02:05.332000,125.332,,0 days 00:00:39.218000,0 days 00:00:41.519000,INTERMEDIATE,1.0,1.0,,,13.0,False,124
OCO,31,Alpine,1.0,0 days 00:02:05.387000,125.387,,0 days 00:00:39.028000,0 days 00:00:43.056000,WET,1.0,1.0,,0 days 00:35:16.950000,14.0,False,124
TSU,22,AlphaTauri,1.0,0 days 00:02:09.267000,129.267,,0 days 00:00:40.123000,0 days 00:00:43.667000,INTERMEDIATE,1.0,1.0,,,15.0,False,124
MSC,47,Haas F1 Team,1.0,0 days 00:02:09.679000,129.679,,0 days 00:00:39.227000,0 days 00:00:43.864000,WET,1.0,1.0,,,16.0,False,124
ALO,14,Alpine,1.0,0 days 00:02:10.127000,130.127,,0 days 00:00:39.925000,0 days 00:00:43.518000,INTERMEDIATE,1.0,1.0,,,17.0,False,124
