stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,SOFT,3.0,44.0,53.0,10,92.552,92.582,90.983
2,BOT,Mercedes,SOFT,3.0,38.0,52.0,15,92.624,92.505,91.862
3,VET,Ferrari,MEDIUM,3.0,33.0,53.0,21,92.86,92.733,92.122
4,HAM,Mercedes,MEDIUM,2.0,23.0,41.0,19,92.941,92.841,92.513
5,LEC,Ferrari,SOFT,4.0,48.0,52.0,5,93.193,93.305,91.611
6,GIO,Alfa Romeo Racing,SOFT,3.0,51.0,52.0,2,93.302,93.302,92.369
7,BOT,Mercedes,MEDIUM,2.0,19.0,35.0,17,93.444,93.45,92.137
8,VET,Ferrari,SOFT,2.0,18.0,30.0,13,93.517,93.519,93.02
9,MAG,Haas F1 Team,SOFT,3.0,49.0,52.0,4,93.604,93.515,91.732
10,ALB,Red Bull Racing,SOFT,3.0,36.0,53.0,18,93.651,93.576,92.775
11,PER,Racing Point,SOFT,3.0,43.0,51.0,9,93.863,93.455,92.621
12,LEC,Ferrari,SOFT,3.0,27.0,45.0,19,93.898,93.799,92.785
13,SAI,McLaren,MEDIUM,2.0,28.0,53.0,26,94.115,94.033,93.563
14,RAI,Alfa Romeo Racing,SOFT,3.0,38.0,52.0,15,94.354,94.226,93.19
15,ALB,Red Bull Racing,MEDIUM,2.0,17.0,33.0,17,94.516,94.437,93.959
16,BOT,Mercedes,SOFT,1.0,1.0,15.0,14,94.526,94.561,94.195
17,RIC,Renault,SOFT,2.0,31.0,52.0,22,94.63,94.464,93.481
18,VET,Ferrari,SOFT,1.0,2.0,13.0,12,94.835,94.861,94.456
19,HAM,Mercedes,SOFT,1.0,3.0,20.0,17,94.863,94.856,94.464
20,KVY,Toro Rosso,MEDIUM,2.0,29.0,52.0,24,94.867,94.83,93.239
21,LEC,Ferrari,SOFT,1.0,2.0,2.0,1,95.314,95.314,95.314
22,NOR,McLaren,HARD,3.0,27.0,52.0,26,95.345,95.198,94.116
23,PER,Racing Point,MEDIUM,2.0,21.0,40.0,19,95.521,95.559,94.881
24,LEC,Ferrari,MEDIUM,2.0,5.0,24.0,18,95.767,95.659,94.17
25,HUL,Renault,MEDIUM,2.0,21.0,50.0,30,95.804,95.502,94.921
26,GAS,Toro Rosso,MEDIUM,2.0,20.0,51.0,31,95.861,95.554,95.321
27,ALB,Red Bull Racing,SOFT,1.0,4.0,14.0,11,95.905,96.053,95.228
28,STR,Racing Point,MEDIUM,2.0,20.0,52.0,31,95.952,95.751,94.713
29,SAI,McLaren,SOFT,1.0,2.0,25.0,22,96.158,96.092,95.597
30,GRO,Haas F1 Team,HARD,2.0,18.0,51.0,33,96.304,96.116,94.988
31,NOR,McLaren,MEDIUM,2.0,6.0,23.0,17,96.32,96.151,94.748
32,RAI,Alfa Romeo Racing,HARD,2.0,17.0,35.0,18,96.376,96.262,95.64
33,GIO,Alfa Romeo Racing,HARD,2.0,20.0,47.0,28,96.445,96.164,95.504
34,NOR,McLaren,SOFT,1.0,2.0,3.0,2,96.471,96.471,96.235
35,GAS,Toro Rosso,SOFT,1.0,2.0,17.0,16,96.479,96.41,95.913
36,STR,Racing Point,SOFT,1.0,2.0,17.0,16,96.518,96.466,96.043
37,RIC,Renault,MEDIUM,1.0,4.0,28.0,25,96.534,96.536,95.567
38,MAG,Haas F1 Team,HARD,2.0,19.0,46.0,27,96.573,96.402,95.927
39,HUL,Renault,SOFT,1.0,2.0,18.0,17,96.589,96.494,96.172
40,RUS,Williams,HARD,2.0,27.0,50.0,24,96.641,96.4,95.458
41,PER,Racing Point,SOFT,1.0,2.0,18.0,16,96.642,96.6,96.123
42,KVY,Toro Rosso,SOFT,1.0,2.0,24.0,23,97.136,97.217,95.923
43,GIO,Alfa Romeo Racing,MEDIUM,1.0,2.0,17.0,15,97.221,97.155,96.853
44,MAG,Haas F1 Team,MEDIUM,1.0,2.0,16.0,14,97.414,97.316,96.991
45,GRO,Haas F1 Team,SOFT,1.0,2.0,15.0,14,97.516,97.374,97.116
46,RAI,Alfa Romeo Racing,MEDIUM,1.0,2.0,13.0,12,97.534,97.424,97.099
47,KUB,Williams,MEDIUM,3.0,35.0,51.0,17,97.561,97.62,96.332
48,VER,Red Bull Racing,SOFT,1.0,2.0,13.0,12,97.618,97.535,97.249
49,RUS,Williams,MEDIUM,1.0,2.0,24.0,22,98.069,98.146,97.027
50,KUB,Williams,HARD,2.0,24.0,32.0,8,98.308,98.338,97.065
51,KUB,Williams,MEDIUM,1.0,2.0,20.0,18,99.168,99.216,98.712
