Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
ALO,14,Aston Martin,1.0,0 days 00:01:36.851000,96.851,,0 days 00:00:30.025000,0 days 00:00:30.604000,MEDIUM,1.0,1.0,,,1.0,False,1
PER,11,Red Bull Racing,1.0,0 days 00:01:37.257000,97.257,,0 days 00:00:29.964000,0 days 00:00:30.233000,MEDIUM,1.0,1.0,,,2.0,False,1
RUS,63,Mercedes,1.0,0 days 00:01:38.652000,98.652,,0 days 00:00:30.241000,0 days 00:00:30.322000,MEDIUM,1.0,1.0,,,3.0,False,1
STR,18,Aston Martin,1.0,0 days 00:01:39.093000,99.093,,0 days 00:00:30.101000,0 days 00:00:30.336000,MEDIUM,1.0,1.0,,,4.0,False,1
SAI,55,Ferrari,1.0,0 days 00:01:39.413000,99.413,,0 days 00:00:30.452000,0 days 00:00:30.407000,MEDIUM,1.0,1.0,,,5.0,False,1
OCO,31,Alpine,1.0,0 days 00:01:40.245000,100.245,,0 days 00:00:30.571000,0 days 00:00:30.523000,MEDIUM,1.0,1.0,,,6.0,False,1
HAM,44,Mercedes,1.0,0 days 00:01:41.038000,101.038,,0 days 00:00:30.681000,0 days 00:00:30.632000,HARD,1.0,1.0,,,7.0,False,1
GAS,10,Alpine,1.0,0 days 00:01:42.172000,102.172,,0 days 00:00:30.518000,0 days 00:00:30.388000,MEDIUM,1.0,1.0,,,8.0,False,1
LEC,16,Ferrari,1.0,0 days 00:01:43.306000,103.306,,0 days 00:00:31.542000,0 days 00:00:30.391000,SOFT,1.0,1.0,,,9.0,False,1
ZHO,24,Alfa Romeo,1.0,0 days 00:01:44.564000,104.564,,0 days 00:00:31.695000,0 days 00:00:31.399000,MEDIUM,1.0,1.0,,,10.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:44.694000,104.694,,0 days 00:00:31.327000,0 days 00:00:31.317000,MEDIUM,1.0,1.0,,,11.0,False,1
HUL,27,Haas F1 Team,1.0,0 days 00:01:44.753000,104.753,,0 days 00:00:31.654000,0 days 00:00:31.362000,MEDIUM,1.0,1.0,,,12.0,False,1
VER,1,Red Bull Racing,1.0,0 days 00:01:45.222000,105.222,,0 days 00:00:31.408000,0 days 00:00:31.152000,MEDIUM,1.0,1.0,,,13.0,False,1
TSU,22,AlphaTauri,1.0,0 days 00:01:45.589000,105.589,,0 days 00:00:31.516000,0 days 00:00:31.021000,MEDIUM,1.0,1.0,,,14.0,False,1
BOT,77,Alfa Romeo,1.0,0 days 00:01:45.612000,105.612,,0 days 00:00:31.285000,0 days 00:00:31.935000,MEDIUM,1.0,1.0,,,15.0,False,1
ALB,23,Williams,1.0,0 days 00:01:45.985000,105.985,,0 days 00:00:31.629000,0 days 00:00:31.192000,MEDIUM,1.0,1.0,,,16.0,False,1
NOR,4,McLaren,1.0,0 days 00:01:46.323000,106.323,,0 days 00:00:31.462000,0 days 00:00:31.199000,SOFT,1.0,1.0,,,17.0,False,1
DEV,21,AlphaTauri,1.0,0 days 00:01:46.740000,106.74,,0 days 00:00:31.513000,0 days 00:00:31.237000,MEDIUM,1.0,1.0,,,18.0,False,1
PIA,81,McLaren,1.0,0 days 00:01:47.254000,107.254,,0 days 00:00:31.810000,0 days 00:00:34.340000,MEDIUM,1.0,1.0,,0 days 01:04:37.177000,19.0,False,1
SAR,2,Williams,1.0,0 days 00:01:47.264000,107.264,,0 days 00:00:31.376000,0 days 00:00:31.592000,HARD,1.0,1.0,,,20.0,False,1
ALO,14,Aston Martin,2.0,0 days 00:01:35.567000,95.567,0 days 00:00:35.455000,0 days 00:00:29.923000,0 days 00:00:30.189000,MEDIUM,2.0,1.0,,,1.0,True,1
PER,11,Red Bull Racing,2.0,0 days 00:01:35.906000,95.906,0 days 00:00:35.785000,0 days 00:00:29.903000,0 days 00:00:30.218000,MEDIUM,2.0,1.0,,,2.0,True,1
RUS,63,Mercedes,2.0,0 days 00:01:36.114000,96.114,0 days 00:00:35.845000,0 days 00:00:29.989000,0 days 00:00:30.280000,MEDIUM,2.0,1.0,,,3.0,True,1
STR,18,Aston Martin,2.0,0 days 00:01:36.324000,96.324,0 days 00:00:36.054000,0 days 00:00:30.067000,0 days 00:00:30.203000,MEDIUM,2.0,1.0,,,4.0,True,1
SAI,55,Ferrari,2.0,0 days 00:01:36.583000,96.583,0 days 00:00:36.252000,0 days 00:00:30.222000,0 days 00:00:30.109000,MEDIUM,2.0,1.0,,,5.0,True,1
OCO,31,Alpine,2.0,0 days 00:01:37.006000,97.006,0 days 00:00:36.175000,0 days 00:00:30.442000,0 days 00:00:30.389000,MEDIUM,2.0,1.0,,,6.0,True,1
HAM,44,Mercedes,2.0,0 days 00:01:37.188000,97.188,0 days 00:00:36.475000,0 days 00:00:30.265000,0 days 00:00:30.448000,HARD,2.0,1.0,,,7.0,True,1
GAS,10,Alpine,2.0,0 days 00:01:37.056000,97.056,0 days 00:00:36.017000,0 days 00:00:30.638000,0 days 00:00:30.401000,MEDIUM,2.0,1.0,,,8.0,True,1
