stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,SAR,Williams,SOFT,4.0,65.0,69.0,5,81.736,81.843,80.561
2,NOR,McLaren,MEDIUM,3.0,47.0,70.0,22,82.295,82.171,81.712
3,RUS,Mercedes,HARD,3.0,55.0,70.0,16,82.335,82.425,80.305
4,PIA,McLaren,MEDIUM,3.0,49.0,70.0,22,82.372,82.41,81.716
5,PER,Red Bull Racing,MEDIUM,3.0,49.0,70.0,22,82.408,82.293,81.096
6,VER,Red Bull Racing,MEDIUM,3.0,51.0,70.0,19,82.594,82.774,80.908
7,SAI,Ferrari,MEDIUM,3.0,49.0,70.0,22,82.61,82.61,81.441
8,RUS,Mercedes,MEDIUM,2.0,35.0,52.0,18,82.762,82.822,82.211
9,OCO,Alpine,SOFT,4.0,66.0,69.0,4,82.822,82.772,81.61
10,HAM,Mercedes,HARD,3.0,42.0,70.0,29,82.902,82.955,82.153
11,LEC,Ferrari,MEDIUM,3.0,42.0,70.0,29,83.031,82.977,82.299
12,PER,Red Bull Racing,MEDIUM,2.0,30.0,46.0,17,83.141,82.905,82.197
13,LEC,Ferrari,HARD,2.0,25.0,39.0,14,83.203,83.068,82.182
14,STR,Aston Martin,HARD,3.0,47.0,70.0,24,83.211,83.038,82.338
15,GAS,Alpine,MEDIUM,2.0,30.0,32.0,3,83.423,83.446,83.34
16,PIA,McLaren,HARD,2.0,20.0,46.0,25,83.595,83.603,82.654
17,VER,Red Bull Racing,HARD,2.0,23.0,48.0,25,83.627,83.416,82.655
18,SAI,Ferrari,HARD,2.0,23.0,46.0,24,83.65,83.741,82.908
19,HAM,Mercedes,HARD,2.0,18.0,39.0,20,83.676,83.483,83.145
20,NOR,McLaren,HARD,2.0,19.0,44.0,26,83.678,83.721,82.82
21,ALO,Aston Martin,HARD,3.0,39.0,70.0,32,83.853,83.758,83.063
22,RIC,RB,HARD,3.0,30.0,68.0,37,84.07,83.902,82.64
23,PIA,McLaren,MEDIUM,1.0,2.0,17.0,15,84.086,84.11,83.796
24,NOR,McLaren,MEDIUM,1.0,2.0,16.0,14,84.148,84.232,83.627
25,TSU,RB,HARD,2.0,31.0,70.0,40,84.16,84.102,83.533
26,BOT,Kick Sauber,HARD,3.0,47.0,68.0,21,84.354,84.44,82.792
27,HAM,Mercedes,MEDIUM,1.0,3.0,15.0,13,84.408,84.379,84.001
28,VER,Red Bull Racing,MEDIUM,1.0,2.0,20.0,18,84.445,84.472,83.979
29,HUL,Haas F1 Team,HARD,3.0,31.0,69.0,37,84.481,84.112,83.461
30,MAG,Haas F1 Team,HARD,3.0,36.0,68.0,31,84.485,84.179,83.553
31,LEC,Ferrari,MEDIUM,1.0,3.0,22.0,19,84.516,84.546,84.025
32,ALB,Williams,HARD,3.0,31.0,69.0,37,84.539,84.357,83.93
33,OCO,Alpine,HARD,3.0,32.0,63.0,30,84.618,84.438,84.057
34,SAI,Ferrari,MEDIUM,1.0,3.0,20.0,16,84.657,84.718,84.049
35,ZHO,Kick Sauber,HARD,3.0,38.0,69.0,31,84.738,84.328,83.487
36,SAR,Williams,HARD,3.0,35.0,62.0,27,84.743,84.394,84.09
37,STR,Aston Martin,MEDIUM,2.0,16.0,44.0,28,84.906,84.778,84.176
38,ALO,Aston Martin,MEDIUM,2.0,9.0,36.0,27,84.985,84.968,83.792
39,STR,Aston Martin,SOFT,1.0,4.0,13.0,10,85.152,84.872,84.4
40,PER,Red Bull Racing,HARD,1.0,3.0,27.0,23,85.279,85.188,84.197
41,RUS,Mercedes,HARD,1.0,3.0,32.0,28,85.289,85.199,84.569
42,HUL,Haas F1 Team,HARD,2.0,4.0,28.0,24,85.318,85.282,83.509
43,TSU,RB,MEDIUM,1.0,4.0,28.0,24,85.329,85.342,84.541
44,ALB,Williams,HARD,2.0,8.0,28.0,20,85.333,85.364,84.572
45,BOT,Kick Sauber,HARD,2.0,18.0,43.0,26,85.352,85.447,83.887
46,OCO,Alpine,HARD,2.0,8.0,29.0,21,85.407,85.521,84.287
47,RIC,RB,HARD,2.0,9.0,27.0,19,85.457,85.531,84.708
48,SAR,Williams,HARD,2.0,10.0,32.0,23,85.465,85.503,84.735
49,MAG,Haas F1 Team,HARD,2.0,8.0,33.0,26,85.492,85.546,84.576
50,BOT,Kick Sauber,MEDIUM,1.0,2.0,15.0,14,85.568,85.232,84.876
51,ZHO,Kick Sauber,HARD,2.0,9.0,33.0,25,85.619,85.617,84.663
52,GAS,Alpine,HARD,1.0,3.0,27.0,24,85.778,85.706,85.164
53,SAR,Williams,MEDIUM,1.0,3.0,7.0,4,85.843,86.018,85.07
54,ALO,Aston Martin,SOFT,1.0,4.0,6.0,3,85.947,85.978,85.854
55,RIC,RB,MEDIUM,1.0,2.0,6.0,5,86.216,86.208,85.717
56,ALB,Williams,SOFT,1.0,2.0,5.0,4,86.284,86.31,85.933
57,MAG,Haas F1 Team,SOFT,1.0,2.0,5.0,4,86.335,86.374,85.911
58,OCO,Alpine,MEDIUM,1.0,2.0,5.0,4,86.397,86.359,86.158
59,ZHO,Kick Sauber,MEDIUM,1.0,2.0,6.0,5,86.481,86.361,85.991
