constructor_ids,constructors,driver_code,driver_id,driver_name,driver_nationality,driver_number,points,position,position_text,wins,year
"[""maserati""]","[""Maserati""]",,filippis,Maria de Filippis,Italian,,0.0,,-,0,1958
"[""maserati""]","[""Maserati""]",,ruttman,Troy Ruttman,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,cheesbourg,Bill Cheesbourg,American,,0.0,,-,0,1958
"[""connaught"", ""team_lotus""]","[""Connaught"", ""Team Lotus""]",,bueb,Ivor Bueb,British,,0.0,,-,0,1958
"[""porsche""]","[""Porsche""]",,beaufort,Carel Godin de Beaufort,Dutch,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,keller,Al Keller,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,parsons,Johnnie Parsons,American,,0.0,,-,0,1958
"[""kuzma""]","[""Kuzma""]",,tolan,Johnnie Tolan,American,,0.0,,-,0,1958
"[""cooper""]","[""Cooper""]",,la_caze,Robert La Caze,French,,0.0,,-,0,1958
"[""cooper""]","[""Cooper""]",,guelfi,André Guelfi,French,,0.0,,-,0,1958
"[""osca"", ""maserati""]","[""OSCA"", ""Maserati""]",,cabianca,Giulio Cabianca,Italian,,0.0,,-,0,1958
"[""maserati""]","[""Maserati""]",,scarlatti,Giorgio Scarlatti,Italian,,0.0,,-,0,1958
"[""maserati"", ""cooper""]","[""Maserati"", ""Cooper""]",,seidel,Wolfgang Seidel,German,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,christie,Bob Christie,American,,0.0,,-,0,1958
"[""kuzma""]","[""Kuzma""]",,dempsey_wilson,Dempsey Wilson,American,,0.0,,-,0,1958
"[""kuzma""]","[""Kuzma""]",,foyt,Anthony Foyt,American,,0.0,,-,0,1958
"[""cooper""]","[""Cooper""]",,goethals,Christian Goethals,Belgian,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,magill,Mike Magill,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,paul_russo,Paul Russo,American,,0.0,,-,0,1958
"[""team_lotus""]","[""Team Lotus""]",,stacey,Alan Stacey,British,,0.0,,-,0,1958
"[""cooper""]","[""Cooper""]",,picard,François Picard,French,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,templeman,Shorty Templeman,American,,0.0,,-,0,1958
"[""cooper""]","[""Cooper""]",,bridger,Tom Bridger,British,,0.0,,-,0,1958
"[""lesovsky""]","[""Lesovsky""]",,ward,Rodger Ward,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,garrett,Billy Garrett,American,,0.0,,-,0,1958
"[""kuzma""]","[""Kuzma""]",,sachs,Eddie Sachs,American,,0.0,,-,0,1958
"[""cooper""]","[""Cooper""]",,gibson,Dick Gibson,British,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,thomson,Johnny Thomson,American,,0.0,,-,0,1958
"[""cooper""]","[""Cooper""]",,naylor,Brian Naylor,British,,0.0,,-,0,1958
"[""dunn""]","[""Dunn""]",,weyant,Chuck Weyant,American,,0.0,,-,0,1958
"[""cooper"", ""brm""]","[""Cooper"", ""BRM""]",,flockhart,Ron Flockhart,British,,0.0,,-,0,1958
"[""lesovsky""]","[""Lesovsky""]",,turner,Jack Turner,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,veith,Bob Veith,American,,0.0,,-,0,1958
"[""watson""]","[""Watson""]",,dick_rathmann,Dick Rathmann,American,,0.0,,-,0,1958
"[""watson""]","[""Watson""]",,elisian,Ed Elisian,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,connor,Pat O'Connor,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,goldsmith,Paul Goldsmith,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,jerry_unser,Jerry Unser,American,,0.0,,-,0,1958
"[""kurtis_kraft""]","[""Kurtis Kraft""]",,sutton,Len Sutton,American,,0.0,,-,0,1958
"[""kuzma""]","[""Kuzma""]",,bisch,Art Bisch,American,,0.0,,-,0,1958
