stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,BOT,Mercedes,SOFT,3.0,61.0,71.0,11,71.369,71.397,70.54
2,VET,Ferrari,SUPERSOFT,3.0,55.0,71.0,17,71.693,71.601,70.831
3,STR,Williams,SUPERSOFT,3.0,67.0,69.0,3,72.051,71.91,71.751
4,RIC,Red Bull Racing,SOFT,2.0,41.0,71.0,31,72.33,72.175,71.343
5,VER,Red Bull Racing,SOFT,2.0,37.0,71.0,34,72.341,72.154,71.578
6,RAI,Ferrari,MEDIUM,2.0,33.0,71.0,39,72.589,72.52,71.769
7,OCO,Racing Point,SUPERSOFT,3.0,59.0,70.0,12,72.816,72.722,72.352
8,MAG,Haas F1 Team,SUPERSOFT,2.0,43.0,71.0,29,72.845,72.892,72.206
9,HAM,Mercedes,MEDIUM,2.0,21.0,71.0,50,72.957,72.948,71.795
10,LEC,Sauber,MEDIUM,2.0,37.0,71.0,35,73.069,73.118,72.082
11,GRO,Haas F1 Team,MEDIUM,2.0,34.0,71.0,38,73.155,73.147,72.362
12,PER,Racing Point,SOFT,2.0,41.0,70.0,29,73.293,73.176,72.472
13,VET,Ferrari,MEDIUM,2.0,29.0,52.0,23,73.328,73.198,72.577
14,BOT,Mercedes,MEDIUM,2.0,20.0,58.0,39,73.338,73.31,71.939
15,OCO,Racing Point,SUPERSOFT,2.0,42.0,56.0,14,73.417,73.414,72.869
16,ALO,McLaren,SUPERSOFT,3.0,56.0,69.0,14,73.767,73.384,72.643
17,VER,Red Bull Racing,SUPERSOFT,1.0,3.0,34.0,31,73.9,73.906,73.245
18,SAI,Renault,SUPERSOFT,3.0,50.0,70.0,20,73.977,73.818,72.169
19,RIC,Red Bull Racing,SUPERSOFT,1.0,3.0,38.0,34,73.982,74.035,72.919
20,HAM,Mercedes,SUPERSOFT,1.0,3.0,18.0,15,74.157,74.162,73.786
21,RAI,Ferrari,SOFT,1.0,2.0,30.0,26,74.22,74.226,73.546
22,HAR,Toro Rosso,SUPERSOFT,2.0,51.0,70.0,20,74.27,74.154,72.949
23,VAN,McLaren,MEDIUM,2.0,30.0,70.0,40,74.404,74.468,72.968
24,VET,Ferrari,SOFT,1.0,2.0,26.0,23,74.405,74.337,73.874
25,SAI,Renault,MEDIUM,2.0,27.0,47.0,20,74.411,74.408,73.347
26,BOT,Mercedes,SUPERSOFT,1.0,3.0,17.0,13,74.481,74.497,74.151
27,LEC,Sauber,SUPERSOFT,1.0,2.0,34.0,30,74.605,74.622,73.937
28,MAG,Haas F1 Team,SOFT,1.0,3.0,40.0,36,74.662,74.504,73.824
29,GAS,Toro Rosso,MEDIUM,2.0,24.0,69.0,45,74.806,74.664,73.822
30,GRO,Haas F1 Team,SUPERSOFT,1.0,2.0,31.0,27,74.916,74.913,74.479
31,PER,Racing Point,SUPERSOFT,1.0,3.0,38.0,35,75.074,75.044,74.367
32,SIR,Williams,MEDIUM,2.0,18.0,69.0,49,75.146,74.979,74.262
33,ALO,McLaren,MEDIUM,2.0,17.0,53.0,37,75.146,75.048,74.269
34,STR,Williams,MEDIUM,2.0,19.0,63.0,44,75.237,74.977,74.354
35,OCO,Racing Point,SOFT,1.0,3.0,39.0,36,75.286,75.273,74.317
36,HAR,Toro Rosso,MEDIUM,1.0,3.0,48.0,44,75.348,75.138,74.48
37,HUL,Renault,SOFT,1.0,3.0,31.0,28,75.35,75.537,74.029
38,SAI,Renault,SOFT,1.0,3.0,24.0,22,75.687,75.607,75.219
39,GAS,Toro Rosso,SUPERSOFT,1.0,2.0,21.0,19,75.79,75.796,75.306
40,VAN,McLaren,SOFT,1.0,3.0,27.0,24,76.125,76.048,75.642
41,ALO,McLaren,SOFT,1.0,2.0,13.0,10,76.125,76.196,75.669
42,STR,Williams,SOFT,1.0,3.0,16.0,14,76.378,76.471,75.868
43,SIR,Williams,SOFT,1.0,2.0,15.0,14,76.41,76.398,75.655
44,ERI,Sauber,SUPERSOFT,1.0,2.0,17.0,16,76.489,76.352,75.281
