Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:17.881000,77.881,,0 days 00:00:37.964000,0 days 00:00:16.858000,SUPERSOFT,4.0,1.0,,,1.0,False,1
BOT,77,Mercedes,1.0,0 days 00:01:18.487000,78.487,,0 days 00:00:38.608000,0 days 00:00:16.751000,SUPERSOFT,4.0,1.0,,,2.0,False,1
VET,5,Ferrari,1.0,0 days 00:01:19.092000,79.092,,0 days 00:00:38.801000,0 days 00:00:16.827000,SOFT,4.0,1.0,,,3.0,False,1
RAI,7,Ferrari,1.0,0 days 00:01:19.536000,79.536,,0 days 00:00:38.942000,0 days 00:00:16.757000,SOFT,4.0,1.0,,,4.0,False,1
VER,33,Red Bull Racing,1.0,0 days 00:01:20.187000,80.187,,0 days 00:00:39.316000,0 days 00:00:16.995000,SUPERSOFT,4.0,1.0,,,5.0,False,1
LEC,16,Sauber,1.0,0 days 00:01:20.854000,80.854,,0 days 00:00:39.761000,0 days 00:00:16.827000,SUPERSOFT,6.0,1.0,,,6.0,False,1
GRO,8,Haas F1 Team,1.0,0 days 00:01:21.535000,81.535,,0 days 00:00:40.066000,0 days 00:00:17.062000,SUPERSOFT,4.0,1.0,,,7.0,False,1
GAS,10,Toro Rosso,1.0,0 days 00:01:22.148000,82.148,,0 days 00:00:39.787000,0 days 00:00:17.013000,SUPERSOFT,5.0,1.0,,,8.0,False,1
ERI,9,Sauber,1.0,0 days 00:01:22.707000,82.707,,0 days 00:00:40.789000,0 days 00:00:16.819000,SUPERSOFT,6.0,1.0,,,9.0,False,1
RIC,3,Red Bull Racing,1.0,0 days 00:01:22.981000,82.981,,0 days 00:00:40.564000,0 days 00:00:16.825000,SUPERSOFT,4.0,1.0,,,10.0,False,1
MAG,20,Haas F1 Team,1.0,0 days 00:01:23.506000,83.506,,0 days 00:00:41.393000,0 days 00:00:16.947000,SOFT,1.0,1.0,,,11.0,False,1
PER,11,Racing Point,1.0,0 days 00:01:24.014000,84.014,,0 days 00:00:41.488000,0 days 00:00:17.016000,SUPERSOFT,1.0,1.0,,,12.0,False,1
SAI,55,Renault,1.0,0 days 00:01:24.498000,84.498,,0 days 00:00:41.537000,0 days 00:00:17.193000,SOFT,1.0,1.0,,,13.0,False,1
HUL,27,Renault,1.0,0 days 00:01:24.806000,84.806,,0 days 00:00:41.979000,0 days 00:00:17.113000,SOFT,1.0,1.0,,,14.0,False,1
ALO,14,McLaren,1.0,0 days 00:01:25.634000,85.634,,0 days 00:00:42.335000,0 days 00:00:17.201000,SOFT,1.0,1.0,,,15.0,False,1
HAR,28,Toro Rosso,1.0,0 days 00:01:25.676000,85.676,,0 days 00:00:41.885000,0 days 00:00:17.455000,MEDIUM,1.0,1.0,,,16.0,False,1
SIR,35,Williams,1.0,0 days 00:01:26.108000,86.108,,0 days 00:00:42.989000,0 days 00:00:17.214000,SOFT,1.0,1.0,,,17.0,False,1
STR,18,Williams,1.0,0 days 00:01:26.323000,86.323,,0 days 00:00:42.687000,0 days 00:00:17.047000,SOFT,1.0,1.0,,,18.0,False,1
OCO,31,Racing Point,1.0,0 days 00:01:26.538000,86.538,,0 days 00:00:42.632000,0 days 00:00:16.953000,SOFT,1.0,1.0,,,19.0,False,1
VAN,2,McLaren,1.0,0 days 00:01:27.183000,87.183,,0 days 00:00:43.038000,0 days 00:00:17.240000,SOFT,1.0,1.0,,,20.0,False,1
HAM,44,Mercedes,2.0,0 days 00:01:14.771000,74.771,0 days 00:00:19.357000,0 days 00:00:38.576000,0 days 00:00:16.838000,SUPERSOFT,5.0,1.0,,,1.0,True,1
BOT,77,Mercedes,2.0,0 days 00:01:15.046000,75.046,0 days 00:00:19.261000,0 days 00:00:38.873000,0 days 00:00:16.912000,SUPERSOFT,5.0,1.0,,,2.0,True,1
VET,5,Ferrari,2.0,0 days 00:01:15.054000,75.054,0 days 00:00:19.298000,0 days 00:00:38.759000,0 days 00:00:16.997000,SOFT,5.0,1.0,,,3.0,True,1
RAI,7,Ferrari,2.0,0 days 00:01:15.045000,75.045,0 days 00:00:19.260000,0 days 00:00:38.862000,0 days 00:00:16.923000,SOFT,5.0,1.0,,,4.0,True,1
VER,33,Red Bull Racing,2.0,0 days 00:01:14.517000,74.517,0 days 00:00:19.279000,0 days 00:00:38.574000,0 days 00:00:16.664000,SUPERSOFT,5.0,1.0,,,5.0,True,1
LEC,16,Sauber,2.0,0 days 00:01:15.204000,75.204,0 days 00:00:19.258000,0 days 00:00:38.824000,0 days 00:00:17.122000,SUPERSOFT,7.0,1.0,,,6.0,True,1
GRO,8,Haas F1 Team,2.0,0 days 00:01:15.305000,75.305,0 days 00:00:19.428000,0 days 00:00:38.766000,0 days 00:00:17.111000,SUPERSOFT,5.0,1.0,,,7.0,True,1
GAS,10,Toro Rosso,2.0,0 days 00:01:15.926000,75.926,0 days 00:00:19.550000,0 days 00:00:39.260000,0 days 00:00:17.116000,SUPERSOFT,6.0,1.0,,,8.0,True,1
RIC,3,Red Bull Racing,2.0,0 days 00:01:15.149000,75.149,0 days 00:00:19.096000,0 days 00:00:39.199000,0 days 00:00:16.854000,SUPERSOFT,5.0,1.0,,,9.0,True,1
ERI,9,Sauber,2.0,0 days 00:01:16.762000,76.762,0 days 00:00:20.017000,0 days 00:00:39.745000,0 days 00:00:17,SUPERSOFT,7.0,1.0,,,10.0,True,1
MAG,20,Haas F1 Team,2.0,0 days 00:01:16.693000,76.693,0 days 00:00:19.341000,0 days 00:00:40.382000,0 days 00:00:16.970000,SOFT,2.0,1.0,,,11.0,True,1
PER,11,Racing Point,2.0,0 days 00:01:16.998000,76.998,0 days 00:00:19.320000,0 days 00:00:40.568000,0 days 00:00:17.110000,SUPERSOFT,2.0,1.0,,,12.0,True,1
SAI,55,Renault,2.0,0 days 00:01:17.068000,77.068,0 days 00:00:19.482000,0 days 00:00:40.254000,0 days 00:00:17.332000,SOFT,2.0,1.0,,,14.0,True,1
ALO,14,McLaren,2.0,0 days 00:01:16.616000,76.616,0 days 00:00:19.728000,0 days 00:00:39.744000,0 days 00:00:17.144000,SOFT,2.0,1.0,,,15.0,True,1
HAR,28,Toro Rosso,2.0,0 days 00:01:17.188000,77.188,0 days 00:00:20.148000,0 days 00:00:39.848000,0 days 00:00:17.192000,MEDIUM,2.0,1.0,,,16.0,True,1
SIR,35,Williams,2.0,0 days 00:01:17.226000,77.226,0 days 00:00:19.959000,0 days 00:00:40.277000,0 days 00:00:16.990000,SOFT,2.0,1.0,,,17.0,True,1
STR,18,Williams,2.0,0 days 00:01:17.638000,77.638,0 days 00:00:20.166000,0 days 00:00:40.327000,0 days 00:00:17.145000,SOFT,2.0,1.0,,,18.0,True,1
OCO,31,Racing Point,2.0,0 days 00:01:17.591000,77.591,0 days 00:00:20.048000,0 days 00:00:40.657000,0 days 00:00:16.886000,SOFT,2.0,1.0,,,19.0,True,1
VAN,2,McLaren,2.0,0 days 00:01:17.923000,77.923,0 days 00:00:19.792000,0 days 00:00:40.732000,0 days 00:00:17.399000,SOFT,2.0,1.0,,,20.0,True,1
HAM,44,Mercedes,3.0,0 days 00:01:13.987000,73.987,0 days 00:00:19.319000,0 days 00:00:37.823000,0 days 00:00:16.845000,SUPERSOFT,6.0,1.0,,,1.0,True,1
BOT,77,Mercedes,3.0,0 days 00:01:14.482000,74.482,0 days 00:00:19.077000,0 days 00:00:38.501000,0 days 00:00:16.904000,SUPERSOFT,6.0,1.0,,,2.0,True,1
VET,5,Ferrari,3.0,0 days 00:01:14.321000,74.321,0 days 00:00:19.161000,0 days 00:00:38.386000,0 days 00:00:16.774000,SOFT,6.0,1.0,,,3.0,True,1
VER,33,Red Bull Racing,3.0,0 days 00:01:14.036000,74.036,0 days 00:00:18.886000,0 days 00:00:38.547000,0 days 00:00:16.603000,SUPERSOFT,6.0,1.0,,,4.0,True,1
RAI,7,Ferrari,3.0,0 days 00:01:15.160000,75.16,0 days 00:00:19.466000,0 days 00:00:38.794000,0 days 00:00:16.900000,SOFT,6.0,1.0,,,5.0,False,1
LEC,16,Sauber,3.0,0 days 00:01:15.055000,75.055,0 days 00:00:19.113000,0 days 00:00:38.943000,0 days 00:00:16.999000,SUPERSOFT,8.0,1.0,,,6.0,True,1
GRO,8,Haas F1 Team,3.0,0 days 00:01:14.792000,74.792,0 days 00:00:19.154000,0 days 00:00:38.746000,0 days 00:00:16.892000,SUPERSOFT,6.0,1.0,,,7.0,True,1
RIC,3,Red Bull Racing,3.0,0 days 00:01:13.784000,73.784,0 days 00:00:18.987000,0 days 00:00:38.242000,0 days 00:00:16.555000,SUPERSOFT,6.0,1.0,,,8.0,True,1
GAS,10,Toro Rosso,3.0,0 days 00:01:15.796000,75.796,0 days 00:00:19.598000,0 days 00:00:39.103000,0 days 00:00:17.095000,SUPERSOFT,7.0,1.0,,,9.0,True,1
ERI,9,Sauber,3.0,0 days 00:01:15.281000,75.281,0 days 00:00:19.185000,0 days 00:00:39.196000,0 days 00:00:16.900000,SUPERSOFT,8.0,1.0,,,10.0,True,1
MAG,20,Haas F1 Team,3.0,0 days 00:01:14.939000,74.939,0 days 00:00:19.159000,0 days 00:00:39.110000,0 days 00:00:16.670000,SOFT,3.0,1.0,,,11.0,True,1
PER,11,Racing Point,3.0,0 days 00:01:15.216000,75.216,0 days 00:00:19.208000,0 days 00:00:39.167000,0 days 00:00:16.841000,SUPERSOFT,3.0,1.0,,,12.0,True,1
SAI,55,Renault,3.0,0 days 00:01:15.643000,75.643,0 days 00:00:19.442000,0 days 00:00:39.102000,0 days 00:00:17.099000,SOFT,3.0,1.0,,,13.0,True,1
HUL,27,Renault,3.0,0 days 00:01:16.132000,76.132,,,0 days 00:00:17.022000,SOFT,3.0,1.0,,,14.0,True,1
ALO,14,McLaren,3.0,0 days 00:01:16.399000,76.399,0 days 00:00:19.584000,0 days 00:00:39.750000,0 days 00:00:17.065000,SOFT,3.0,1.0,,,15.0,True,1
HAR,28,Toro Rosso,3.0,0 days 00:01:16.572000,76.572,0 days 00:00:19.465000,0 days 00:00:40.107000,0 days 00:00:17,MEDIUM,3.0,1.0,,,16.0,True,1
SIR,35,Williams,3.0,0 days 00:01:16.753000,76.753,0 days 00:00:19.412000,0 days 00:00:40.215000,0 days 00:00:17.126000,SOFT,3.0,1.0,,,17.0,True,1
OCO,31,Racing Point,3.0,0 days 00:01:16.001000,76.001,0 days 00:00:19.385000,0 days 00:00:39.836000,0 days 00:00:16.780000,SOFT,3.0,1.0,,,18.0,True,1
STR,18,Williams,3.0,0 days 00:01:17.054000,77.054,0 days 00:00:19.865000,0 days 00:00:40.099000,0 days 00:00:17.090000,SOFT,3.0,1.0,,,19.0,True,1
VAN,2,McLaren,3.0,0 days 00:01:16.556000,76.556,0 days 00:00:19.367000,0 days 00:00:39.804000,0 days 00:00:17.385000,SOFT,3.0,1.0,,,20.0,True,1
HAM,44,Mercedes,4.0,0 days 00:01:14.101000,74.101,0 days 00:00:18.875000,0 days 00:00:38.433000,0 days 00:00:16.793000,SUPERSOFT,7.0,1.0,,,1.0,False,1
BOT,77,Mercedes,4.0,0 days 00:01:14.220000,74.22,0 days 00:00:19.263000,0 days 00:00:38.117000,0 days 00:00:16.840000,SUPERSOFT,7.0,1.0,,,2.0,True,1
VER,33,Red Bull Racing,4.0,0 days 00:01:13.997000,73.997,0 days 00:00:19.233000,0 days 00:00:38.072000,0 days 00:00:16.692000,SUPERSOFT,7.0,1.0,,,3.0,True,1
RAI,7,Ferrari,4.0,0 days 00:01:14.001000,74.001,0 days 00:00:18.863000,0 days 00:00:38.330000,0 days 00:00:16.808000,SOFT,7.0,1.0,,,4.0,True,1
VET,5,Ferrari,4.0,0 days 00:01:16.562000,76.562,0 days 00:00:19.884000,0 days 00:00:39.517000,0 days 00:00:17.161000,SOFT,7.0,1.0,,,5.0,False,1
LEC,16,Sauber,4.0,0 days 00:01:15.205000,75.205,0 days 00:00:19.242000,0 days 00:00:38.907000,0 days 00:00:17.056000,SUPERSOFT,9.0,1.0,,,6.0,False,1
RIC,3,Red Bull Racing,4.0,0 days 00:01:14.604000,74.604,0 days 00:00:18.907000,0 days 00:00:38.903000,0 days 00:00:16.794000,SUPERSOFT,7.0,1.0,,,7.0,False,1
GRO,8,Haas F1 Team,4.0,0 days 00:01:16.056000,76.056,0 days 00:00:19.568000,0 days 00:00:39.331000,0 days 00:00:17.157000,SUPERSOFT,7.0,1.0,,,8.0,False,1
GAS,10,Toro Rosso,4.0,0 days 00:01:15.470000,75.47,0 days 00:00:19.361000,0 days 00:00:39.047000,0 days 00:00:17.062000,SUPERSOFT,8.0,1.0,,,9.0,True,1
ERI,9,Sauber,4.0,0 days 00:01:15.540000,75.54,0 days 00:00:19.217000,0 days 00:00:39.283000,0 days 00:00:17.040000,SUPERSOFT,9.0,1.0,,,10.0,False,1
MAG,20,Haas F1 Team,4.0,0 days 00:01:15.422000,75.422,0 days 00:00:19.238000,0 days 00:00:39.479000,0 days 00:00:16.705000,SOFT,4.0,1.0,,,11.0,False,1
PER,11,Racing Point,4.0,0 days 00:01:15.575000,75.575,0 days 00:00:19.074000,0 days 00:00:39.484000,0 days 00:00:17.017000,SUPERSOFT,4.0,1.0,,,12.0,False,1
SAI,55,Renault,4.0,0 days 00:01:15.421000,75.421,0 days 00:00:18.978000,0 days 00:00:39.389000,0 days 00:00:17.054000,SOFT,4.0,1.0,,,13.0,True,1
HUL,27,Renault,4.0,0 days 00:01:15.737000,75.737,0 days 00:00:19.102000,0 days 00:00:39.609000,0 days 00:00:17.026000,SOFT,4.0,1.0,,,14.0,True,1
ALO,14,McLaren,4.0,0 days 00:01:15.861000,75.861,0 days 00:00:19.300000,0 days 00:00:39.284000,0 days 00:00:17.277000,SOFT,4.0,1.0,,,15.0,True,1
HAR,28,Toro Rosso,4.0,0 days 00:01:15.765000,75.765,0 days 00:00:19.123000,0 days 00:00:39.660000,0 days 00:00:16.982000,MEDIUM,4.0,1.0,,,16.0,True,1
OCO,31,Racing Point,4.0,0 days 00:01:15.889000,75.889,0 days 00:00:19.166000,0 days 00:00:39.840000,0 days 00:00:16.883000,SOFT,4.0,1.0,,,17.0,True,1
SIR,35,Williams,4.0,0 days 00:01:16.755000,76.755,0 days 00:00:19.129000,0 days 00:00:40.651000,0 days 00:00:16.975000,SOFT,4.0,1.0,,,18.0,False,1
STR,18,Williams,4.0,0 days 00:01:16.692000,76.692,0 days 00:00:19.306000,0 days 00:00:40.277000,0 days 00:00:17.109000,SOFT,4.0,1.0,,,19.0,True,1
VAN,2,McLaren,4.0,0 days 00:01:16.586000,76.586,0 days 00:00:19.216000,0 days 00:00:40.107000,0 days 00:00:17.263000,SOFT,4.0,1.0,,,20.0,False,1
HAM,44,Mercedes,5.0,0 days 00:01:14.162000,74.162,0 days 00:00:19.096000,0 days 00:00:38.181000,0 days 00:00:16.885000,SUPERSOFT,8.0,1.0,,,1.0,False,1
BOT,77,Mercedes,5.0,0 days 00:01:14.330000,74.33,0 days 00:00:18.980000,0 days 00:00:38.511000,0 days 00:00:16.839000,SUPERSOFT,8.0,1.0,,,2.0,False,1
VER,33,Red Bull Racing,5.0,0 days 00:01:14.393000,74.393,0 days 00:00:18.981000,0 days 00:00:38.551000,0 days 00:00:16.861000,SUPERSOFT,8.0,1.0,,,3.0,False,1
RAI,7,Ferrari,5.0,0 days 00:01:14.420000,74.42,0 days 00:00:18.856000,0 days 00:00:38.462000,0 days 00:00:17.102000,SOFT,8.0,1.0,,,4.0,False,1
VET,5,Ferrari,5.0,0 days 00:01:13.887000,73.887,0 days 00:00:19.013000,0 days 00:00:38.017000,0 days 00:00:16.857000,SOFT,8.0,1.0,,,5.0,True,1
RIC,3,Red Bull Racing,5.0,0 days 00:01:13.899000,73.899,0 days 00:00:18.842000,0 days 00:00:38.055000,0 days 00:00:17.002000,SUPERSOFT,8.0,1.0,,,6.0,False,1
LEC,16,Sauber,5.0,0 days 00:01:15.661000,75.661,0 days 00:00:19.426000,0 days 00:00:39.211000,0 days 00:00:17.024000,SUPERSOFT,10.0,1.0,,,7.0,False,1
GRO,8,Haas F1 Team,5.0,0 days 00:01:15.012000,75.012,0 days 00:00:19.132000,0 days 00:00:38.856000,0 days 00:00:17.024000,SUPERSOFT,8.0,1.0,,,8.0,False,1
GAS,10,Toro Rosso,5.0,0 days 00:01:15.687000,75.687,0 days 00:00:19.406000,0 days 00:00:39.252000,0 days 00:00:17.029000,SUPERSOFT,9.0,1.0,,,9.0,False,1
ERI,9,Sauber,5.0,0 days 00:01:15.370000,75.37,0 days 00:00:19.233000,0 days 00:00:39.373000,0 days 00:00:16.764000,SUPERSOFT,10.0,1.0,,,10.0,False,1
MAG,20,Haas F1 Team,5.0,0 days 00:01:15.591000,75.591,0 days 00:00:19.244000,0 days 00:00:39.569000,0 days 00:00:16.778000,SOFT,5.0,1.0,,,11.0,False,1
PER,11,Racing Point,5.0,0 days 00:01:15.553000,75.553,0 days 00:00:19.078000,0 days 00:00:39.460000,0 days 00:00:17.015000,SUPERSOFT,5.0,1.0,,,12.0,False,1
SAI,55,Renault,5.0,0 days 00:01:15.529000,75.529,0 days 00:00:19.035000,0 days 00:00:39.450000,0 days 00:00:17.044000,SOFT,5.0,1.0,,,13.0,False,1
HUL,27,Renault,5.0,0 days 00:01:15.684000,75.684,0 days 00:00:19.150000,0 days 00:00:39.478000,0 days 00:00:17.056000,SOFT,5.0,1.0,,,14.0,True,1
ALO,14,McLaren,5.0,0 days 00:01:15.669000,75.669,0 days 00:00:19.159000,0 days 00:00:39.290000,0 days 00:00:17.220000,SOFT,5.0,1.0,,,15.0,True,1
HAR,28,Toro Rosso,5.0,0 days 00:01:15.749000,75.749,0 days 00:00:19.192000,0 days 00:00:39.537000,0 days 00:00:17.020000,MEDIUM,5.0,1.0,,,16.0,True,1
OCO,31,Racing Point,5.0,0 days 00:01:15.441000,75.441,0 days 00:00:18.975000,0 days 00:00:39.570000,0 days 00:00:16.896000,SOFT,5.0,1.0,,,17.0,True,1
SIR,35,Williams,5.0,0 days 00:01:15.655000,75.655,0 days 00:00:19.073000,0 days 00:00:39.544000,0 days 00:00:17.038000,SOFT,5.0,1.0,,,18.0,True,1
STR,18,Williams,5.0,0 days 00:01:16.095000,76.095,0 days 00:00:19.239000,0 days 00:00:39.680000,0 days 00:00:17.176000,SOFT,5.0,1.0,,,19.0,True,1
VAN,2,McLaren,5.0,0 days 00:01:16.147000,76.147,0 days 00:00:19.213000,0 days 00:00:39.655000,0 days 00:00:17.279000,SOFT,5.0,1.0,,,20.0,True,1
HAM,44,Mercedes,6.0,0 days 00:01:14.318000,74.318,0 days 00:00:19.078000,0 days 00:00:38.385000,0 days 00:00:16.855000,SUPERSOFT,9.0,1.0,,,1.0,False,1
BOT,77,Mercedes,6.0,0 days 00:01:14.497000,74.497,0 days 00:00:19.174000,0 days 00:00:38.476000,0 days 00:00:16.847000,SUPERSOFT,9.0,1.0,,,2.0,False,1
VER,33,Red Bull Racing,6.0,0 days 00:01:14.311000,74.311,0 days 00:00:19.100000,0 days 00:00:38.462000,0 days 00:00:16.749000,SUPERSOFT,9.0,1.0,,,3.0,False,1
RAI,7,Ferrari,6.0,0 days 00:01:14.439000,74.439,0 days 00:00:18.983000,0 days 00:00:38.429000,0 days 00:00:17.027000,SOFT,9.0,1.0,,,4.0,False,1
VET,5,Ferrari,6.0,0 days 00:01:14.537000,74.537,0 days 00:00:19.006000,0 days 00:00:38.581000,0 days 00:00:16.950000,SOFT,9.0,1.0,,,5.0,False,1
RIC,3,Red Bull Racing,6.0,0 days 00:01:14.415000,74.415,0 days 00:00:19.038000,0 days 00:00:38.342000,0 days 00:00:17.035000,SUPERSOFT,9.0,1.0,,,6.0,False,1
LEC,16,Sauber,6.0,0 days 00:01:14.946000,74.946,0 days 00:00:19.197000,0 days 00:00:38.725000,0 days 00:00:17.024000,SUPERSOFT,11.0,1.0,,,7.0,True,1
GRO,8,Haas F1 Team,6.0,0 days 00:01:15.143000,75.143,0 days 00:00:19.012000,0 days 00:00:39.015000,0 days 00:00:17.116000,SUPERSOFT,9.0,1.0,,,8.0,False,1
GAS,10,Toro Rosso,6.0,0 days 00:01:15.914000,75.914,0 days 00:00:19.357000,0 days 00:00:39.459000,0 days 00:00:17.098000,SUPERSOFT,10.0,1.0,,,9.0,False,1
ERI,9,Sauber,6.0,0 days 00:01:15.889000,75.889,0 days 00:00:19.279000,0 days 00:00:39.702000,0 days 00:00:16.908000,SUPERSOFT,11.0,1.0,,,10.0,False,1
MAG,20,Haas F1 Team,6.0,0 days 00:01:15.960000,75.96,0 days 00:00:19.218000,0 days 00:00:39.659000,0 days 00:00:17.083000,SOFT,6.0,1.0,,,11.0,False,1
PER,11,Racing Point,6.0,0 days 00:01:15.532000,75.532,0 days 00:00:19.225000,0 days 00:00:39.358000,0 days 00:00:16.949000,SUPERSOFT,6.0,1.0,,,12.0,False,1
SAI,55,Renault,6.0,0 days 00:01:15.602000,75.602,0 days 00:00:19.125000,0 days 00:00:39.401000,0 days 00:00:17.076000,SOFT,6.0,1.0,,,13.0,False,1
HUL,27,Renault,6.0,0 days 00:01:15.489000,75.489,0 days 00:00:19.281000,0 days 00:00:39.073000,0 days 00:00:17.135000,SOFT,6.0,1.0,,,14.0,True,1
ALO,14,McLaren,6.0,0 days 00:01:15.697000,75.697,0 days 00:00:19.306000,0 days 00:00:39.079000,0 days 00:00:17.312000,SOFT,6.0,1.0,,,15.0,False,1
HAR,28,Toro Rosso,6.0,0 days 00:01:15.716000,75.716,0 days 00:00:19.200000,0 days 00:00:39.502000,0 days 00:00:17.014000,MEDIUM,6.0,1.0,,,16.0,True,1
OCO,31,Racing Point,6.0,0 days 00:01:15.704000,75.704,0 days 00:00:19.084000,0 days 00:00:39.661000,0 days 00:00:16.959000,SOFT,6.0,1.0,,,17.0,False,1
SIR,35,Williams,6.0,0 days 00:01:15.929000,75.929,0 days 00:00:19.108000,0 days 00:00:39.581000,0 days 00:00:17.240000,SOFT,6.0,1.0,,,18.0,False,1
STR,18,Williams,6.0,0 days 00:01:16.023000,76.023,0 days 00:00:19.395000,0 days 00:00:39.409000,0 days 00:00:17.219000,SOFT,6.0,1.0,,,19.0,True,1
VAN,2,McLaren,6.0,0 days 00:01:16.043000,76.043,0 days 00:00:19.159000,0 days 00:00:39.601000,0 days 00:00:17.283000,SOFT,6.0,1.0,,,20.0,True,1
HAM,44,Mercedes,7.0,0 days 00:01:14.372000,74.372,0 days 00:00:19.080000,0 days 00:00:38.440000,0 days 00:00:16.852000,SUPERSOFT,10.0,1.0,,,1.0,False,1
BOT,77,Mercedes,7.0,0 days 00:01:14.404000,74.404,0 days 00:00:19.228000,0 days 00:00:38.255000,0 days 00:00:16.921000,SUPERSOFT,10.0,1.0,,,2.0,False,1
VER,33,Red Bull Racing,7.0,0 days 00:01:14.384000,74.384,0 days 00:00:19.211000,0 days 00:00:38.471000,0 days 00:00:16.702000,SUPERSOFT,10.0,1.0,,,3.0,False,1
RAI,7,Ferrari,7.0,0 days 00:01:14.437000,74.437,0 days 00:00:19.027000,0 days 00:00:38.435000,0 days 00:00:16.975000,SOFT,10.0,1.0,,,4.0,False,1
