stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,SAI,Ferrari,HARD,4.0,38.0,53.0,16,94.726,94.808,93.841
2,VER,Red Bull Racing,HARD,4.0,36.0,53.0,18,94.727,94.694,93.706
3,HAM,Mercedes,MEDIUM,4.0,41.0,53.0,13,94.826,94.798,93.952
4,PER,Red Bull Racing,HARD,4.0,35.0,53.0,19,94.92,94.99,93.945
5,RUS,Mercedes,MEDIUM,4.0,39.0,53.0,15,95.206,95.141,94.404
6,SAR,Williams,SOFT,5.0,43.0,52.0,10,95.671,95.554,94.9
7,ALO,Aston Martin,HARD,4.0,35.0,53.0,19,95.779,95.808,94.726
8,PIA,McLaren,HARD,4.0,34.0,53.0,20,95.803,95.798,94.802
9,LEC,Ferrari,HARD,3.0,28.0,53.0,26,95.889,95.9,95.044
10,NOR,McLaren,HARD,4.0,28.0,53.0,26,95.941,95.908,95.186
11,SAR,Williams,MEDIUM,4.0,36.0,40.0,5,96.056,96.149,95.497
12,HUL,Haas F1 Team,HARD,4.0,35.0,52.0,18,96.185,95.942,95.325
13,HAM,Mercedes,HARD,3.0,25.0,38.0,14,96.398,96.479,95.432
14,STR,Aston Martin,SOFT,5.0,36.0,51.0,16,96.445,96.368,95.798
15,RUS,Mercedes,HARD,3.0,24.0,36.0,13,96.475,96.493,95.149
16,VER,Red Bull Racing,MEDIUM,3.0,18.0,33.0,16,96.523,96.514,95.617
17,NOR,McLaren,HARD,3.0,13.0,25.0,10,96.953,96.818,95.761
18,SAI,Ferrari,MEDIUM,3.0,17.0,35.0,19,97.036,96.948,96.469
19,PER,Red Bull Racing,MEDIUM,3.0,17.0,32.0,16,97.039,97.033,96.206
20,VER,Red Bull Racing,MEDIUM,2.0,4.0,13.0,9,97.146,97.178,96.437
21,ZHO,Kick Sauber,HARD,3.0,9.0,10.0,2,97.33,97.33,97.16
22,TSU,RB,HARD,4.0,24.0,52.0,29,97.346,97.319,96.342
23,ALO,Aston Martin,MEDIUM,3.0,15.0,32.0,18,97.401,97.443,96.821
24,PER,Red Bull Racing,MEDIUM,2.0,4.0,13.0,8,97.406,97.5,96.568
25,OCO,Alpine,MEDIUM,4.0,35.0,52.0,18,97.416,97.074,96.232
26,PIA,McLaren,HARD,3.0,14.0,31.0,17,97.423,97.389,96.747
27,STR,Aston Martin,HARD,4.0,24.0,33.0,10,97.593,97.334,96.761
28,NOR,McLaren,MEDIUM,2.0,4.0,10.0,7,97.614,97.824,96.853
29,SAI,Ferrari,MEDIUM,2.0,4.0,12.0,8,97.732,97.746,97.225
30,SAR,Williams,HARD,3.0,24.0,33.0,10,97.764,97.72,96.59
31,GAS,Alpine,HARD,4.0,34.0,52.0,19,97.777,97.477,96.642
32,MAG,Haas F1 Team,HARD,3.0,24.0,52.0,29,97.827,97.789,96.654
33,BOT,Kick Sauber,HARD,4.0,24.0,52.0,29,97.836,97.858,96.608
34,LEC,Ferrari,MEDIUM,2.0,4.0,25.0,19,97.992,97.92,97.48
35,ALO,Aston Martin,SOFT,2.0,4.0,12.0,6,98.042,98.032,97.453
36,PIA,McLaren,MEDIUM,2.0,4.0,9.0,6,98.07,98.166,97.631
37,BOT,Kick Sauber,HARD,3.0,8.0,21.0,12,98.448,98.675,96.706
38,RUS,Mercedes,HARD,2.0,4.0,20.0,15,98.51,98.428,97.737
39,TSU,RB,HARD,3.0,9.0,21.0,10,98.559,98.745,97.17
40,OCO,Alpine,HARD,3.0,21.0,32.0,12,98.593,98.637,97.716
41,HAM,Mercedes,HARD,2.0,4.0,21.0,16,98.713,98.667,98.096
42,STR,Aston Martin,MEDIUM,3.0,14.0,21.0,7,98.719,98.843,97.935
43,BOT,Kick Sauber,SOFT,2.0,4.0,5.0,2,98.87,98.87,98.279
44,GAS,Alpine,MEDIUM,3.0,18.0,31.0,14,98.876,98.884,98.374
45,HUL,Haas F1 Team,HARD,3.0,7.0,31.0,24,98.916,99.106,96.751
46,STR,Aston Martin,SOFT,2.0,4.0,11.0,8,99.012,98.966,98.61
47,TSU,RB,SOFT,2.0,4.0,6.0,3,99.168,99.108,98.887
48,SAR,Williams,HARD,2.0,4.0,21.0,16,99.685,99.634,98.968
49,MAG,Haas F1 Team,MEDIUM,2.0,4.0,21.0,16,99.744,99.696,99.262
50,OCO,Alpine,HARD,2.0,4.0,18.0,14,100.394,100.434,99.541
51,GAS,Alpine,HARD,2.0,4.0,15.0,10,100.728,100.944,99.473
52,ZHO,Kick Sauber,SOFT,2.0,3.0,6.0,4,107.276,100.11,99.597
