Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
VER,1,Red Bull Racing,1.0,0 days 00:02:10.735000,130.735,,0 days 00:01:04.045000,0 days 00:00:31.458000,MEDIUM,1.0,1.0,,0 days 01:04:49.856000,1.0,False,125
PER,11,Red Bull Racing,1.0,0 days 00:02:12.767000,132.767,,0 days 00:01:05.032000,0 days 00:00:31.841000,MEDIUM,1.0,1.0,,0 days 01:04:51.966000,2.0,False,125
NOR,4,McLaren,1.0,0 days 00:02:14.751000,134.751,,0 days 00:01:05.666000,0 days 00:00:32.333000,MEDIUM,1.0,1.0,,0 days 01:04:53.865000,3.0,False,125
SAI,55,Ferrari,1.0,0 days 00:02:17.613000,137.613,,0 days 00:01:07.997000,0 days 00:00:32.076000,MEDIUM,1.0,1.0,,0 days 01:04:56.098000,4.0,False,125
ALO,14,Aston Martin,1.0,0 days 00:02:20.526000,140.526,,0 days 00:01:09.943000,0 days 00:00:32.569000,SOFT,1.0,1.0,,0 days 01:04:59.334000,5.0,False,125
PIA,81,McLaren,1.0,0 days 00:02:24.356000,144.356,,0 days 00:01:12.784000,0 days 00:00:33.312000,MEDIUM,1.0,1.0,,0 days 01:05:02.858000,6.0,False,125
HAM,44,Mercedes,1.0,0 days 00:02:32.716000,152.716,,0 days 00:01:17.160000,0 days 00:00:37.060000,MEDIUM,1.0,1.0,,0 days 01:05:11.331000,7.0,False,125
LEC,16,Ferrari,1.0,0 days 00:02:34.543000,154.543,,0 days 00:01:17.828000,0 days 00:00:37.701000,MEDIUM,1.0,1.0,,0 days 01:05:12.799000,8.0,False,125
RUS,63,Mercedes,1.0,0 days 00:02:39.587000,159.587,,0 days 00:01:18.942000,0 days 00:00:41.309000,MEDIUM,1.0,1.0,,0 days 01:05:17.166000,9.0,False,125
HUL,27,Haas F1 Team,1.0,0 days 00:02:42.853000,162.853,,0 days 00:01:20.740000,0 days 00:00:42.423000,SOFT,1.0,1.0,,0 days 01:05:20.087000,10.0,False,125
BOT,77,Kick Sauber,1.0,0 days 00:02:44.736000,164.736,,0 days 00:01:21.589000,0 days 00:00:43.219000,SOFT,1.0,1.0,,0 days 01:05:22.020000,11.0,False,125
TSU,22,RB,1.0,0 days 00:02:47.566000,167.566,,0 days 00:01:23.186000,0 days 00:00:44.247000,MEDIUM,1.0,1.0,,0 days 01:05:24.893000,12.0,False,125
OCO,31,Alpine,1.0,0 days 00:02:50.167000,170.167,,0 days 00:01:24.316000,0 days 00:00:45.396000,SOFT,1.0,1.0,,0 days 01:05:27.302000,13.0,False,125
GAS,10,Alpine,1.0,0 days 00:02:53.223000,173.223,,0 days 00:01:25.099000,0 days 00:00:47.334000,SOFT,1.0,1.0,,0 days 01:05:29.811000,14.0,False,125
STR,18,Aston Martin,1.0,0 days 00:02:59.595000,179.595,,0 days 00:01:26.629000,0 days 00:00:51.822000,SOFT,1.0,1.0,,0 days 01:05:34.947000,15.0,False,125
MAG,20,Haas F1 Team,1.0,0 days 00:03:05.172000,185.172,,0 days 00:01:28.402000,0 days 00:00:55.147000,MEDIUM,1.0,1.0,,0 days 01:05:39.276000,16.0,False,125
SAR,2,Williams,1.0,0 days 00:03:08.456000,188.456,,0 days 00:01:29.197000,0 days 00:00:57.246000,SOFT,1.0,1.0,,0 days 01:05:42.536000,17.0,False,125
ZHO,24,Kick Sauber,1.0,0 days 00:03:15.118000,195.118,,0 days 00:01:30.308000,0 days 00:01:02.545000,MEDIUM,1.0,1.0,,0 days 01:05:49.692000,18.0,False,125
OCO,31,Alpine,3.0,0 days 00:02:20.237000,140.237,0 days 00:01:16.397000,0 days 00:00:44.751000,0 days 00:00:19.089000,HARD,2.0,2.0,,,11.0,True,1
