stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,SOFT,3.0,62.0,66.0,5,79.801,80.146,78.149
2,PER,Red Bull Racing,SOFT,3.0,59.0,66.0,8,81.31,81.404,79.483
3,HAM,Mercedes,MEDIUM,3.0,44.0,66.0,23,81.321,81.225,80.665
4,BOT,Mercedes,SOFT,3.0,55.0,66.0,12,81.398,81.292,79.43
5,LEC,Ferrari,SOFT,3.0,60.0,66.0,7,81.576,81.064,80.459
6,HAM,Mercedes,MEDIUM,2.0,30.0,41.0,12,81.604,81.559,81.204
7,ALO,Alpine,SOFT,3.0,63.0,65.0,3,81.996,81.355,81.182
8,VER,Red Bull Racing,MEDIUM,2.0,26.0,59.0,34,82.231,82.299,81.411
9,BOT,Mercedes,MEDIUM,2.0,25.0,52.0,28,82.372,82.342,81.407
10,SAI,Ferrari,SOFT,3.0,48.0,66.0,19,82.422,82.12,81.568
11,RIC,McLaren,SOFT,3.0,48.0,66.0,19,82.448,82.298,81.853
12,LEC,Ferrari,MEDIUM,2.0,30.0,57.0,28,82.761,82.726,82.286
13,PER,Red Bull Racing,MEDIUM,2.0,29.0,56.0,28,82.803,82.913,81.883
14,NOR,McLaren,SOFT,3.0,53.0,65.0,13,82.83,82.989,81.279
15,GAS,AlphaTauri,SOFT,3.0,49.0,65.0,17,82.948,82.895,81.375
16,RIC,McLaren,MEDIUM,2.0,27.0,45.0,19,83.235,83.14,82.953
17,LAT,Williams,SOFT,4.0,52.0,64.0,13,83.239,83.041,82.905
18,SAI,Ferrari,MEDIUM,2.0,24.0,45.0,22,83.284,83.069,82.476
19,VER,Red Bull Racing,SOFT,1.0,2.0,23.0,19,83.308,83.263,83.009
20,HAM,Mercedes,SOFT,1.0,2.0,27.0,23,83.382,83.318,82.938
21,GIO,Alfa Romeo Racing,SOFT,3.0,41.0,65.0,25,83.464,83.303,82.802
22,RAI,Alfa Romeo Racing,SOFT,2.0,39.0,65.0,27,83.792,83.444,82.868
23,STR,Aston Martin,SOFT,3.0,41.0,65.0,25,83.844,83.515,82.607
24,MSC,Haas F1 Team,MEDIUM,3.0,52.0,64.0,13,83.852,83.547,82.637
25,VET,Aston Martin,SOFT,3.0,40.0,65.0,26,83.908,83.488,82.82
26,NOR,McLaren,MEDIUM,2.0,25.0,50.0,26,83.938,84.066,83.157
27,BOT,Mercedes,SOFT,1.0,2.0,22.0,18,84.113,83.943,83.699
28,LEC,Ferrari,SOFT,1.0,2.0,27.0,23,84.137,84.105,83.742
29,GAS,AlphaTauri,MEDIUM,2.0,20.0,46.0,27,84.172,84.043,83.046
30,VET,Aston Martin,MEDIUM,2.0,23.0,37.0,15,84.232,84.277,83.247
31,STR,Aston Martin,MEDIUM,2.0,24.0,38.0,15,84.326,84.234,83.642
32,OCO,Alpine,MEDIUM,2.0,25.0,65.0,41,84.499,84.204,83.311
33,LAT,Williams,MEDIUM,3.0,29.0,49.0,21,84.535,84.104,83.514
34,ALO,Alpine,MEDIUM,2.0,23.0,60.0,38,84.614,84.363,83.858
35,RIC,McLaren,SOFT,1.0,2.0,24.0,20,84.662,84.593,84.212
36,RUS,Williams,MEDIUM,3.0,30.0,65.0,36,84.674,84.327,83.208
37,PER,Red Bull Racing,SOFT,1.0,2.0,26.0,22,84.692,84.554,83.608
38,MSC,Haas F1 Team,MEDIUM,2.0,25.0,49.0,25,84.751,84.384,83.959
39,OCO,Alpine,SOFT,1.0,2.0,22.0,18,85.048,84.953,84.449
40,SAI,Ferrari,SOFT,1.0,2.0,21.0,17,85.123,84.977,84.46
41,MAZ,Haas F1 Team,MEDIUM,3.0,44.0,64.0,21,85.402,84.739,84.04
42,GIO,Alfa Romeo Racing,MEDIUM,2.0,11.0,38.0,27,85.543,85.269,84.691
43,MAZ,Haas F1 Team,MEDIUM,2.0,24.0,41.0,18,85.578,85.26,84.384
44,RAI,Alfa Romeo Racing,MEDIUM,1.0,2.0,36.0,32,85.581,85.455,84.391
45,RUS,Williams,MEDIUM,2.0,11.0,27.0,17,85.611,85.522,84.691
46,NOR,McLaren,SOFT,1.0,1.0,22.0,19,85.761,85.13,84.485
47,LAT,Williams,MEDIUM,2.0,11.0,26.0,16,85.835,85.527,85.048
48,GIO,Alfa Romeo Racing,SOFT,1.0,2.0,7.0,6,86.013,85.647,85.294
49,STR,Aston Martin,SOFT,1.0,1.0,21.0,18,86.065,85.288,85.041
50,ALO,Alpine,SOFT,1.0,2.0,20.0,17,86.155,85.438,84.966
51,VET,Aston Martin,SOFT,1.0,2.0,20.0,17,86.271,85.487,84.956
52,RUS,Williams,SOFT,1.0,3.0,7.0,5,86.384,86.223,86.109
53,GAS,AlphaTauri,SOFT,1.0,2.0,17.0,14,86.464,85.546,85.027
54,LAT,Williams,SOFT,1.0,2.0,7.0,6,86.797,86.456,86.037
55,MSC,Haas F1 Team,SOFT,1.0,1.0,22.0,19,87.361,86.496,85.773
56,MAZ,Haas F1 Team,SOFT,1.0,1.0,21.0,18,87.874,86.924,86.368
57,TSU,AlphaTauri,SOFT,1.0,1.0,6.0,6,88.196,86.474,84.825
