circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2007-03-18,2007-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2007,03:00:00Z,https://en.wikipedia.org/wiki/2007_Australian_Grand_Prix,2007
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2007-04-08,2007-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,2,2007,07:00:00Z,https://en.wikipedia.org/wiki/2007_Malaysian_Grand_Prix,2007
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2007-04-15,2007-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,3,2007,11:30:00Z,https://en.wikipedia.org/wiki/2007_Bahrain_Grand_Prix,2007
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2007-05-13,2007-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,4,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_Spanish_Grand_Prix,2007
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2007-05-27,2007-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,5,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_Monaco_Grand_Prix,2007
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2007-06-10,2007-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,6,2007,17:00:00Z,https://en.wikipedia.org/wiki/2007_Canadian_Grand_Prix,2007
indianapolis,Indianapolis Motor Speedway,https://en.wikipedia.org/wiki/Indianapolis_Motor_Speedway,USA,2007-06-17,2007-indianapolis,United States Grand Prix,indianapolis,39.795,Indianapolis,-86.2347,7,2007,17:00:00Z,https://en.wikipedia.org/wiki/2007_United_States_Grand_Prix,2007
magny_cours,Circuit de Nevers Magny-Cours,https://en.wikipedia.org/wiki/Circuit_de_Nevers_Magny-Cours,France,2007-07-01,2007-magny-cours,French Grand Prix,magny-cours,46.8642,Magny Cours,3.16361,8,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_French_Grand_Prix,2007
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2007-07-08,2007-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,9,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_British_Grand_Prix,2007
nurburgring,Nürburgring,https://en.wikipedia.org/wiki/N%C3%BCrburgring,Germany,2007-07-22,2007-n-rburg,European Grand Prix,n-rburg,50.3356,Nürburg,6.9475,10,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_European_Grand_Prix,2007
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2007-08-05,2007-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,11,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_Hungarian_Grand_Prix,2007
istanbul,Istanbul Park,https://en.wikipedia.org/wiki/Istanbul_Park,Turkey,2007-08-26,2007-istanbul,Turkish Grand Prix,istanbul,40.9517,Istanbul,29.405,12,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_Turkish_Grand_Prix,2007
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2007-09-09,2007-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_Italian_Grand_Prix,2007
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2007-09-16,2007-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,14,2007,12:00:00Z,https://en.wikipedia.org/wiki/2007_Belgian_Grand_Prix,2007
fuji,Fuji Speedway,https://en.wikipedia.org/wiki/Fuji_Speedway,Japan,2007-09-30,2007-oyama,Japanese Grand Prix,oyama,35.3717,Oyama,138.927,15,2007,04:30:00Z,https://en.wikipedia.org/wiki/2007_Japanese_Grand_Prix,2007
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2007-10-07,2007-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,16,2007,06:00:00Z,https://en.wikipedia.org/wiki/2007_Chinese_Grand_Prix,2007
interlagos,Autódromo José Carlos Pace,https://en.wikipedia.org/wiki/Interlagos_Circuit,Brazil,2007-10-21,2007-s-o-paulo,Brazilian Grand Prix,s-o-paulo,-23.7036,São Paulo,-46.6997,17,2007,16:00:00Z,https://en.wikipedia.org/wiki/2007_Brazilian_Grand_Prix,2007
