constructor,constructor_id,constructor_nationality,driver_code,driver_id,driver_name,driver_nationality,driver_number,event_id,event_name,position,q1,q2,q3,round,year
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2009-shanghai,Chinese Grand Prix,13,1:36.178,1:36.033,,3,2009
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,10,2009-shanghai,Chinese Grand Prix,14,1:36.364,1:36.066,,3,2009
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,17,2009-shanghai,Chinese Grand Prix,15,1:36.673,1:36.193,,3,2009
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,11,2009-shanghai,Chinese Grand Prix,16,1:36.906,,,3,2009
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,8,2009-shanghai,Chinese Grand Prix,17,1:36.908,,,3,2009
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2009-shanghai,Chinese Grand Prix,18,1:36.966,,,3,2009
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2009-shanghai,Chinese Grand Prix,19,1:37.669,,,3,2009
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2009-shanghai,Chinese Grand Prix,20,1:37.672,,,3,2009
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,9,2009-sakhir,Bahrain Grand Prix,1,1:32.799,1:32.671,1:33.431,4,2009
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,10,2009-sakhir,Bahrain Grand Prix,2,1:33.165,1:32.613,1:33.712,4,2009
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2009-sakhir,Bahrain Grand Prix,3,1:32.680,1:32.474,1:34.015,4,2009
Brawn,brawn,British,BUT,button,Jenson Button,British,22,2009-sakhir,Bahrain Grand Prix,4,1:32.978,1:32.842,1:34.044,4,2009
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2009-sakhir,Bahrain Grand Prix,5,1:32.851,1:32.877,1:34.196,4,2009
Brawn,brawn,British,BAR,barrichello,Rubens Barrichello,Brazilian,23,2009-sakhir,Bahrain Grand Prix,6,1:33.116,1:32.842,1:34.239,4,2009
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2009-sakhir,Bahrain Grand Prix,7,1:33.627,1:32.860,1:34.578,4,2009
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2009-sakhir,Bahrain Grand Prix,8,1:33.297,1:33.014,1:34.818,4,2009
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2009-sakhir,Bahrain Grand Prix,9,1:33.672,1:33.166,1:35.134,4,2009
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2009-sakhir,Bahrain Grand Prix,10,1:33.117,1:32.827,1:35.380,4,2009
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,2,2009-sakhir,Bahrain Grand Prix,11,1:33.479,1:33.242,,4,2009
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,17,2009-sakhir,Bahrain Grand Prix,12,1:33.221,1:33.348,,4,2009
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2009-sakhir,Bahrain Grand Prix,13,1:33.495,1:33.487,,4,2009
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,6,2009-sakhir,Bahrain Grand Prix,14,1:33.377,1:33.562,,4,2009
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,8,2009-sakhir,Bahrain Grand Prix,15,1:33.608,1:33.941,,4,2009
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2009-sakhir,Bahrain Grand Prix,16,1:33.722,,,4,2009
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,12,2009-sakhir,Bahrain Grand Prix,17,1:33.753,,,4,2009
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2009-sakhir,Bahrain Grand Prix,18,1:33.910,,,4,2009
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,14,2009-sakhir,Bahrain Grand Prix,19,1:34.038,,,4,2009
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,11,2009-sakhir,Bahrain Grand Prix,20,1:34.159,,,4,2009
Brawn,brawn,British,BUT,button,Jenson Button,British,22,2009-barcelona,Spanish Grand Prix,1,1:20.707,1:20.192,1:20.527,5,2009
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2009-barcelona,Spanish Grand Prix,2,1:20.715,1:20.220,1:20.660,5,2009
Brawn,brawn,British,BAR,barrichello,Rubens Barrichello,Brazilian,23,2009-barcelona,Spanish Grand Prix,3,1:20.808,1:19.954,1:20.762,5,2009
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2009-barcelona,Spanish Grand Prix,4,1:20.484,1:20.149,1:20.934,5,2009
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,14,2009-barcelona,Spanish Grand Prix,5,1:20.689,1:20.007,1:21.049,5,2009
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,10,2009-barcelona,Spanish Grand Prix,6,1:20.877,1:20.107,1:21.247,5,2009
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,9,2009-barcelona,Spanish Grand Prix,7,1:21.189,1:20.420,1:21.254,5,2009
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2009-barcelona,Spanish Grand Prix,8,1:21.186,1:20.509,1:21.392,5,2009
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2009-barcelona,Spanish Grand Prix,9,1:20.745,1:20.256,1:22.558,5,2009
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2009-barcelona,Spanish Grand Prix,10,1:20.931,1:20.408,1:22.685,5,2009
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,17,2009-barcelona,Spanish Grand Prix,11,1:20.818,1:20.531,,5,2009
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,8,2009-barcelona,Spanish Grand Prix,12,1:21.128,1:20.604,,5,2009
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,6,2009-barcelona,Spanish Grand Prix,13,1:21.095,1:20.676,,5,2009
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2009-barcelona,Spanish Grand Prix,14,1:20.991,1:20.805,,5,2009
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,12,2009-barcelona,Spanish Grand Prix,15,1:21.033,1:21.067,,5,2009
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2009-barcelona,Spanish Grand Prix,16,1:21.291,,,5,2009
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,11,2009-barcelona,Spanish Grand Prix,17,1:21.300,,,5,2009
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,2,2009-barcelona,Spanish Grand Prix,18,1:21.675,,,5,2009
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2009-barcelona,Spanish Grand Prix,19,1:21.742,,,5,2009
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2009-barcelona,Spanish Grand Prix,20,1:22.204,,,5,2009
Brawn,brawn,British,BUT,button,Jenson Button,British,22,2009-monte-carlo,Monaco Grand Prix,1,1:15.210,1:15.016,1:14.902,6,2009
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2009-monte-carlo,Monaco Grand Prix,2,1:15.746,1:14.514,1:14.927,6,2009
Brawn,brawn,British,BAR,barrichello,Rubens Barrichello,Brazilian,23,2009-monte-carlo,Monaco Grand Prix,3,1:15.425,1:14.829,1:15.077,6,2009
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2009-monte-carlo,Monaco Grand Prix,4,1:15.915,1:14.879,1:15.271,6,2009
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2009-monte-carlo,Monaco Grand Prix,5,1:15.340,1:15.001,1:15.437,6,2009
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2009-monte-carlo,Monaco Grand Prix,6,1:15.094,1:14.846,1:15.455,6,2009
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,2,2009-monte-carlo,Monaco Grand Prix,7,1:15.495,1:14.809,1:15.516,6,2009
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,14,2009-monte-carlo,Monaco Grand Prix,8,1:15.260,1:14.825,1:15.653,6,2009
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2009-monte-carlo,Monaco Grand Prix,9,1:15.898,1:15.200,1:16.009,6,2009
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,17,2009-monte-carlo,Monaco Grand Prix,10,1:15.930,1:15.579,1:17.344,6,2009
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,12,2009-monte-carlo,Monaco Grand Prix,11,1:15.834,1:15.833,,6,2009
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,8,2009-monte-carlo,Monaco Grand Prix,12,1:16.013,1:15.837,,6,2009
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2009-monte-carlo,Monaco Grand Prix,13,1:16.063,1:16.146,,6,2009
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,11,2009-monte-carlo,Monaco Grand Prix,14,1:16.120,1:16.281,,6,2009
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2009-monte-carlo,Monaco Grand Prix,15,1:16.248,1:16.545,,6,2009
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2009-monte-carlo,Monaco Grand Prix,16,1:16.264,,,6,2009
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,6,2009-monte-carlo,Monaco Grand Prix,17,1:16.264,,,6,2009
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2009-monte-carlo,Monaco Grand Prix,18,1:16.405,,,6,2009
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,9,2009-monte-carlo,Monaco Grand Prix,19,1:16.548,,,6,2009
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,10,2009-monte-carlo,Monaco Grand Prix,20,1:16.788,,,6,2009
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2009-istanbul,Turkish Grand Prix,1,1:27.330,1:27.016,1:28.316,7,2009
Brawn,brawn,British,BUT,button,Jenson Button,British,22,2009-istanbul,Turkish Grand Prix,2,1:27.355,1:27.230,1:28.421,7,2009
Brawn,brawn,British,BAR,barrichello,Rubens Barrichello,Brazilian,23,2009-istanbul,Turkish Grand Prix,3,1:27.371,1:27.418,1:28.579,7,2009
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,14,2009-istanbul,Turkish Grand Prix,4,1:27.466,1:27.416,1:28.613,7,2009
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,9,2009-istanbul,Turkish Grand Prix,5,1:27.529,1:27.195,1:28.666,7,2009
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2009-istanbul,Turkish Grand Prix,6,1:27.556,1:27.387,1:28.815,7,2009
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2009-istanbul,Turkish Grand Prix,7,1:27.508,1:27.349,1:28.858,7,2009
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2009-istanbul,Turkish Grand Prix,8,1:27.988,1:27.473,1:29.075,7,2009
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2009-istanbul,Turkish Grand Prix,9,1:27.517,1:27.418,1:29.191,7,2009
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2009-istanbul,Turkish Grand Prix,10,1:27.788,1:27.455,1:29.357,7,2009
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,6,2009-istanbul,Turkish Grand Prix,11,1:27.795,1:27.521,,7,2009
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,17,2009-istanbul,Turkish Grand Prix,12,1:27.691,1:27.629,,7,2009
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,10,2009-istanbul,Turkish Grand Prix,13,1:28.160,1:27.795,,7,2009
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,2,2009-istanbul,Turkish Grand Prix,14,1:28.199,1:28.207,,7,2009
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2009-istanbul,Turkish Grand Prix,15,1:28.278,1:28.391,,7,2009
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2009-istanbul,Turkish Grand Prix,16,1:28.318,,,7,2009
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,8,2009-istanbul,Turkish Grand Prix,17,1:28.582,,,7,2009
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,12,2009-istanbul,Turkish Grand Prix,18,1:28.708,,,7,2009
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2009-istanbul,Turkish Grand Prix,19,1:28.717,,,7,2009
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,11,2009-istanbul,Turkish Grand Prix,20,1:28.918,,,7,2009
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2009-silverstone,British Grand Prix,1,1:18.685,1:18.119,1:19.509,8,2009
Brawn,brawn,British,BAR,barrichello,Rubens Barrichello,Brazilian,23,2009-silverstone,British Grand Prix,2,1:19.325,1:18.335,1:19.856,8,2009
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,14,2009-silverstone,British Grand Prix,3,1:18.674,1:18.209,1:19.868,8,2009
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,9,2009-silverstone,British Grand Prix,4,1:18.886,1:18.240,1:20.091,8,2009
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,17,2009-silverstone,British Grand Prix,5,1:18.530,1:18.575,1:20.216,8,2009
Brawn,brawn,British,BUT,button,Jenson Button,British,22,2009-silverstone,British Grand Prix,6,1:18.957,1:18.663,1:20.289,8,2009
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2009-silverstone,British Grand Prix,7,1:19.228,1:18.591,1:20.361,8,2009
Toyota,toyota,Japanese,GLO,glock,Timo Glock,German,10,2009-silverstone,British Grand Prix,8,1:19.198,1:18.791,1:20.490,8,2009
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2009-silverstone,British Grand Prix,9,1:19.010,1:18.566,1:20.715,8,2009
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2009-silverstone,British Grand Prix,10,1:19.167,1:18.761,1:20.741,8,2009
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2009-silverstone,British Grand Prix,11,1:19.148,1:18.927,,8,2009
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2009-silverstone,British Grand Prix,12,1:19.730,1:19.308,,8,2009
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,2,2009-silverstone,British Grand Prix,13,1:19.732,1:19.353,,8,2009
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,8,2009-silverstone,British Grand Prix,14,1:19.555,1:19.392,,8,2009
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,6,2009-silverstone,British Grand Prix,15,1:19.559,1:19.448,,8,2009
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2009-silverstone,British Grand Prix,16,1:19.802,,,8,2009
Toro Rosso,toro_rosso,Italian,BOU,bourdais,Sébastien Bourdais,French,11,2009-silverstone,British Grand Prix,17,1:19.898,,,8,2009
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2009-silverstone,British Grand Prix,18,1:19.909,,,8,2009
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2009-silverstone,British Grand Prix,19,1:19.917,,,8,2009
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,12,2009-silverstone,British Grand Prix,20,1:20.236,,,8,2009
Red Bull,red_bull,Austrian,WEB,webber,Mark Webber,Australian,14,2009-n-rburg,German Grand Prix,1,1:31.257,1:38.038,1:32.230,9,2009
Brawn,brawn,British,BAR,barrichello,Rubens Barrichello,Brazilian,23,2009-n-rburg,German Grand Prix,2,1:31.482,1:34.455,1:32.357,9,2009
Brawn,brawn,British,BUT,button,Jenson Button,British,22,2009-n-rburg,German Grand Prix,3,1:31.568,1:39.032,1:32.473,9,2009
Red Bull,red_bull,Austrian,VET,vettel,Sebastian Vettel,German,5,2009-n-rburg,German Grand Prix,4,1:31.430,1:39.504,1:32.480,9,2009
McLaren,mclaren,British,HAM,hamilton,Lewis Hamilton,British,44,2009-n-rburg,German Grand Prix,5,1:31.473,1:39.149,1:32.616,9,2009
McLaren,mclaren,British,KOV,kovalainen,Heikki Kovalainen,Finnish,2,2009-n-rburg,German Grand Prix,6,1:31.881,1:40.826,1:33.859,9,2009
Force India,force_india,Indian,SUT,sutil,Adrian Sutil,German,99,2009-n-rburg,German Grand Prix,7,1:32.015,1:36.740,1:34.316,9,2009
Ferrari,ferrari,Italian,MAS,massa,Felipe Massa,Brazilian,19,2009-n-rburg,German Grand Prix,8,1:31.600,1:41.708,1:34.574,9,2009
Ferrari,ferrari,Italian,RAI,raikkonen,Kimi Räikkönen,Finnish,7,2009-n-rburg,German Grand Prix,9,1:31.869,1:41.730,1:34.710,9,2009
Renault,renault,French,PIQ,piquet_jr,Nelson Piquet Jr.,Brazilian,8,2009-n-rburg,German Grand Prix,10,1:32.128,1:35.737,1:34.803,9,2009
BMW Sauber,bmw_sauber,German,HEI,heidfeld,Nick Heidfeld,German,6,2009-n-rburg,German Grand Prix,11,1:31.771,1:42.310,,9,2009
Renault,renault,French,ALO,alonso,Fernando Alonso,Spanish,14,2009-n-rburg,German Grand Prix,12,1:31.302,1:42.318,,9,2009
Williams,williams,British,NAK,nakajima,Kazuki Nakajima,Japanese,17,2009-n-rburg,German Grand Prix,13,1:31.884,1:42.500,,9,2009
Toyota,toyota,Japanese,TRU,trulli,Jarno Trulli,Italian,9,2009-n-rburg,German Grand Prix,14,1:31.760,1:42.771,,9,2009
Williams,williams,British,ROS,rosberg,Nico Rosberg,German,6,2009-n-rburg,German Grand Prix,15,1:31.598,1:42.859,,9,2009
BMW Sauber,bmw_sauber,German,KUB,kubica,Robert Kubica,Polish,88,2009-n-rburg,German Grand Prix,16,1:32.190,,,9,2009
Toro Rosso,toro_rosso,Italian,BUE,buemi,Sébastien Buemi,Swiss,12,2009-n-rburg,German Grand Prix,17,1:32.251,,,9,2009
Force India,force_india,Indian,FIS,fisichella,Giancarlo Fisichella,Italian,21,2009-n-rburg,German Grand Prix,18,1:32.402,,,9,2009
