circuit_id,circuit_name,circuit_url,country,date,event_id,event_name,event_slug,latitude,locality,longitude,round,season,time,url,year
albert_park,Albert Park Grand Prix Circuit,https://en.wikipedia.org/wiki/Albert_Park_Circuit,Australia,2017-03-26,2017-melbourne,Australian Grand Prix,melbourne,-37.8497,Melbourne,144.968,1,2017,05:00:00Z,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix,2017
shanghai,Shanghai International Circuit,https://en.wikipedia.org/wiki/Shanghai_International_Circuit,China,2017-04-09,2017-shanghai,Chinese Grand Prix,shanghai,31.3389,Shanghai,121.22,2,2017,06:00:00Z,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix,2017
bahrain,Bahrain International Circuit,https://en.wikipedia.org/wiki/Bahrain_International_Circuit,Bahrain,2017-04-16,2017-sakhir,Bahrain Grand Prix,sakhir,26.0325,Sakhir,50.5106,3,2017,15:00:00Z,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix,2017
sochi,Sochi Autodrom,https://en.wikipedia.org/wiki/Sochi_Autodrom,Russia,2017-04-30,2017-sochi,Russian Grand Prix,sochi,43.4057,Sochi,39.9578,4,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix,2017
catalunya,Circuit de Barcelona-Catalunya,https://en.wikipedia.org/wiki/Circuit_de_Barcelona-Catalunya,Spain,2017-05-14,2017-barcelona,Spanish Grand Prix,barcelona,41.57,Barcelona,2.26111,5,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix,2017
monaco,Circuit de Monaco,https://en.wikipedia.org/wiki/Circuit_de_Monaco,Monaco,2017-05-28,2017-monte-carlo,Monaco Grand Prix,monte-carlo,43.7347,Monte Carlo,7.42056,6,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix,2017
villeneuve,Circuit Gilles Villeneuve,https://en.wikipedia.org/wiki/Circuit_Gilles_Villeneuve,Canada,2017-06-11,2017-montreal,Canadian Grand Prix,montreal,45.5,Montreal,-73.5228,7,2017,18:00:00Z,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix,2017
baku,Baku City Circuit,https://en.wikipedia.org/wiki/Baku_City_Circuit,Azerbaijan,2017-06-25,2017-baku,Azerbaijan Grand Prix,baku,40.3725,Baku,49.8533,8,2017,13:00:00Z,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix,2017
red_bull_ring,Red Bull Ring,https://en.wikipedia.org/wiki/Red_Bull_Ring,Austria,2017-07-09,2017-spielberg,Austrian Grand Prix,spielberg,47.2197,Spielberg,14.7647,9,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix,2017
silverstone,Silverstone Circuit,https://en.wikipedia.org/wiki/Silverstone_Circuit,UK,2017-07-16,2017-silverstone,British Grand Prix,silverstone,52.0786,Silverstone,-1.01694,10,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_British_Grand_Prix,2017
hungaroring,Hungaroring,https://en.wikipedia.org/wiki/Hungaroring,Hungary,2017-07-30,2017-budapest,Hungarian Grand Prix,budapest,47.5789,Budapest,19.2486,11,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix,2017
spa,Circuit de Spa-Francorchamps,https://en.wikipedia.org/wiki/Circuit_de_Spa-Francorchamps,Belgium,2017-08-27,2017-spa,Belgian Grand Prix,spa,50.4372,Spa,5.97139,12,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix,2017
monza,Autodromo Nazionale di Monza,https://en.wikipedia.org/wiki/Monza_Circuit,Italy,2017-09-03,2017-monza,Italian Grand Prix,monza,45.6156,Monza,9.28111,13,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix,2017
marina_bay,Marina Bay Street Circuit,https://en.wikipedia.org/wiki/Marina_Bay_Street_Circuit,Singapore,2017-09-17,2017-marina-bay,Singapore Grand Prix,marina-bay,1.2914,Marina Bay,103.864,14,2017,12:00:00Z,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix,2017
sepang,Sepang International Circuit,https://en.wikipedia.org/wiki/Sepang_International_Circuit,Malaysia,2017-10-01,2017-kuala-lumpur,Malaysian Grand Prix,kuala-lumpur,2.76083,Kuala Lumpur,101.738,15,2017,07:00:00Z,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix,2017
suzuka,Suzuka Circuit,https://en.wikipedia.org/wiki/Suzuka_International_Racing_Course,Japan,2017-10-08,2017-suzuka,Japanese Grand Prix,suzuka,34.8431,Suzuka,136.541,16,2017,05:00:00Z,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix,2017
americas,Circuit of the Americas,https://en.wikipedia.org/wiki/Circuit_of_the_Americas,USA,2017-10-22,2017-austin,United States Grand Prix,austin,30.1328,Austin,-97.6411,17,2017,19:00:00Z,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix,2017
