stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,MEDIUM,2.0,24.0,24.0,1,83.504,83.504,83.504
2,HAM,Mercedes,HARD,4.0,30.0,53.0,24,83.936,83.944,82.746
3,SAI,McLaren,MEDIUM,3.0,29.0,53.0,25,84.368,84.278,83.882
4,GAS,AlphaTauri,MEDIUM,3.0,29.0,53.0,25,84.472,84.39,84.037
5,STR,Racing Point,MEDIUM,2.0,29.0,53.0,25,84.501,84.346,83.897
6,NOR,McLaren,MEDIUM,3.0,29.0,53.0,25,84.567,84.508,84.232
7,BOT,Mercedes,MEDIUM,3.0,29.0,53.0,25,84.597,84.482,83.961
8,RIC,Renault,MEDIUM,3.0,29.0,53.0,25,84.624,84.407,83.898
9,OCO,Renault,SOFT,3.0,29.0,53.0,25,85.023,84.835,84.49
10,HAM,Mercedes,SOFT,1.0,1.0,19.0,19,85.113,85.006,84.626
11,KVY,AlphaTauri,MEDIUM,3.0,29.0,53.0,25,85.14,85.034,84.479
12,PER,Racing Point,MEDIUM,3.0,29.0,53.0,25,85.144,85.062,84.336
13,GIO,Alfa Romeo Racing,SOFT,4.0,32.0,53.0,22,85.339,85.287,84.856
14,GIO,Alfa Romeo Racing,SOFT,3.0,29.0,29.0,1,85.496,85.496,85.496
15,LAT,Williams,MEDIUM,3.0,29.0,53.0,25,85.552,85.356,84.999
16,GRO,Haas F1 Team,HARD,3.0,29.0,53.0,25,85.576,85.462,84.785
17,RUS,Williams,MEDIUM,3.0,29.0,53.0,25,85.613,85.36,84.421
18,ALB,Red Bull Racing,HARD,3.0,29.0,53.0,25,85.621,85.523,84.888
19,RAI,Alfa Romeo Racing,SOFT,3.0,29.0,53.0,25,85.883,85.729,84.835
20,MAG,Haas F1 Team,HARD,2.0,3.0,17.0,14,86.122,86.076,85.787
21,SAI,McLaren,SOFT,1.0,1.0,20.0,20,86.524,85.762,85.54
22,GAS,AlphaTauri,SOFT,1.0,1.0,18.0,18,86.696,86.294,86.047
23,NOR,McLaren,SOFT,1.0,1.0,20.0,20,86.839,85.928,85.677
24,RAI,Alfa Romeo Racing,MEDIUM,1.0,1.0,17.0,17,86.866,86.387,86.11
25,PER,Racing Point,SOFT,1.0,1.0,20.0,20,86.888,86.0,85.47
26,RIC,Renault,SOFT,1.0,1.0,20.0,20,86.986,86.071,85.474
27,BOT,Mercedes,SOFT,1.0,1.0,20.0,20,87.105,86.072,85.347
28,LEC,Ferrari,SOFT,1.0,1.0,16.0,16,87.149,86.623,86.354
29,SAI,McLaren,MEDIUM,2.0,24.0,24.0,1,87.151,87.151,87.151
30,VER,Red Bull Racing,SOFT,1.0,1.0,20.0,20,87.185,86.039,85.539
31,GIO,Alfa Romeo Racing,MEDIUM,1.0,1.0,19.0,19,87.224,86.664,86.385
32,OCO,Renault,SOFT,1.0,1.0,20.0,20,87.508,86.197,85.992
33,KVY,AlphaTauri,MEDIUM,2.0,24.0,24.0,1,87.579,87.579,87.579
34,NOR,McLaren,MEDIUM,2.0,24.0,24.0,1,87.636,87.636,87.636
35,OCO,Renault,MEDIUM,2.0,24.0,24.0,1,87.649,87.649,87.649
36,BOT,Mercedes,MEDIUM,2.0,24.0,24.0,1,87.662,87.662,87.662
37,KVY,AlphaTauri,HARD,1.0,1.0,20.0,20,87.766,86.27,86.08
38,LAT,Williams,MEDIUM,1.0,1.0,15.0,15,87.857,87.178,86.433
39,RIC,Renault,MEDIUM,2.0,24.0,24.0,1,87.928,87.928,87.928
40,VER,Red Bull Racing,MEDIUM,3.0,29.0,29.0,1,88.033,88.033,88.033
41,ALB,Red Bull Racing,SOFT,1.0,1.0,20.0,20,88.09,86.532,85.826
42,ALB,Red Bull Racing,MEDIUM,2.0,24.0,24.0,1,88.148,88.148,88.148
43,GRO,Haas F1 Team,MEDIUM,1.0,1.0,20.0,20,88.466,86.797,86.392
44,RUS,Williams,HARD,2.0,24.0,24.0,1,88.503,88.503,88.503
45,RUS,Williams,MEDIUM,1.0,1.0,20.0,20,88.592,86.745,86.308
46,GRO,Haas F1 Team,HARD,2.0,24.0,24.0,1,88.896,88.896,88.896
47,VET,Ferrari,HARD,1.0,1.0,5.0,5,89.619,87.933,87.107
48,PER,Racing Point,MEDIUM,2.0,24.0,24.0,1,89.775,89.775,89.775
49,STR,Racing Point,SOFT,1.0,1.0,25.0,23,90.09,86.14,85.553
50,LAT,Williams,HARD,2.0,18.0,24.0,6,96.83,93.436,86.132
51,GIO,Alfa Romeo Racing,HARD,2.0,22.0,24.0,2,97.371,97.371,87.887
52,GAS,AlphaTauri,HARD,2.0,21.0,24.0,3,103.342,107.466,86.016
53,LEC,Ferrari,HARD,2.0,19.0,23.0,4,103.788,106.596,86.026
54,VER,Red Bull Racing,MEDIUM,2.0,24.0,25.0,2,104.172,104.172,87.525
55,RAI,Alfa Romeo Racing,HARD,2.0,20.0,24.0,4,105.464,109.519,87.134
