stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,NOR,McLaren,MEDIUM,3.0,46.0,52.0,7,90.38,90.235,89.734
2,PIA,McLaren,MEDIUM,3.0,45.0,52.0,8,91.193,90.713,89.337
3,ALB,Williams,MEDIUM,3.0,44.0,52.0,9,91.669,90.452,90.047
4,OCO,Haas F1 Team,MEDIUM,3.0,44.0,52.0,9,91.943,91.216,90.818
5,HUL,Kick Sauber,MEDIUM,3.0,44.0,52.0,9,92.215,91.705,90.933
6,HAM,Ferrari,SOFT,3.0,43.0,52.0,10,92.408,91.495,90.016
7,LEC,Ferrari,SOFT,3.0,44.0,52.0,9,92.495,91.557,90.819
8,VER,Red Bull Racing,MEDIUM,3.0,43.0,52.0,10,92.677,91.55,90.179
9,GAS,Alpine,MEDIUM,3.0,43.0,52.0,10,92.86,91.854,90.751
10,BEA,Haas F1 Team,MEDIUM,3.0,43.0,52.0,10,93.226,92.1,90.921
11,STR,Aston Martin,SOFT,4.0,43.0,52.0,10,93.755,93.208,92.088
12,SAI,Williams,MEDIUM,3.0,43.0,52.0,10,93.894,91.894,90.645
13,TSU,Red Bull Racing,MEDIUM,3.0,43.0,51.0,9,94.344,92.976,90.873
14,RUS,Mercedes,HARD,3.0,40.0,52.0,13,95.069,92.141,90.869
15,ALO,Aston Martin,MEDIUM,3.0,39.0,52.0,14,95.242,92.932,90.353
16,NOR,McLaren,INTERMEDIATE,2.0,13.0,43.0,24,102.386,101.88,98.778
17,PIA,McLaren,INTERMEDIATE,2.0,13.0,42.0,23,102.415,101.663,98.87
18,STR,Aston Martin,SOFT,2.0,8.0,9.0,2,104.132,104.132,103.353
19,OCO,Haas F1 Team,INTERMEDIATE,2.0,22.0,41.0,20,104.378,104.004,101.975
20,HUL,Kick Sauber,INTERMEDIATE,2.0,11.0,41.0,24,104.644,103.679,100.096
21,VER,Red Bull Racing,INTERMEDIATE,2.0,13.0,40.0,21,104.984,104.304,100.758
22,STR,Aston Martin,INTERMEDIATE,3.0,12.0,40.0,22,105.196,103.738,101.939
23,RUS,Mercedes,INTERMEDIATE,2.0,12.0,37.0,19,106.475,104.359,101.85
24,HAM,Ferrari,INTERMEDIATE,2.0,13.0,40.0,22,106.49,103.58,100.507
25,ALB,Williams,INTERMEDIATE,2.0,14.0,41.0,22,106.805,104.362,101.5
26,GAS,Alpine,INTERMEDIATE,2.0,13.0,40.0,22,107.047,104.306,101.825
27,LEC,Ferrari,INTERMEDIATE,2.0,12.0,41.0,24,107.232,104.362,99.616
28,BEA,Haas F1 Team,INTERMEDIATE,2.0,12.0,40.0,23,107.85,104.0,102.278
29,SAI,Williams,INTERMEDIATE,2.0,13.0,40.0,22,107.878,104.444,102.143
30,ALO,Aston Martin,INTERMEDIATE,2.0,13.0,36.0,18,108.606,104.459,102.516
31,TSU,Red Bull Racing,INTERMEDIATE,2.0,13.0,40.0,22,108.759,105.089,104.288
32,PIA,McLaren,INTERMEDIATE,1.0,1.0,10.0,8,111.024,105.359,104.171
33,ANT,Mercedes,INTERMEDIATE,1.0,1.0,1.0,1,111.613,111.613,111.613
34,VER,Red Bull Racing,INTERMEDIATE,1.0,1.0,10.0,8,111.617,106.08,104.809
35,NOR,McLaren,INTERMEDIATE,1.0,1.0,10.0,8,111.846,105.804,104.869
36,HAM,Ferrari,INTERMEDIATE,1.0,1.0,10.0,8,113.2,108.146,106.102
37,GAS,Alpine,INTERMEDIATE,1.0,1.0,10.0,8,113.224,108.965,105.466
38,ALO,Aston Martin,INTERMEDIATE,1.0,1.0,10.0,8,113.416,109.244,105.678
39,SAI,Williams,INTERMEDIATE,1.0,1.0,10.0,8,113.534,109.588,106.016
40,ALB,Williams,INTERMEDIATE,1.0,1.0,11.0,9,113.69,110.861,105.774
41,TSU,Red Bull Racing,INTERMEDIATE,1.0,1.0,10.0,8,114.251,110.594,106.058
42,LEC,Ferrari,MEDIUM,1.0,3.0,9.0,6,114.256,112.768,100.941
43,BEA,Haas F1 Team,HARD,1.0,2.0,9.0,6,114.504,111.584,102.431
44,ANT,Mercedes,INTERMEDIATE,4.0,22.0,22.0,1,115.501,115.501,115.501
45,HUL,Kick Sauber,INTERMEDIATE,1.0,1.0,8.0,6,115.948,112.504,106.517
46,OCO,Haas F1 Team,INTERMEDIATE,1.0,1.0,13.0,12,116.256,112.016,106.266
47,RUS,Mercedes,HARD,1.0,2.0,9.0,7,116.668,113.675,101.287
48,STR,Aston Martin,INTERMEDIATE,1.0,1.0,5.0,4,117.058,113.054,106.197
49,ANT,Mercedes,HARD,2.0,4.0,8.0,5,118.743,115.536,105.576
50,HAD,Racing Bulls,MEDIUM,1.0,2.0,9.0,8,120.383,116.695,101.705
51,HAD,Racing Bulls,INTERMEDIATE,2.0,12.0,14.0,3,120.644,117.216,108.339
52,ANT,Mercedes,INTERMEDIATE,3.0,11.0,18.0,5,120.927,118.898,107.009
53,BOR,Kick Sauber,MEDIUM,1.0,2.0,3.0,2,136.95,136.95,136.121
