stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,HAM,Mercedes,SOFT,4.0,72.0,72.0,1,71.097,71.097,71.097
2,HAM,Mercedes,MEDIUM,3.0,41.0,69.0,29,73.832,73.683,73.124
3,VER,Red Bull Racing,HARD,3.0,42.0,72.0,31,73.877,73.716,73.275
4,BOT,Mercedes,SOFT,3.0,69.0,72.0,4,74.238,74.517,72.549
5,HAM,Mercedes,MEDIUM,2.0,22.0,38.0,15,74.574,74.579,73.757
6,PER,Red Bull Racing,SOFT,3.0,49.0,71.0,23,74.605,74.507,73.461
7,BOT,Mercedes,MEDIUM,2.0,33.0,66.0,33,74.617,74.555,74.025
8,VER,Red Bull Racing,MEDIUM,2.0,23.0,39.0,16,74.619,74.645,73.921
9,VER,Red Bull Racing,SOFT,1.0,2.0,18.0,17,75.076,75.062,74.813
10,NOR,McLaren,HARD,2.0,44.0,71.0,28,75.106,74.947,74.236
11,HAM,Mercedes,SOFT,1.0,2.0,18.0,17,75.186,75.139,74.75
12,VET,Aston Martin,MEDIUM,3.0,46.0,70.0,25,75.225,75.089,73.958
13,LEC,Ferrari,HARD,2.0,36.0,71.0,35,75.33,75.253,74.78
14,GAS,AlphaTauri,MEDIUM,2.0,26.0,71.0,44,75.555,75.509,74.818
15,BOT,Mercedes,SOFT,1.0,2.0,29.0,27,75.63,75.635,75.152
16,ALO,Alpine,MEDIUM,2.0,35.0,71.0,37,75.737,75.951,74.323
17,OCO,Alpine,MEDIUM,2.0,33.0,71.0,39,75.798,75.759,74.675
18,SAI,Ferrari,HARD,2.0,33.0,71.0,37,75.897,75.743,75.26
19,RIC,McLaren,HARD,2.0,32.0,71.0,40,75.989,75.704,74.92
20,GIO,Alfa Romeo Racing,HARD,3.0,35.0,70.0,35,76.234,76.057,75.125
21,PER,Red Bull Racing,MEDIUM,2.0,10.0,46.0,36,76.297,76.348,74.596
22,STR,Aston Martin,HARD,2.0,29.0,70.0,40,76.457,76.282,75.611
23,RUS,Williams,HARD,2.0,29.0,66.0,38,76.459,76.34,75.628
24,LEC,Ferrari,SOFT,1.0,3.0,32.0,30,76.467,76.337,75.931
25,GAS,AlphaTauri,SOFT,1.0,2.0,23.0,21,76.48,76.483,76.125
26,TSU,AlphaTauri,MEDIUM,2.0,33.0,47.0,15,76.53,76.438,75.783
27,KUB,Alfa Romeo Racing,HARD,2.0,42.0,70.0,28,76.6,76.06,75.442
28,SAI,Ferrari,SOFT,1.0,3.0,30.0,28,76.757,76.749,76.275
29,MAZ,Haas F1 Team,HARD,2.0,35.0,40.0,6,76.911,76.436,76.066
30,MSC,Haas F1 Team,MEDIUM,3.0,32.0,69.0,37,76.994,76.698,75.927
31,ALO,Alpine,SOFT,1.0,3.0,32.0,28,76.994,76.866,75.943
32,GIO,Alfa Romeo Racing,MEDIUM,2.0,29.0,32.0,4,77.083,77.188,76.568
33,LAT,Williams,HARD,2.0,25.0,69.0,42,77.109,76.845,75.79
34,NOR,McLaren,MEDIUM,1.0,3.0,41.0,37,77.155,77.321,76.158
35,OCO,Alpine,SOFT,1.0,3.0,30.0,26,77.164,76.896,76.575
36,VET,Aston Martin,HARD,2.0,12.0,43.0,30,77.166,76.942,76.372
37,PER,Red Bull Racing,HARD,1.0,2.0,4.0,3,77.355,77.604,76.649
38,RIC,McLaren,SOFT,1.0,3.0,29.0,25,77.362,77.15,76.769
39,GIO,Alfa Romeo Racing,SOFT,1.0,3.0,26.0,23,77.525,77.555,76.859
40,RUS,Williams,MEDIUM,1.0,3.0,26.0,23,77.562,77.648,76.555
41,STR,Aston Martin,SOFT,1.0,3.0,26.0,24,77.666,77.78,76.809
42,TSU,AlphaTauri,SOFT,1.0,3.0,30.0,27,77.683,77.728,76.909
43,LAT,Williams,MEDIUM,1.0,2.0,22.0,21,77.85,77.72,76.847
44,KUB,Alfa Romeo Racing,MEDIUM,1.0,2.0,38.0,36,78.106,77.92,77.029
45,VET,Aston Martin,SOFT,1.0,3.0,9.0,7,78.302,78.322,77.806
46,MAZ,Haas F1 Team,MEDIUM,1.0,2.0,32.0,30,78.565,78.469,77.605
47,MSC,Haas F1 Team,HARD,2.0,6.0,29.0,22,78.791,78.316,77.21
48,MSC,Haas F1 Team,SOFT,1.0,2.0,3.0,2,80.408,80.408,80.292
