stint_rank,Driver,Team,Compound,Stint,from_lap,to_lap,laps,average_lap_seconds,median_lap_seconds,best_lap_seconds
1,VER,Red Bull Racing,HARD,3.0,45.0,58.0,14,87.846,87.902,86.993
2,PER,Red Bull Racing,HARD,3.0,44.0,58.0,15,87.96,87.926,87.493
3,LEC,Ferrari,HARD,3.0,37.0,57.0,21,88.535,88.545,88.199
4,ALB,Williams,HARD,3.0,45.0,58.0,14,88.669,88.741,87.845
5,PIA,McLaren,HARD,3.0,38.0,58.0,21,88.69,88.706,88.138
6,RUS,Mercedes,HARD,3.0,36.0,58.0,23,88.708,88.683,88.187
7,ALO,Aston Martin,HARD,3.0,38.0,58.0,21,88.81,88.714,88.256
8,NOR,McLaren,HARD,3.0,35.0,58.0,24,88.838,88.685,88.164
9,STR,Aston Martin,MEDIUM,3.0,44.0,58.0,15,88.929,88.864,88.05
10,SAR,Williams,HARD,3.0,43.0,58.0,16,89.04,88.933,88.58
11,HAM,Mercedes,HARD,3.0,37.0,58.0,22,89.094,88.84,88.372
12,RIC,AlphaTauri,HARD,3.0,33.0,58.0,25,89.179,88.871,88.571
13,VER,Red Bull Racing,HARD,2.0,18.0,42.0,25,89.226,89.149,88.849
14,PER,Red Bull Racing,HARD,2.0,19.0,41.0,23,89.322,89.314,88.909
15,GAS,Alpine,HARD,3.0,34.0,58.0,25,89.594,89.532,89.016
16,ZHO,Alfa Romeo,MEDIUM,3.0,39.0,58.0,20,89.651,89.655,88.746
17,LEC,Ferrari,HARD,2.0,19.0,34.0,16,89.653,89.674,89.21
18,RUS,Mercedes,HARD,2.0,16.0,33.0,18,89.712,89.632,89.355
19,NOR,McLaren,HARD,2.0,16.0,32.0,17,89.785,89.781,89.308
20,HUL,Haas F1 Team,HARD,3.0,35.0,58.0,24,89.818,89.719,89.217
21,TSU,AlphaTauri,HARD,2.0,24.0,58.0,35,89.874,89.759,89.256
22,SAI,Ferrari,HARD,2.0,25.0,55.0,31,89.911,89.775,89.452
23,HAM,Mercedes,HARD,2.0,17.0,34.0,18,89.944,89.856,89.37
24,STR,Aston Martin,HARD,2.0,24.0,41.0,18,90.025,90.045,88.86
25,PIA,McLaren,HARD,2.0,15.0,35.0,21,90.151,90.082,89.602
26,ALO,Aston Martin,HARD,2.0,14.0,35.0,22,90.236,90.268,89.807
27,ALB,Williams,HARD,2.0,18.0,42.0,25,90.424,90.447,89.987
28,OCO,Alpine,HARD,2.0,17.0,58.0,41,90.446,90.319,90.033
29,GAS,Alpine,HARD,2.0,19.0,31.0,13,90.473,90.404,90.0
30,VER,Red Bull Racing,MEDIUM,1.0,3.0,15.0,12,90.517,90.541,90.267
31,BOT,Alfa Romeo,MEDIUM,2.0,31.0,57.0,27,90.546,90.473,89.863
32,MAG,Haas F1 Team,HARD,3.0,24.0,57.0,34,90.583,90.466,89.934
33,LEC,Ferrari,MEDIUM,1.0,3.0,16.0,14,90.596,90.596,90.373
34,RIC,AlphaTauri,HARD,2.0,9.0,30.0,22,90.62,90.479,89.815
35,NOR,McLaren,MEDIUM,1.0,3.0,13.0,10,90.674,90.644,90.188
36,RUS,Mercedes,MEDIUM,1.0,3.0,13.0,10,90.806,90.812,90.598
37,SAR,Williams,HARD,2.0,17.0,40.0,24,90.834,90.67,90.281
38,HUL,Haas F1 Team,HARD,2.0,15.0,32.0,17,90.85,90.667,90.133
39,ZHO,Alfa Romeo,HARD,2.0,15.0,36.0,22,90.874,90.859,90.353
40,ALO,Aston Martin,MEDIUM,1.0,3.0,10.0,8,90.881,90.813,90.66
41,PIA,McLaren,MEDIUM,1.0,2.0,12.0,9,90.903,90.899,90.419
42,PER,Red Bull Racing,MEDIUM,1.0,3.0,16.0,13,90.999,90.993,90.469
43,TSU,AlphaTauri,MEDIUM,1.0,3.0,21.0,18,91.031,91.089,90.674
44,STR,Aston Martin,HARD,1.0,3.0,21.0,18,91.096,91.065,90.5
45,HAM,Mercedes,MEDIUM,1.0,3.0,14.0,11,91.155,91.132,90.634
46,MAG,Haas F1 Team,HARD,2.0,7.0,21.0,14,91.19,91.062,90.312
47,OCO,Alpine,MEDIUM,1.0,3.0,14.0,12,91.194,91.053,90.689
48,GAS,Alpine,MEDIUM,1.0,2.0,15.0,13,91.202,91.136,90.758
49,SAI,Ferrari,HARD,1.0,2.0,20.0,19,91.295,91.278,90.933
50,RIC,AlphaTauri,MEDIUM,1.0,3.0,6.0,4,91.298,91.305,91.064
51,HUL,Haas F1 Team,MEDIUM,1.0,3.0,12.0,10,91.484,91.437,91.101
52,ZHO,Alfa Romeo,MEDIUM,1.0,3.0,11.0,9,91.542,91.44,91.227
53,MAG,Haas F1 Team,MEDIUM,1.0,3.0,4.0,2,91.652,91.652,91.593
54,ALB,Williams,MEDIUM,1.0,3.0,15.0,12,91.662,91.65,91.422
55,SAR,Williams,MEDIUM,1.0,3.0,14.0,11,91.672,91.712,91.157
56,BOT,Alfa Romeo,HARD,1.0,2.0,28.0,25,91.879,91.716,91.122
