Driver,DriverNumber,Team,LapNumber,LapTime,LapTimeSeconds,Sector1Time,Sector2Time,Sector3Time,Compound,TyreLife,Stint,PitOutTime,PitInTime,Position,IsPersonalBest,TrackStatus
HAM,44,Mercedes,1.0,0 days 00:01:21.953000,81.953,,0 days 00:00:36.714000,0 days 00:00:20.669000,SOFT,6.0,1.0,,,1.0,False,12
BOT,77,Mercedes,1.0,0 days 00:01:22.819000,82.819,,0 days 00:00:36.859000,0 days 00:00:20.668000,SOFT,6.0,1.0,,,2.0,False,12
VER,33,Red Bull Racing,1.0,0 days 00:01:23.744000,83.744,,0 days 00:00:36.812000,0 days 00:00:20.759000,SOFT,4.0,1.0,,,3.0,False,12
VET,5,Ferrari,1.0,0 days 00:01:25.115000,85.115,,0 days 00:00:37.229000,0 days 00:00:21.130000,SOFT,4.0,1.0,,,4.0,False,12
RIC,3,Renault,1.0,0 days 00:01:26.771000,86.771,,0 days 00:00:37.930000,0 days 00:00:21.434000,SOFT,6.0,1.0,,,5.0,False,12
MAG,20,Haas F1 Team,1.0,0 days 00:01:27.439000,87.439,,0 days 00:00:37.918000,0 days 00:00:21.577000,SOFT,6.0,1.0,,,6.0,False,12
GAS,10,Red Bull Racing,1.0,0 days 00:01:28.830000,88.83,,0 days 00:00:38.675000,0 days 00:00:21.954000,SOFT,5.0,1.0,,,7.0,False,12
SAI,55,McLaren,1.0,0 days 00:01:29.873000,89.873,,0 days 00:00:38.969000,0 days 00:00:22.194000,SOFT,6.0,1.0,,,8.0,False,12
KVY,26,Toro Rosso,1.0,0 days 00:01:30.440000,90.44,,0 days 00:00:39.441000,0 days 00:00:22.036000,SOFT,6.0,1.0,,,9.0,False,12
ALB,23,Toro Rosso,1.0,0 days 00:01:30.930000,90.93,,0 days 00:00:39.917000,0 days 00:00:21.826000,SOFT,6.0,1.0,,,10.0,False,12
HUL,27,Renault,1.0,0 days 00:01:31.790000,91.79,,0 days 00:00:40.173000,0 days 00:00:22.092000,MEDIUM,1.0,1.0,,,11.0,False,12
